Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,36.229711,[84 15] ; [105 109],[59.77955272 39.22044728] ; [129.22044728  84.77955272],1
p4,1,0.0,31.505944,[76 25] ; [ 90 127],[52.72327044 48.27672956] ; [113.27672956 103.72327044],1
p5,1,0.0,30.473559,[26 75] ; [ 10 206],[11.47003155 89.52996845] ; [ 24.52996845 191.47003155],1
p3,1,3e-06,22.002679,[63 38] ; [ 75 143],[43.69278997 57.30721003] ; [ 94.30721003 123.69278997],1
p8,1,6.7e-05,15.896741,[68 33] ; [ 94 123],[51.45283019 49.54716981] ; [110.54716981 106.45283019],1
s7,1,0.000519,12.047359,[55 39] ; [ 78 132],[41.125 52.875] ; [ 91.875 118.125],1
s8,1,0.001626,9.930607,[50 51] ; [ 68 150],[37.36050157 63.63949843] ; [ 80.63949843 137.36050157],0
p12,1,0.002139,9.426659,[13 88] ; [  8 209],[ 6.66981132 94.33018868] ; [ 14.33018868 202.66981132],0
s5,1,0.002294,9.298065,[40 57] ; [ 51 160],[28.65909091 68.34090909] ; [ 62.34090909 148.65909091],0
b2,1,0.002432,9.191072,[28 30] ; [30 88],[19.11363636 38.88636364] ; [38.88636364 79.11363636],0
b3,1,0.002432,9.191072,[28 30] ; [30 88],[19.11363636 38.88636364] ; [38.88636364 79.11363636],0
n4,1,0.00469,7.995416,[81 20] ; [140  77],[70.1918239 30.8081761] ; [150.8081761  66.1918239],0
v3,1,0.012197,6.28206,[41 59] ; [ 57 155],[31.41025641 68.58974359] ; [ 66.58974359 145.41025641],0
v2,1,0.013281,6.131354,[59 41] ; [ 90 115],[48.85245902 51.14754098] ; [100.14754098 104.85245902],0
p1,1,0.015422,5.867563,[15 86] ; [ 14 203],[ 9.21069182 91.78930818] ; [ 19.78930818 197.21069182],0
n2,1,0.021827,5.259563,[13  8] ; [48  8],[16.63636364  4.36363636] ; [44.36363636 11.63636364],0
n5,1,0.023178,5.155117,[82 17] ; [153  63],[73.85714286 25.14285714] ; [161.14285714  54.85714286],0
s6,1,0.02451,5.058168,[71 26] ; [129  86],[62.17948718 34.82051282] ; [137.82051282  77.17948718],0
s2,1,0.028081,4.823089,[53 47] ; [ 86 130],[43.98734177 56.01265823] ; [ 95.01265823 120.98734177],0
p2,1,0.041896,4.139404,[91 10] ; [176  41],[84.80188679 16.19811321] ; [182.19811321  34.80188679],0
a4,1,0.069835,3.286897,[34 67] ; [ 52 165],[27.31446541 73.68553459] ; [ 58.68553459 158.31446541],0
p11,1,0.08679,2.932923,[87 14] ; [170  48],[81.36990596 19.63009404] ; [175.63009404  42.36990596],0
r1,1,0.104497,2.635531,[76 25] ; [143  73],[69.77602524 31.22397476] ; [149.22397476  66.77602524],0
u3,1,0.107914,2.5845,[25 15] ; [44 49],[20.7518797 19.2481203] ; [48.2481203 44.7518797],0
p10,1,0.134422,2.240677,[92  8] ; [186  30],[87.97468354 12.02531646] ; [190.02531646  25.97468354],0
r2,1,0.138919,2.189892,[93  7] ; [188  27],[89.20634921 10.79365079] ; [191.79365079  23.20634921],0
n6,1,0.147112,2.101943,[86 14] ; [171  45],[81.32911392 18.67088608] ; [175.67088608  40.32911392],0
r3,1,0.153443,2.037681,[97  4] ; [198  18],[93.99053628  7.00946372] ; [201.00946372  14.99053628],0
r4,1,0.173162,1.855357,[89 12] ; [179  39],[84.85266458 16.14733542] ; [183.14733542  34.85266458],0
n3,1,0.191621,1.705109,[13  8] ; [43 13],[15.27272727  5.72727273] ; [40.72727273 15.27272727],0
u2,1,0.198246,1.655252,[25 16] ; [45 47],[21.57894737 19.42105263] ; [48.42105263 43.57894737],0
a2,1,0.2538,1.302266,[ 9 92] ; [ 12 206],[ 6.64890282 94.35109718] ; [ 14.35109718 203.64890282],0
b5,1,0.2734,1.19961,[64 37] ; [124  94],[59.52351097 41.47648903] ; [128.47648903  89.52351097],0
a6,1,0.308202,1.038364,[64 37] ; [125  93],[59.84012539 41.15987461] ; [129.15987461  88.84012539],0
b1,1,0.319517,0.990924,[42 59] ; [ 78 140],[37.99373041 63.00626959] ; [ 82.00626959 135.99373041],0
v4,1,0.440473,0.59505,[95  6] ; [196  18],[93.3047619  7.6952381] ; [197.6952381  16.3047619],0
s4,1,0.486036,0.48529,[15 84] ; [ 40 178],[17.17665615 81.82334385] ; [ 37.82334385 180.17665615],0
s1,1,0.520993,0.411927,[ 2 99] ; [  7 207],[ 2.88571429 98.11428571] ; [  6.11428571 207.88571429],0
a8,1,0.536103,0.382811,[16 81] ; [ 28 175],[14.22666667 82.77333333] ; [ 29.77333333 173.22666667],0
v1,1,0.540848,0.373971,[53 47] ; [103 106],[50.48543689 49.51456311] ; [105.51456311 103.48543689],0
d4,1,0.544565,0.367145,[62 39] ; [126  92],[59.52351097 41.47648903] ; [128.47648903  89.52351097],0
a7,1,0.549068,0.35899,[67 32] ; [140  78],[64.6466877 34.3533123] ; [142.3533123  75.6466877],0
a5,1,0.589645,0.290899,[57 44] ; [130  88],[59.20689655 41.79310345] ; [127.79310345  90.20689655],0
d5,1,0.622213,0.24277,[58 42] ; [120  98],[55.97484277 44.02515723] ; [122.02515723  95.97484277],0
a3,1,0.679336,0.170874,[60 41] ; [123  93],[58.30599369 42.69400631] ; [124.69400631  91.30599369],0
a1,1,0.738829,0.111158,[ 5 96] ; [  9 209],[ 4.43260188 96.56739812] ; [  9.56739812 208.43260188],0
d2,1,0.816919,0.053597,[13 88] ; [ 30 187],[13.6572327 87.3427673] ; [ 29.3427673 187.6572327],0
n1,1,0.846623,0.037415,[ 8 13] ; [20 36],[ 7.63636364 13.36363636] ; [20.36363636 35.63636364],0
b4,1,0.876227,0.024259,[57 44] ; [121  97],[56.35736677 44.64263323] ; [121.64263323  96.35736677],0
u1,1,0.899005,0.016108,[ 4 97] ; [  8 210],[ 3.79937304 97.20062696] ; [  8.20062696 209.79937304],0
d3,1,0.921362,0.009745,[41 58] ; [ 89 129],[40.59936909 58.40063091] ; [ 89.40063091 128.59936909],0
s3,1,0.94708,0.004406,[51 49] ; [110 104],[51.27388535 48.72611465] ; [109.72611465 104.27388535],0
