Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,49.358756,[17 94] ; [29  9],[34.26845638 76.73154362] ; [11.73154362 26.26845638],1
p10,1,7.6e-05,15.655513,[62 52] ; [35  4],[72.2745098 41.7254902] ; [24.7254902 14.2745098],1
p4,1,0.0001,15.142066,[36 79] ; [26 13],[46.2987013 68.7012987] ; [15.7012987 23.2987013],1
p8,1,0.000232,13.556216,[38 77] ; [26 13],[47.79220779 67.20779221] ; [16.20779221 22.79220779],1
p9,1,0.000543,11.962638,[68 46] ; [35  4],[76.74509804 37.25490196] ; [26.25490196 12.74509804],1
s6,1,0.000566,11.885931,[38 78] ; [25 14],[47.1483871 68.8516129] ; [15.8516129 23.1483871],1
p2,1,0.001702,9.846154,[70 47] ; [34  5],[78. 39.] ; [26. 13.],0
s2,1,0.00226,9.325473,[29 87] ; [20 19],[36.67096774 79.32903226] ; [12.32903226 26.67096774],0
p3,1,0.005042,7.864198,[29 88] ; [19 20],[36. 81.] ; [12. 27.],0
p11,1,0.00604,7.538462,[71 46] ; [33  6],[78. 39.] ; [26. 13.],0
s3,1,0.006042,7.537622,[47 67] ; [26 13],[54.39215686 59.60784314] ; [18.60784314 20.39215686],0
n6,1,0.007101,7.247306,[74 41] ; [34  5],[80.64935065 34.35064935] ; [27.35064935 11.64935065],0
p5,1,0.007373,7.179835,[  4 112] ; [ 6 32],[  7.53246753 108.46753247] ; [ 2.46753247 35.53246753],0
a3,1,0.026286,4.937116,[53 62] ; [26 13],[58.99350649 56.00649351] ; [20.00649351 18.99350649],0
p7,1,0.039083,4.257263,[52 60] ; [25 13],[57.49333333 54.50666667] ; [19.50666667 18.49333333],0
p12,1,0.04755,3.925827,[  3 112] ; [ 4 35],[  5.22727273 109.77272727] ; [ 1.77272727 37.22727273],0
v4,1,0.068919,3.308581,[91 24] ; [35  3],[94.70588235 20.29411765] ; [31.29411765  6.70588235],0
v1,1,0.081709,3.030575,[45 70] ; [21 17],[49.60784314 65.39215686] ; [16.39215686 21.60784314],0
r4,1,0.090453,2.866298,[76 41] ; [31  8],[80.25 36.75] ; [26.75 12.25],0
a5,1,0.162692,1.949025,[48 69] ; [21 18],[51.75 65.25] ; [17.25 21.75],0
n5,1,0.202395,1.62501,[72 42] ; [29 10],[75.25490196 38.74509804] ; [25.74509804 13.25490196],0
p1,1,0.222883,1.485714,[ 10 107] ; [ 6 33],[ 12. 105.] ; [ 4. 35.],0
a4,1,0.224269,1.476846,[25 90] ; [ 5 34],[22.4025974 92.5974026] ; [ 7.5974026 31.4025974],0
b1,1,0.226305,1.463935,[55 62] ; [14 25],[51.75 65.25] ; [17.25 21.75],0
a8,1,0.228069,1.452862,[10 97] ; [ 6 30],[11.97202797 95.02797203] ; [ 4.02797203 31.97202797],0
