Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.077141,3.124138,[4 2] ; [ 9 22],[2.10810811 3.89189189] ; [10.89189189 20.10810811],0
n3,1,0.110149,2.552083,[3 1] ; [ 5 11],[1.6 2.4] ; [6.4 9.6],0
n2,1,0.110149,2.552083,[3 1] ; [ 5 11],[1.6 2.4] ; [6.4 9.6],0
p1,1,0.120794,2.406989,[2 4] ; [ 3 28],[0.81081081 5.18918919] ; [ 4.18918919 26.81081081],0
s4,1,0.120794,2.406989,[2 4] ; [ 3 28],[0.81081081 5.18918919] ; [ 4.18918919 26.81081081],0
a3,1,0.133614,2.25,[5 1] ; [15 15],[3.33333333 2.66666667] ; [16.66666667 13.33333333],0
s6,1,0.166264,1.916308,[3 3] ; [ 7 24],[1.62162162 4.37837838] ; [ 8.37837838 22.62162162],0
p11,1,0.23531,1.408471,[3 3] ; [ 8 23],[1.78378378 4.21621622] ; [ 9.21621622 21.78378378],0
v2,1,0.23531,1.408471,[3 3] ; [ 8 23],[1.78378378 4.21621622] ; [ 9.21621622 21.78378378],0
n5,1,0.265854,1.238014,[2 4] ; [18 13],[3.24324324 2.75675676] ; [16.75675676 14.24324324],0
d2,1,0.295971,1.09226,[4 2] ; [13 17],[2.83333333 3.16666667] ; [14.16666667 15.83333333],0
v1,1,0.302816,1.061751,[2 3] ; [ 6 25],[1.11111111 3.88888889] ; [ 6.88888889 24.11111111],0
a4,1,0.342782,0.9,[3 3] ; [ 9 21],[2. 4.] ; [10. 20.],0
n6,1,0.342782,0.9,[3 3] ; [ 9 21],[2. 4.] ; [10. 20.],0
a7,1,0.41222,0.672389,[2 4] ; [16 15],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
n1,1,0.481924,0.494505,[2 2] ; [ 5 11],[1.4 2.6] ; [ 5.6 10.4],0
b4,1,0.498234,0.458697,[4 2] ; [16 15],[3.24324324 2.75675676] ; [16.75675676 14.24324324],0
n4,1,0.502164,0.450361,[3 3] ; [20 11],[3.72972973 2.27027027] ; [19.27027027 11.72972973],0
r4,1,0.574171,0.315754,[2 4] ; [ 7 24],[1.45945946 4.54054054] ; [ 7.54054054 23.45945946],0
d5,1,0.592442,0.286546,[4 2] ; [17 14],[3.40540541 2.59459459] ; [17.59459459 13.40540541],0
d3,1,0.606139,0.265836,[3 3] ; [12 19],[2.43243243 3.56756757] ; [12.56756757 18.43243243],0
a2,1,0.613796,0.254684,[1 5] ; [ 3 28],[0.64864865 5.35135135] ; [ 3.35135135 27.64864865],0
s1,1,0.613796,0.254684,[1 5] ; [ 3 28],[0.64864865 5.35135135] ; [ 3.35135135 27.64864865],0
a8,1,0.613796,0.254684,[1 5] ; [ 3 28],[0.64864865 5.35135135] ; [ 3.35135135 27.64864865],0
p4,1,0.632912,0.228132,[1 5] ; [ 8 23],[1.45945946 4.54054054] ; [ 7.54054054 23.45945946],0
p6,1,0.635256,0.225,[1 5] ; [ 3 27],[0.66666667 5.33333333] ; [ 3.33333333 26.66666667],0
b2,1,0.668108,0.183824,[2 3] ; [ 6 14],[1.6 3.4] ; [ 6.4 13.6],0
b3,1,0.668108,0.183824,[2 3] ; [ 6 14],[1.6 3.4] ; [ 6.4 13.6],0
r3,1,0.715128,0.133209,[3 3] ; [13 18],[2.59459459 3.40540541] ; [13.40540541 17.59459459],0
s3,1,0.73927,0.110769,[2 4] ; [ 8 22],[1.66666667 4.33333333] ; [ 8.33333333 21.66666667],0
p7,1,0.747376,0.10375,[1 5] ; [ 7 24],[1.2972973 4.7027027] ; [ 6.7027027 24.2972973],0
r1,1,0.803708,0.061778,[2 4] ; [12 19],[2.27027027 3.72972973] ; [11.72972973 19.27027027],0
d4,1,0.803708,0.061778,[4 2] ; [19 12],[3.72972973 2.27027027] ; [19.27027027 11.72972973],0
s5,1,0.805047,0.060921,[1 5] ; [ 4 27],[0.81081081 5.18918919] ; [ 4.18918919 26.81081081],0
a6,1,0.827667,0.047391,[3 3] ; [17 14],[3.24324324 2.75675676] ; [16.75675676 14.24324324],0
v3,1,0.829357,0.046452,[1 4] ; [ 5 26],[0.83333333 4.16666667] ; [ 5.16666667 25.83333333],0
p3,1,0.877698,0.023682,[1 5] ; [ 6 25],[1.13513514 4.86486486] ; [ 5.86486486 25.13513514],0
b1,1,0.942322,0.005235,[3 3] ; [15 16],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
a5,1,0.942322,0.005235,[3 3] ; [15 16],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
b5,1,0.942322,0.005235,[3 3] ; [16 15],[3.08108108 2.91891892] ; [15.91891892 15.08108108],0
p9,1,0.973017,0.001144,[1 4] ; [ 6 25],[0.97222222 4.02777778] ; [ 6.02777778 24.97222222],0
s2,1,0.973911,0.001069,[1 5] ; [ 5 26],[0.97297297 5.02702703] ; [ 5.02702703 25.97297297],0
r2,1,1.0,0.0,[3 2] ; [18 12],[3. 2.] ; [18. 12.],0
