Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,61.603119,[ 23 527] ; [21 50],[ 38.96940419 511.03059581] ; [ 5.03059581 65.96940419],1
p12,1,0.0,39.484615,[ 33 516] ; [20 51],[ 46.93064516 502.06935484] ; [ 6.06935484 64.93064516],1
p3,1,0.0,26.410477,[258 297] ; [56 15],[278.38658147 276.61341853] ; [35.61341853 35.38658147],1
s5,1,0.0,25.690464,[176 363] ; [42 23],[194.5397351 344.4602649] ; [23.4602649 41.5397351],1
p4,1,0.0,25.417986,[316 235] ; [62  8],[335.39130435 215.60869565] ; [42.60869565 27.39130435],1
p8,1,1e-06,24.40811,[277 270] ; [58 13],[296.51294498 250.48705502] ; [38.48705502 32.51294498],1
p6,1,2e-06,22.417436,[185 362] ; [44 26],[203.01944895 343.98055105] ; [25.98055105 44.01944895],1
s7,1,3.4e-05,17.196499,[255 273] ; [51 17],[271.08724832 256.91275168] ; [34.91275168 33.08724832],1
s8,1,3.8e-05,16.96464,[242 309] ; [49 21],[258.19806763 292.80193237] ; [32.80193237 37.19806763],1
v3,1,0.000207,13.763921,[204 329] ; [42 26],[218.16638935 314.83361065] ; [27.83361065 40.16638935],1
n5,1,0.001129,10.603698,[397 153] ; [64  7],[408.29307568 141.70692432] ; [52.70692432 18.29307568],0
p7,1,0.001567,9.998385,[340 200] ; [56 12],[351.71052632 188.28947368] ; [44.28947368 23.71052632],0
s6,1,0.003037,8.784995,[367 181] ; [56 10],[377.53094463 170.46905537] ; [45.46905537 20.53094463],0
a3,1,0.003542,8.504899,[412 141] ; [64  7],[421.83974359 131.16025641] ; [54.16025641 16.83974359],0
p10,1,0.003925,8.318223,[440 109] ; [66  4],[448.77867528 100.22132472] ; [57.22132472 12.77867528],0
p9,1,0.004279,8.161546,[451  95] ; [68  3],[459.27714749  86.72285251] ; [59.72285251 11.27714749],0
a1,1,0.00473,7.979951,[ 21 534] ; [ 8 63],[ 25.71086262 529.28913738] ; [ 3.28913738 67.71086262],0
n4,1,0.008909,6.840992,[423 130] ; [64  7],[431.58814103 121.41185897] ; [55.41185897 15.58814103],0
u4,1,0.01096,6.471776,[ 11 544] ; [ 5 66],[ 14.18530351 540.81469649] ; [ 1.81469649 69.18530351],0
v1,1,0.012362,6.258153,[292 252] ; [48 21],[301.72920065 242.27079935] ; [38.27079935 30.72920065],0
n6,1,0.029498,4.738303,[456  94] ; [66  5],[462.31884058  87.68115942] ; [59.68115942 11.31884058],0
b5,1,0.032914,4.550229,[339 216] ; [34 37],[330.69488818 224.30511182] ; [42.30511182 28.69488818],0
d2,1,0.044716,4.029331,[297 257] ; [47 24],[304.9216 249.0784] ; [39.0784 31.9216],0
r3,1,0.064006,3.430419,[536  16] ; [65  5],[533.36334405  18.63665595] ; [67.63665595  2.36334405],0
p2,1,0.079691,3.071196,[462  91] ; [65  6],[467.03685897  85.96314103] ; [59.96314103 11.03685897],0
p11,1,0.085727,2.952839,[427 128] ; [61 10],[432.65175719 122.34824281] ; [55.34824281 15.65175719],0
n1,1,0.08737,2.922172,[40 78] ; [8 6],[42.90909091 75.09090909] ; [5.09090909 8.90909091],0
s3,1,0.098097,2.73622,[310 236] ; [47 23],[316.43181818 229.56818182] ; [40.56818182 29.43181818],0
b2,1,0.15444,2.027844,[122 198] ; [27 29],[126.80851064 193.19148936] ; [22.19148936 33.80851064],0
b3,1,0.15444,2.027844,[122 198] ; [27 29],[126.80851064 193.19148936] ; [22.19148936 33.80851064],0
n3,1,0.165327,1.924813,[83 34] ; [8 7],[80.65909091 36.34090909] ; [10.34090909  4.65909091],0
r4,1,0.174883,1.840579,[529  26] ; [65  6],[526.62939297  28.37060703] ; [67.37060703  3.62939297],0
a5,1,0.208169,1.584112,[433 122] ; [60 11],[437.08466454 117.91533546] ; [55.91533546 15.08466454],0
s2,1,0.212031,1.557503,[286 263] ; [42 28],[290.90791599 258.09208401] ; [37.09208401 32.90791599],0
r2,1,0.22232,1.489332,[533  16] ; [67  4],[531.29032258  17.70967742] ; [68.70967742  2.29032258],0
s1,1,0.226289,1.464038,[ 16 530] ; [ 4 67],[ 17.69854133 528.30145867] ; [ 2.30145867 68.69854133],0
b1,1,0.226793,1.460859,[209 346] ; [32 39],[213.66613419 341.33386581] ; [27.33386581 43.66613419],0
u1,1,0.256296,1.288654,[123 432] ; [20 51],[126.78115016 428.21884984] ; [16.21884984 54.78115016],0
u2,1,0.294811,1.097519,[87 52] ; [3 4],[85.68493151 53.31506849] ; [4.31506849 2.68493151],0
n2,1,0.335012,0.929425,[80 38] ; [12  3],[81.62406015 36.37593985] ; [10.37593985  4.62406015],0
d1,1,0.357037,0.848288,[393 162] ; [54 17],[396.30191693 158.69808307] ; [50.69808307 20.30191693],0
a6,1,0.391606,0.73395,[394 160] ; [47 24],[390.9024 163.0976] ; [50.0976 20.9024],0
a8,1,0.39417,0.726041,[ 72 426] ; [12 53],[ 74.30195382 423.69804618] ; [ 9.69804618 55.30195382],0
d5,1,0.437979,0.601572,[491  64] ; [65  6],[492.93929712  62.06070288] ; [63.06070288  7.93929712],0
v4,1,0.493804,0.468226,[531  22] ; [66  4],[529.92134831  23.07865169] ; [67.07865169  2.92134831],0
a2,1,0.501199,0.452396,[162 393] ; [18 53],[159.58466454 395.41533546] ; [20.41533546 50.58466454],0
a7,1,0.610658,0.259217,[421 133] ; [52 19],[419.2672 134.7328] ; [53.7328 17.2672],0
a4,1,0.636338,0.223564,[280 274] ; [38 33],[281.8752 272.1248] ; [36.1248 34.8752],0
u3,1,0.709382,0.138895,[91 50] ; [5 2],[91.45945946 49.54054054] ; [4.54054054 2.45945946],0
s4,1,0.732846,0.116515,[ 88 459] ; [10 59],[ 87.02272727 459.97727273] ; [10.97727273 58.02272727],0
