Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000366,12.699361,[30 16] ; [ 95 161],[19.0397351 26.9602649] ; [105.9602649 150.0397351],1
u2,1,0.002433,9.190676,[ 2 11] ; [41 26],[6.9875 6.0125] ; [36.0125 30.9875],0
v2,1,0.004353,8.130459,[26 24] ; [186  71],[34.5276873 15.4723127] ; [177.4723127  79.5276873],0
v3,1,0.005541,7.693756,[17 32] ; [143 111],[25.87458746 23.12541254] ; [134.12541254 119.87458746],0
s6,1,0.024075,5.089188,[41  6] ; [186  74],[34.752443 12.247557] ; [192.247557  67.752443],0
a8,1,0.026635,4.914331,[ 2 45] ; [ 39 193],[ 6.90681004 40.09318996] ; [ 34.09318996 197.90681004],0
s2,1,0.051945,3.77754,[34 14] ; [145 115],[27.8961039 20.1038961] ; [151.1038961 108.8961039],0
v4,1,0.062182,3.478203,[46  4] ; [254   7],[48.23151125  1.76848875] ; [251.76848875   9.23151125],0
p7,1,0.182247,1.779205,[42  8] ; [195  64],[38.34951456 11.65048544] ; [198.65048544  60.34951456],0
p6,1,0.182919,1.773749,[31 19] ; [134 125],[26.69902913 23.30097087] ; [138.30097087 120.69902913],0
s3,1,0.228713,1.448845,[32 17] ; [144 113],[28.18300654 20.81699346] ; [147.81699346 109.18300654],0
d1,1,0.278257,1.175583,[37 13] ; [174  89],[33.70607029 16.29392971] ; [177.29392971  85.70607029],0
b3,1,0.286885,1.134184,[ 9 21] ; [ 74 110],[11.63551402 18.36448598] ; [ 71.36448598 112.63551402],0
b2,1,0.286885,1.134184,[ 9 21] ; [ 74 110],[11.63551402 18.36448598] ; [ 71.36448598 112.63551402],0
s8,1,0.298651,1.08021,[31 19] ; [141 120],[27.65273312 22.34726688] ; [144.34726688 116.65273312],0
p2,1,0.305982,1.047939,[44  6] ; [242  20],[45.83333333  4.16666667] ; [240.16666667  21.83333333],0
p3,1,0.350399,0.87201,[37 13] ; [177  86],[34.18530351 15.81469649] ; [179.81469649  83.18530351],0
n3,1,0.351613,0.867628,[4 3] ; [29 10],[5.02173913 1.97826087] ; [27.97826087 11.02173913],0
p11,1,0.356321,0.850817,[40 10] ; [224  39],[42.17252396  7.82747604] ; [221.82747604  41.17252396],0
u1,1,0.359727,0.838847,[14 36] ; [ 58 205],[11.50159744 38.49840256] ; [ 60.49840256 202.50159744],0
d3,1,0.380246,0.769906,[40 10] ; [195  68],[37.5399361 12.4600639] ; [197.4600639  65.5399361],0
r2,1,0.393478,0.728167,[46  4] ; [247  13],[47.25806452  2.74193548] ; [245.74193548  14.25806452],0
d5,1,0.397213,0.716748,[45  5] ; [224  38],[43.10897436  6.89102564] ; [225.89102564  36.10897436],0
s7,1,0.410545,0.677221,[31 18] ; [140 106],[28.40338983 20.59661017] ; [142.59661017 103.40338983],0
p12,1,0.431391,0.619075,[ 4 46] ; [ 31 231],[ 5.60897436 44.39102564] ; [ 29.39102564 232.60897436],0
