Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.010857,6.488538,[18 28] ; [9 2],[21.78947368 24.21052632] ; [5.21052632 5.78947368],0
s6,1,0.021618,5.276245,[11 36] ; [6 4],[14.01754386 32.98245614] ; [2.98245614 7.01754386],0
r1,1,0.03874,4.272225,[18 29] ; [8 3],[21.06896552 25.93103448] ; [4.93103448 6.06896552],0
d4,1,0.049041,3.873949,[28 19] ; [10  1],[30.79310345 16.20689655] ; [7.20689655 3.79310345],0
d1,1,0.050954,3.809781,[15 32] ; [7 4],[17.82758621 29.17241379] ; [4.17241379 6.82758621],0
s7,1,0.080461,3.055556,[ 7 38] ; [4 6],[ 9. 36.] ; [2. 8.],0
d5,1,0.08268,3.011416,[25 22] ; [9 2],[27.55172414 19.44827586] ; [6.44827586 4.55172414],0
b5,1,0.121483,2.398103,[25 22] ; [3 8],[22.68965517 24.31034483] ; [5.31034483 5.68965517],0
s3,1,0.132262,2.265752,[14 32] ; [6 5],[16.14035088 29.85964912] ; [3.85964912 7.14035088],0
r2,1,0.137424,2.206565,[21 23] ; [8 3],[23.2 20.8] ; [5.8 5.2],0
p10,1,0.141176,2.165099,[18 28] ; [7 4],[20.1754386 25.8245614] ; [4.8245614 6.1754386],0
a6,1,0.163487,1.941675,[19 28] ; [7 4],[21.06896552 25.93103448] ; [4.93103448 6.06896552],0
d3,1,0.163487,1.941675,[19 28] ; [7 4],[21.06896552 25.93103448] ; [4.93103448 6.06896552],0
p2,1,0.181583,1.784622,[19 27] ; [7 4],[20.98245614 25.01754386] ; [5.01754386 5.98245614],0
v2,1,0.207185,1.59099,[12 34] ; [5 6],[13.71929825 32.28070175] ; [3.28070175 7.71929825],0
p1,1,0.209445,1.575256,[ 3 44] ; [2 9],[ 4.05172414 42.94827586] ; [ 0.94827586 10.05172414],0
a3,1,0.217165,1.523004,[24 22] ; [8 3],[25.8245614 20.1754386] ; [6.1754386 4.8245614],0
p5,1,0.219416,1.508186,[ 3 43] ; [2 9],[ 4.03508772 41.96491228] ; [ 0.96491228 10.03508772],0
a5,1,0.238885,1.387159,[25 22] ; [8 3],[26.74137931 20.25862069] ; [6.25862069 4.74137931],0
a7,1,0.257406,1.282656,[21 26] ; [7 4],[22.68965517 24.31034483] ; [5.31034483 5.68965517],0
p11,1,0.257406,1.282656,[21 26] ; [7 4],[22.68965517 24.31034483] ; [5.31034483 5.68965517],0
p6,1,0.259143,1.273329,[ 6 39] ; [3 8],[ 7.23214286 37.76785714] ; [1.76785714 9.23214286],0
b4,1,0.291299,1.113608,[26 21] ; [8 3],[27.55172414 19.44827586] ; [6.44827586 4.55172414],0
r4,1,0.292514,1.108016,[10 37] ; [4 7],[11.34482759 35.65517241] ; [2.65517241 8.34482759],0
n6,1,0.312951,1.018182,[21 24] ; [7 4],[22.5 22.5] ; [5.5 5.5],0
r3,1,0.325029,0.968602,[26 20] ; [8 3],[27.43859649 18.56140351] ; [6.56140351 4.43859649],0
s8,1,0.34307,0.898924,[ 4 43] ; [2 9],[ 4.86206897 42.13793103] ; [1.13793103 9.86206897],0
u3,1,0.359608,0.839262,[ 3 20] ; [1 2],[ 3.53846154 19.46153846] ; [0.46153846 2.53846154],0
p3,1,0.376903,0.780778,[11 36] ; [4 7],[12.15517241 34.84482759] ; [2.84482759 8.15517241],0
b1,1,0.379781,0.77141,[23 24] ; [7 4],[24.31034483 22.68965517] ; [5.68965517 5.31034483],0
n2,1,0.396465,0.719022,[11 12] ; [1 3],[10.22222222 12.77777778] ; [1.77777778 2.22222222],0
p8,1,0.466092,0.531225,[ 9 37] ; [3 7],[ 9.85714286 36.14285714] ; [2.14285714 7.85714286],0
s2,1,0.549337,0.358506,[ 9 38] ; [3 8],[ 9.72413793 37.27586207] ; [2.27586207 8.72413793],0
p7,1,0.576243,0.312349,[17 30] ; [3 8],[16.20689655 30.79310345] ; [3.79310345 7.20689655],0
v1,1,0.584261,0.299397,[12 34] ; [2 9],[11.29824561 34.70175439] ; [2.70175439 8.29824561],0
n3,1,0.635788,0.224293,[11 12] ; [1 2],[10.61538462 12.38461538] ; [1.38461538 1.61538462],0
p9,1,0.639222,0.219761,[21 24] ; [6 5],[21.69642857 23.30357143] ; [5.30357143 5.69642857],0
b2,1,0.653484,0.201536,[10 21] ; [4 6],[10.58536585 20.41463415] ; [3.41463415 6.58536585],0
b3,1,0.653484,0.201536,[10 21] ; [4 6],[10.58536585 20.41463415] ; [3.41463415 6.58536585],0
p4,1,0.67127,0.18012,[14 33] ; [4 7],[14.5862069 32.4137931] ; [3.4137931 7.5862069],0
a8,1,0.680381,0.169697,[ 6 39] ; [2 9],[ 6.42857143 38.57142857] ; [1.57142857 9.42857143],0
n1,1,0.683017,0.166749,[ 9 14] ; [2 2],[ 9.37037037 13.62962963] ; [1.62962963 2.37037037],0
a4,1,0.732332,0.116981,[15 31] ; [3 8],[14.52631579 31.47368421] ; [3.47368421 7.52631579],0
s4,1,0.786281,0.073519,[ 7 40] ; [2 9],[ 7.29310345 39.70689655] ; [1.70689655 9.29310345],0
n4,1,0.884083,0.021256,[31 16] ; [7 4],[30.79310345 16.20689655] ; [7.20689655 3.79310345],0
a1,1,0.950781,0.00381,[ 4 43] ; [ 1 10],[ 4.05172414 42.94827586] ; [ 0.94827586 10.05172414],0
n5,1,0.990413,0.000144,[30 17] ; [7 4],[29.98275862 17.01724138] ; [7.01724138 3.98275862],0
