Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.419499,[33 33] ; [ 5 56],[19.7480315 46.2519685] ; [18.2519685 42.7480315],1
s2,1,6e-06,20.365289,[38 28] ; [11 49],[25.66666667 40.33333333] ; [23.33333333 36.66666667],1
s3,1,1.2e-05,19.112631,[46 19] ; [19 41],[33.8 31.2] ; [31.2 28.8],1
p9,1,0.002111,9.450422,[49 15] ; [30 30],[40.77419355 23.22580645] ; [38.22580645 21.77419355],0
s7,1,0.002912,8.861976,[28 36] ; [ 9 42],[20.59130435 43.40869565] ; [16.40869565 34.59130435],0
r3,1,0.006095,7.521976,[64  1] ; [52  9],[59.84126984  5.15873016] ; [56.15873016  4.84126984],0
p10,1,0.007492,7.151039,[45 19] ; [28 32],[37.67741935 26.32258065] ; [35.32258065 24.67741935],0
s5,1,0.009297,6.76483,[18 44] ; [ 6 53],[12.29752066 49.70247934] ; [11.70247934 47.29752066],0
p2,1,0.012448,6.24591,[53 13] ; [36 24],[46.61904762 19.38095238] ; [42.38095238 17.61904762],0
v4,1,0.012589,6.22598,[63  3] ; [48 11],[58.608  7.392] ; [52.392  6.608],0
p6,1,0.01973,5.435628,[18 44] ; [ 7 52],[12.80991736 49.19008264] ; [12.19008264 46.80991736],0
p4,1,0.029178,4.75709,[34 32] ; [19 40],[27.984 38.016] ; [25.016 33.984],0
d1,1,0.040018,4.21713,[38 28] ; [24 37],[32.22047244 33.77952756] ; [29.77952756 31.22047244],0
p7,1,0.045111,4.0145,[37 24] ; [25 34],[31.51666667 29.48333333] ; [30.48333333 28.51666667],0
s4,1,0.048567,3.890261,[12 54] ; [ 4 57],[ 8.31496063 57.68503937] ; [ 7.68503937 53.31496063],0
v1,1,0.055219,3.675459,[34 30] ; [22 39],[28.672 35.328] ; [27.328 33.672],0
p8,1,0.060167,3.532764,[32 32] ; [20 40],[26.83870968 37.16129032] ; [25.16129032 34.83870968],0
n2,1,0.060432,3.525488,[18  4] ; [11  9],[15.19047619  6.80952381] ; [13.80952381  6.19047619],0
n5,1,0.067669,3.338675,[31 34] ; [19 41],[26. 39.] ; [24. 36.],0
r4,1,0.076015,3.148119,[61  5] ; [50 11],[57.68503937  8.31496063] ; [53.31496063  7.68503937],0
a4,1,0.103328,2.653416,[21 45] ; [28 33],[25.46456693 40.53543307] ; [23.53543307 37.46456693],0
v2,1,0.136433,2.217738,[33 26] ; [24 33],[28.99137931 30.00862069] ; [28.00862069 28.99137931],0
b2,1,0.147328,2.099696,[13 25] ; [ 6 26],[10.31428571 27.68571429] ; [ 8.68571429 23.31428571],0
b3,1,0.147328,2.099696,[13 25] ; [ 6 26],[10.31428571 27.68571429] ; [ 8.68571429 23.31428571],0
a3,1,0.17973,1.799859,[41 25] ; [44 16],[44.52380952 21.47619048] ; [40.47619048 19.52380952],0
p5,1,0.194776,1.68112,[ 4 60] ; [ 1 59],[ 2.58064516 61.41935484] ; [ 2.41935484 57.58064516],0
p3,1,0.212378,1.55514,[28 38] ; [19 41],[24.61904762 41.38095238] ; [22.38095238 37.61904762],0
n1,1,0.22654,1.462455,[ 5 17] ; [ 8 12],[ 6.80952381 15.19047619] ; [ 6.19047619 13.80952381],0
a8,1,0.247438,1.33771,[ 8 51] ; [ 4 53],[ 6.10344828 52.89655172] ; [ 5.89655172 51.10344828],0
u3,1,0.272809,1.202569,[18  6] ; [10  7],[16.3902439  7.6097561] ; [11.6097561  5.3902439],0
b5,1,0.277984,1.176922,[43 23] ; [34 27],[40.01574803 25.98425197] ; [36.98425197 24.01574803],0
r2,1,0.278401,1.174877,[62  4] ; [54  7],[60.28346457  5.71653543] ; [55.71653543  5.28346457],0
u1,1,0.284187,1.146956,[ 8 58] ; [ 4 57],[ 6.23622047 59.76377953] ; [ 5.76377953 55.23622047],0
d5,1,0.406433,0.68921,[52 13] ; [45 16],[50.03968254 14.96031746] ; [46.96031746 14.03968254],0
s1,1,0.408891,0.682022,[ 3 61] ; [ 5 55],[ 4.12903226 59.87096774] ; [ 3.87096774 56.12903226],0
n3,1,0.411868,0.673401,[15  7] ; [10  8],[13.75  8.25] ; [11.25  6.75],0
b1,1,0.430128,0.622477,[30 36] ; [32 29],[32.22047244 33.77952756] ; [29.77952756 31.22047244],0
p11,1,0.464832,0.534234,[41 25] ; [34 27],[38.97637795 27.02362205] ; [36.02362205 24.97637795],0
a5,1,0.490424,0.475595,[46 20] ; [39 22],[44.17322835 21.82677165] ; [40.82677165 20.17322835],0
d2,1,0.517932,0.41801,[26 39] ; [21 40],[24.24603175 40.75396825] ; [22.75396825 38.24603175],0
u2,1,0.528592,0.397098,[19  5] ; [12  5],[18.14634146  5.85365854] ; [12.85365854  4.14634146],0
p12,1,0.616929,0.250208,[ 2 63] ; [ 1 58],[ 1.57258065 63.42741935] ; [ 1.42741935 57.57258065],0
a2,1,0.629105,0.233277,[13 53] ; [10 51],[11.95275591 54.04724409] ; [11.04724409 49.95275591],0
d3,1,0.661491,0.191717,[45 20] ; [40 21],[43.84920635 21.15079365] ; [41.15079365 19.84920635],0
a6,1,0.661491,0.191717,[45 20] ; [40 21],[43.84920635 21.15079365] ; [41.15079365 19.84920635],0
n4,1,0.759588,0.09365,[35 31] ; [34 27],[35.85826772 30.14173228] ; [33.14173228 27.85826772],0
a7,1,0.771712,0.084179,[47 19] ; [42 19],[46.2519685 19.7480315] ; [42.7480315 18.2519685],0
p1,1,0.795191,0.06738,[ 4 62] ; [ 3 57],[ 3.66666667 62.33333333] ; [ 3.33333333 56.66666667],0
v3,1,0.878918,0.023208,[19 41] ; [17 39],[18.62068966 41.37931034] ; [17.37931034 38.62068966],0
a1,1,0.93618,0.006412,[ 2 64] ; [ 2 59],[ 2.07874016 63.92125984] ; [ 1.92125984 59.07874016],0
b4,1,0.995432,3.3e-05,[40 26] ; [37 24],[40.01574803 25.98425197] ; [36.98425197 24.01574803],0
d4,1,1.0,0.0,[52 13] ; [48 12],[52. 13.] ; [48. 12.],0
