Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,33.010735,[44 21] ; [ 7 43],[28.82608696 36.17391304] ; [22.17391304 27.82608696],1
s3,1,0.000578,11.846468,[42 22] ; [17 34],[32.83478261 31.16521739] ; [26.16521739 24.83478261],1
s2,1,0.000622,11.709359,[43 22] ; [17 33],[33.91304348 31.08695652] ; [26.08695652 23.91304348],1
a3,1,0.003842,8.357203,[43 22] ; [20 31],[35.30172414 29.69827586] ; [27.69827586 23.30172414],0
v3,1,0.004559,8.046653,[31 34] ; [11 39],[23.73913043 41.26086957] ; [18.26086957 31.73913043],0
s5,1,0.006146,7.506979,[30 32] ; [11 37],[23.10909091 38.89090909] ; [17.89090909 30.10909091],0
n4,1,0.007081,7.252416,[54 11] ; [31 20],[47.62931034 17.37068966] ; [37.37068966 13.62931034],0
u3,1,0.007503,7.148317,[17  5] ; [12 18],[12.26923077  9.73076923] ; [16.73076923 13.26923077],0
n5,1,0.012148,6.289174,[54 10] ; [32 18],[48.28070175 15.71929825] ; [37.71929825 12.28070175],0
s6,1,0.029755,4.723404,[48 16] ; [26 21],[42.66666667 21.33333333] ; [31.33333333 15.66666667],0
a5,1,0.03962,4.234087,[38 27] ; [20 31],[32.5 32.5] ; [25.5 25.5],0
u2,1,0.046025,3.980688,[16  6] ; [14 17],[12.45283019  9.54716981] ; [17.54716981 13.45283019],0
p10,1,0.051745,3.78398,[55 10] ; [34 15],[50.74561404 14.25438596] ; [38.25438596 10.74561404],0
p2,1,0.107673,2.588042,[59  6] ; [41 10],[56.03448276  8.96551724] ; [43.96551724  7.03448276],0
v4,1,0.130997,2.280655,[63  2] ; [46  5],[61.07758621  3.92241379] ; [47.92241379  3.07758621],0
v2,1,0.137387,2.206989,[39 25] ; [24 27],[35.06086957 28.93913043] ; [27.93913043 23.06086957],0
n6,1,0.165316,1.924911,[57  8] ; [39 11],[54.26086957 10.73913043] ; [41.73913043  8.26086957],0
r3,1,0.166522,1.913981,[60  5] ; [50  1],[61.63793103  3.36206897] ; [48.36206897  2.63793103],0
u1,1,0.166522,1.913981,[ 5 60] ; [ 1 50],[ 3.36206897 61.63793103] ; [ 2.63793103 48.36206897],0
a1,1,0.20314,1.619651,[ 1 64] ; [ 3 48],[ 2.24137931 62.75862069] ; [ 1.75862069 49.24137931],0
v1,1,0.226095,1.465261,[36 29] ; [22 28],[32.7826087 32.2173913] ; [25.2173913 24.7826087],0
n1,1,0.231998,1.428571,[10  8] ; [4 8],[8.4 9.6] ; [5.6 6.4],0
b4,1,0.233378,1.420151,[31 34] ; [30 21],[34.18103448 30.81896552] ; [26.81896552 24.18103448],0
a2,1,0.262686,1.254544,[ 6 59] ; [ 2 49],[ 4.48275862 60.51724138] ; [ 3.51724138 47.48275862],0
p9,1,0.266721,1.233535,[55 10] ; [39 12],[52.67241379 12.32758621] ; [41.32758621  9.67241379],0
r2,1,0.270037,1.216557,[61  4] ; [44  6],[59.34782609  5.65217391] ; [45.65217391  4.34782609],0
p5,1,0.321714,0.981965,[15 50] ; [ 8 43],[12.88793103 52.11206897] ; [10.11206897 40.88793103],0
b5,1,0.337232,0.920928,[39 26] ; [35 16],[41.46551724 23.53448276] ; [32.53448276 18.46551724],0
p8,1,0.342129,0.902437,[45 20] ; [31 20],[42.5862069 22.4137931] ; [33.4137931 17.5862069],0
s4,1,0.367515,0.812049,[12 53] ; [ 6 43],[10.26315789 54.73684211] ; [ 7.73684211 41.26315789],0
d4,1,0.373364,0.792439,[41 24] ; [28 23],[38.6637931 26.3362069] ; [30.3362069 20.6637931],0
p4,1,0.379728,0.771584,[47 18] ; [33 18],[44.82758621 20.17241379] ; [35.17241379 15.82758621],0
b2,1,0.421085,0.647285,[24 22] ; [11 15],[22.36111111 23.63888889] ; [12.63888889 13.36111111],0
b3,1,0.421085,0.647285,[24 22] ; [11 15],[22.36111111 23.63888889] ; [12.63888889 13.36111111],0
p7,1,0.427505,0.629591,[57  7] ; [42  8],[55.57894737  8.42105263] ; [43.42105263  6.57894737],0
n3,1,0.429195,0.625,[11  7] ; [9 3],[12.  6.] ; [8. 4.],0
r1,1,0.439294,0.598127,[50 15] ; [36 15],[48.18965517 16.81034483] ; [37.81034483 13.18965517],0
s1,1,0.447965,0.575797,[ 3 62] ; [ 1 49],[ 2.26086957 62.73913043] ; [ 1.73913043 48.26086957],0
p11,1,0.550057,0.357215,[55 10] ; [41 10],[53.79310345 11.20689655] ; [42.20689655  8.79310345],0
b1,1,0.552137,0.353503,[27 38] ; [24 27],[28.57758621 36.42241379] ; [22.42241379 28.57758621],0
p3,1,0.581123,0.304423,[39 26] ; [28 23],[37.54310345 27.45689655] ; [29.45689655 21.54310345],0
n2,1,0.625585,0.238095,[12  6] ; [9 3],[12.6  5.4] ; [8.4 3.6],0
a8,1,0.656973,0.197222,[11 51] ; [ 7 41],[10.14545455 51.85454545] ; [ 7.85454545 40.14545455],0
d3,1,0.685016,0.164534,[29 36] ; [20 29],[27.93859649 37.06140351] ; [21.06140351 27.93859649],0
p1,1,0.801978,0.062895,[10 55] ; [ 7 44],[ 9.52586207 55.47413793] ; [ 7.47413793 43.52586207],0
d2,1,0.801978,0.062895,[10 55] ; [ 7 44],[ 9.52586207 55.47413793] ; [ 7.47413793 43.52586207],0
r4,1,0.821294,0.051022,[57  8] ; [44  7],[56.59482759  8.40517241] ; [44.40517241  6.59482759],0
d5,1,0.856946,0.032495,[34 31] ; [27 23],[34.47826087 30.52173913] ; [26.52173913 23.47826087],0
a7,1,0.893579,0.017896,[43 22] ; [33 16],[43.33333333 21.66666667] ; [32.66666667 16.33333333],0
a6,1,0.898063,0.016412,[39 26] ; [30 21],[38.6637931 26.3362069] ; [30.3362069 20.6637931],0
p12,1,0.916709,0.010937,[ 6 59] ; [ 5 46],[ 6.1637931 58.8362069] ; [ 4.8362069 46.1637931],0
a4,1,0.929183,0.007898,[20 45] ; [15 35],[19.7826087 45.2173913] ; [15.2173913 34.7826087],0
