Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.215808,[95 16] ; [68 52],[78.32467532 32.67532468] ; [84.67532468 35.32467532],1
s6,1,0.00036,12.728796,[104   8] ; [90 29],[94.06060606 17.93939394] ; [99.93939394 19.06060606],1
n2,1,0.000873,11.078261,[22  1] ; [8 8],[17.69230769  5.30769231] ; [12.30769231  3.69230769],1
s4,1,0.005907,7.578523,[31 80] ; [ 16 104],[22.58441558 88.41558442] ; [24.41558442 95.58441558],0
p6,1,0.014434,5.98424,[71 40] ; [56 61],[61.82894737 49.17105263] ; [65.17105263 51.82894737],0
s3,1,0.014438,5.983831,[89 22] ; [79 41],[80.72727273 30.27272727] ; [87.27272727 32.72727273],0
p5,1,0.03519,4.435953,[32 80] ; [20 98],[25.32173913 86.67826087] ; [26.67826087 91.32173913],0
d1,1,0.045373,4.004727,[82 30] ; [73 47],[74.82758621 37.17241379] ; [80.17241379 39.82758621],0
p8,1,0.059838,3.541869,[82 30] ; [72 45],[75.31877729 36.68122271] ; [78.68122271 38.31877729],0
d3,1,0.083034,3.004496,[87 25] ; [81 39],[81.10344828 30.89655172] ; [86.89655172 33.10344828],0
a5,1,0.089867,2.876755,[98 14] ; [95 25],[93.17241379 18.82758621] ; [99.82758621 20.17241379],0
n1,1,0.106927,2.599059,[16  7] ; [7 9],[13.56410256  9.43589744] ; [9.43589744 6.56410256],0
r1,1,0.112032,2.525327,[99 13] ; [97 23],[94.62068966 17.37931034] ; [101.37931034  18.62068966],0
p4,1,0.122963,2.379164,[98 14] ; [96 24],[93.65517241 18.34482759] ; [100.34482759  19.65517241],0
u1,1,0.132329,2.264972,[35 77] ; [27 93],[29.93103448 82.06896552] ; [32.06896552 87.93103448],0
d4,1,0.16335,1.94294,[101  10] ; [102  18],[97.54545455 13.45454545] ; [105.45454545  14.54545455],0
a4,1,0.165005,1.927751,[62 50] ; [55 64],[56.72727273 55.27272727] ; [60.27272727 58.72727273],0
p7,1,0.181588,1.78458,[95 16] ; [93 25],[91.12663755 19.87336245] ; [96.87336245 21.12663755],0
p1,1,0.181816,1.782719,[20 91] ; [ 14 105],[16.40869565 94.59130435] ; [ 17.59130435 101.40869565],0
r4,1,0.193559,1.690321,[108   4] ; [111   9],[105.72413793   6.27586207] ; [113.27586207   6.72413793],0
a6,1,0.209187,1.577042,[70 41] ; [85 35],[74.48051948 36.51948052] ; [80.51948052 39.48051948],0
d5,1,0.214749,1.539116,[98 13] ; [99 21],[94.66233766 16.33766234] ; [102.33766234  17.66233766],0
v2,1,0.225201,1.470918,[74 38] ; [67 48],[69.56828194 42.43171806] ; [71.43171806 43.56828194],0
u2,1,0.239731,1.382174,[12  3] ; [11  7],[10.45454545  4.54545455] ; [12.54545455  5.45454545],0
v1,1,0.254037,1.300964,[75 37] ; [68 46],[70.86725664 41.13274336] ; [72.13274336 41.86725664],0
n3,1,0.27377,1.197761,[15  8] ; [13  3],[16.51282051  6.48717949] ; [11.48717949  4.51282051],0
u3,1,0.284543,1.145263,[12  3] ; [12  7],[10.58823529  4.41176471] ; [13.41176471  5.58823529],0
a2,1,0.288356,1.12728,[38 74] ; [33 87],[34.27586207 77.72413793] ; [36.72413793 83.27586207],0
u4,1,0.360187,0.837241,[  3 109] ; [  6 114],[  4.34482759 107.65517241] ; [  4.65517241 115.34482759],0
n4,1,0.36494,0.820823,[98 13] ; [101  19],[95.62337662 15.37662338] ; [103.37662338  16.62337662],0
b4,1,0.384791,0.755339,[67 45] ; [65 55],[63.72413793 48.27586207] ; [68.27586207 51.72413793],0
s8,1,0.399767,0.709027,[81 31] ; [80 39],[78.06060606 33.93939394] ; [82.93939394 36.06060606],0
b2,1,0.420554,0.648767,[32 43] ; [45 47],[34.58083832 40.41916168] ; [42.41916168 49.58083832],0
