Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,9.7e-05,15.197399,[10 21] ; [34 10],[18.18666667 12.81333333] ; [25.81333333 18.18666667],1
p11,1,0.000201,13.818182,[ 8 24] ; [30 14],[16. 16.] ; [22. 22.],1
v4,1,0.000317,12.968126,[16 16] ; [37  5],[22.91891892  9.08108108] ; [30.08108108 11.91891892],1
p10,1,0.002133,9.431302,[12 20] ; [32 12],[18.52631579 13.47368421] ; [25.47368421 18.52631579],0
n6,1,0.004082,8.246914,[12 19] ; [31 12],[18.01351351 12.98648649] ; [24.98648649 18.01351351],0
s6,1,0.005666,7.653664,[ 6 26] ; [21 21],[11.67567568 20.32432432] ; [15.32432432 26.67567568],0
a1,1,0.005973,7.558406,[ 7 25] ; [ 1 43],[ 3.36842105 28.63157895] ; [ 4.63157895 39.36842105],0
p7,1,0.00934,6.756551,[ 6 25] ; [21 22],[11.31081081 19.68918919] ; [15.68918919 27.31081081],0
d2,1,0.009549,6.717179,[21 10] ; [16 27],[15.5 15.5] ; [21.5 21.5],0
r3,1,0.012624,6.221078,[12 20] ; [28 14],[17.2972973 14.7027027] ; [22.7027027 19.2972973],0
u2,1,0.012805,6.195795,[1 9] ; [11  8],[4.13793103 5.86206897] ; [ 7.86206897 11.13793103],0
p4,1,0.025205,5.009768,[ 6 26] ; [19 25],[10.52631579 21.47368421] ; [14.47368421 29.52631579],0
p6,1,0.031859,4.606061,[ 4 28] ; [15 29],[ 8. 24.] ; [11. 33.],0
s2,1,0.044638,4.032275,[ 7 25] ; [19 24],[11.09333333 20.90666667] ; [14.90666667 28.09333333],0
b5,1,0.046909,3.948654,[13 19] ; [28 16],[17.26315789 14.73684211] ; [23.73684211 20.26315789],0
v1,1,0.04908,3.872607,[ 7 25] ; [18 23],[10.95890411 21.04109589] ; [14.04109589 26.95890411],0
p3,1,0.062433,3.471549,[ 6 26] ; [17 27],[ 9.68421053 22.31578947] ; [13.31578947 30.68421053],0
s8,1,0.074823,3.173911,[ 3 29] ; [11 32],[ 5.97333333 26.02666667] ; [ 8.02666667 34.97333333],0
n3,1,0.077787,3.110539,[ 7 14] ; [10  6],[ 9.64864865 11.35135135] ; [7.35135135 8.64864865],0
a6,1,0.081544,3.033861,[21 11] ; [20 24],[17.26315789 14.73684211] ; [23.73684211 20.26315789],0
u3,1,0.113846,2.5,[2 8] ; [10 10],[4. 6.] ; [ 8. 12.],0
b2,1,0.124181,2.363781,[9 8] ; [ 7 17],[ 6.63414634 10.36585366] ; [ 9.36585366 14.63414634],0
b3,1,0.124181,2.363781,[9 8] ; [ 7 17],[ 6.63414634 10.36585366] ; [ 9.36585366 14.63414634],0
a5,1,0.141729,2.159091,[20 12] ; [20 24],[16.84210526 15.15789474] ; [23.15789474 20.84210526],0
s7,1,0.144117,2.133435,[ 8 23] ; [17 23],[10.91549296 20.08450704] ; [14.08450704 25.91549296],0
s3,1,0.150095,2.071284,[11 21] ; [21 20],[14.02739726 17.97260274] ; [17.97260274 23.02739726],0
s5,1,0.164891,1.928789,[ 4 27] ; [11 31],[ 6.36986301 24.63013699] ; [ 8.63013699 33.36986301],0
d1,1,0.18602,1.748864,[18 14] ; [18 26],[15.15789474 16.84210526] ; [20.84210526 23.15789474],0
p1,1,0.216766,1.525652,[ 5 27] ; [ 3 41],[ 3.36842105 28.63157895] ; [ 4.63157895 39.36842105],0
a2,1,0.218732,1.512672,[ 6 26] ; [ 4 40],[ 4.21052632 27.78947368] ; [ 5.78947368 38.21052632],0
n5,1,0.220315,1.502316,[23  9] ; [25 18],[20.48 11.52] ; [27.52 15.48],0
b4,1,0.234522,1.413223,[16 16] ; [28 16],[18.52631579 13.47368421] ; [25.47368421 18.52631579],0
n4,1,0.244414,1.354952,[21 11] ; [23 21],[18.52631579 13.47368421] ; [25.47368421 18.52631579],0
