Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,38.078592,[ 9 42] ; [35  8],[23.87234043 27.12765957] ; [20.12765957 22.87234043],1
n5,1,0.181003,1.789373,[29 21] ; [30 12],[32.06521739 17.93478261] ; [26.93478261 15.06521739],0
b3,1,0.201847,1.628959,[16 18] ; [ 8 18],[13.6 20.4] ; [10.4 15.6],0
b2,1,0.201847,1.628959,[16 18] ; [ 8 18],[13.6 20.4] ; [10.4 15.6],0
d3,1,0.220624,1.500306,[22 29] ; [24 19],[24.95744681 26.04255319] ; [21.04255319 21.95744681],0
b4,1,0.233347,1.420346,[30 21] ; [20 23],[27.12765957 23.87234043] ; [22.87234043 20.12765957],0
p7,1,0.246216,1.344646,[11 38] ; [14 28],[13.46153846 35.53846154] ; [11.53846154 30.46153846],0
s1,1,0.275676,1.188284,[ 7 43] ; [ 3 40],[ 5.37634409 44.62365591] ; [ 4.62365591 38.37634409],0
n6,1,0.283241,1.151472,[23 26] ; [25 18],[25.56521739 23.43478261] ; [22.43478261 20.56521739],0
v3,1,0.296735,1.08881,[10 39] ; [12 28],[12.11235955 36.88764045] ; [ 9.88764045 30.11235955],0
u1,1,0.343123,0.898729,[ 5 46] ; [ 2 41],[ 3.79787234 47.20212766] ; [ 3.20212766 39.79787234],0
v1,1,0.343763,0.896348,[10 41] ; [12 31],[11.93617021 39.06382979] ; [10.06382979 32.93617021],0
v2,1,0.37133,0.79921,[14 35] ; [15 25],[15.96629213 33.03370787] ; [13.03370787 26.96629213],0
b1,1,0.377343,0.779339,[26 25] ; [18 25],[23.87234043 27.12765957] ; [20.12765957 22.87234043],0
a5,1,0.476,0.508014,[31 20] ; [23 20],[29.29787234 21.70212766] ; [24.70212766 18.29787234],0
n1,1,0.494287,0.46718,[11 15] ; [9 8],[12.09302326 13.90697674] ; [7.90697674 9.09302326],0
s3,1,0.499084,0.456883,[12 38] ; [13 30],[13.44086022 36.55913978] ; [11.55913978 31.44086022],0
u2,1,0.515592,0.422701,[ 8 11] ; [9 8],[ 8.97222222 10.02777778] ; [8.02777778 8.97222222],0
s4,1,0.52921,0.395908,[ 3 48] ; [ 4 39],[ 3.79787234 47.20212766] ; [ 3.20212766 39.79787234],0
a4,1,0.53009,0.39422,[23 27] ; [17 26],[21.50537634 28.49462366] ; [18.49462366 24.50537634],0
d4,1,0.536443,0.382171,[35 16] ; [32 11],[36.35106383 14.64893617] ; [30.64893617 12.35106383],0
a6,1,0.586805,0.295362,[28 23] ; [26 17],[29.29787234 21.70212766] ; [24.70212766 18.29787234],0
a2,1,0.626146,0.237324,[ 9 42] ; [ 6 37],[ 8.13829787 42.86170213] ; [ 6.86170213 36.13829787],0
a1,1,0.699687,0.148798,[ 6 45] ; [ 4 39],[ 5.42553191 45.57446809] ; [ 4.57446809 38.42553191],0
p1,1,0.77508,0.081645,[ 5 46] ; [ 5 38],[ 5.42553191 45.57446809] ; [ 4.57446809 38.42553191],0
r1,1,0.808265,0.058886,[28 22] ; [23 20],[27.41935484 22.58064516] ; [23.58064516 19.41935484],0
a3,1,0.879572,0.022956,[31 19] ; [26 17],[30.64516129 19.35483871] ; [26.35483871 16.64516129],0
p5,1,0.88698,0.0202,[ 1 49] ; [ 1 40],[ 1.0989011 48.9010989] ; [ 0.9010989 40.0989011],0
d1,1,0.890989,0.018783,[23 28] ; [20 23],[23.32978723 27.67021277] ; [19.67021277 23.32978723],0
p6,1,0.893679,0.017863,[ 2 47] ; [ 2 41],[ 2.13043478 46.86956522] ; [ 1.86956522 41.13043478],0
n4,1,0.937451,0.006158,[31 19] ; [27 16],[31.1827957 18.8172043] ; [26.8172043 16.1827957],0
r2,1,0.971293,0.001295,[39  9] ; [34  8],[38.93333333  9.06666667] ; [34.06666667  7.93333333],0
d5,1,0.974825,0.000996,[31 20] ; [26 17],[30.92553191 20.07446809] ; [26.07446809 16.92553191],0
s7,1,0.994602,4.6e-05,[ 7 41] ; [ 6 35],[ 7.01123596 40.98876404] ; [ 5.98876404 35.01123596],0
