Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.005521,7.700329,[ 5 31] ; [19 26],[10.66666667 25.33333333] ; [13.33333333 31.66666667],0
u2,1,0.028108,4.821429,[10  4] ; [ 5 11],[7. 7.] ; [8. 8.],0
p9,1,0.028898,4.773672,[29 10] ; [44  4],[32.72413793  6.27586207] ; [40.27586207  7.72413793],0
v2,1,0.029739,4.724332,[14 22] ; [29 17],[18.87804878 17.12195122] ; [24.12195122 21.87804878],0
n5,1,0.056893,3.625717,[22 16] ; [37 11],[26.06976744 11.93023256] ; [32.93023256 15.06976744],0
p7,1,0.075354,3.162358,[21 18] ; [34 13],[24.94186047 14.05813953] ; [30.05813953 16.94186047],0
a6,1,0.079429,3.076544,[29 10] ; [27 21],[25.10344828 13.89655172] ; [30.89655172 17.10344828],0
v3,1,0.082134,3.022156,[11 27] ; [21 23],[14.82926829 23.17073171] ; [17.17073171 26.82926829],0
d5,1,0.101338,2.684359,[31  8] ; [44  4],[33.62068966  5.37931034] ; [41.37931034  6.62068966],0
d4,1,0.115615,2.475741,[29 10] ; [42  6],[31.82758621  7.17241379] ; [39.17241379  8.82758621],0
p10,1,0.115615,2.475741,[29 10] ; [42  6],[31.82758621  7.17241379] ; [39.17241379  8.82758621],0
p8,1,0.118195,2.441083,[19 19] ; [32 16],[22.53488372 15.46511628] ; [28.46511628 19.53488372],0
p3,1,0.127342,2.324612,[18 21] ; [30 18],[21.51724138 17.48275862] ; [26.48275862 21.51724138],0
r2,1,0.129944,2.29317,[33  5] ; [46  2],[34.90697674  3.09302326] ; [44.09302326  3.90697674],0
s6,1,0.170383,1.879572,[29  9] ; [30 18],[26.06976744 11.93023256] ; [32.93023256 15.06976744],0
n4,1,0.192612,1.697521,[27 12] ; [39  9],[29.5862069  9.4137931] ; [36.4137931 11.5862069],0
a5,1,0.192612,1.697521,[27 12] ; [39  9],[29.5862069  9.4137931] ; [36.4137931 11.5862069],0
s3,1,0.206152,1.598248,[24 15] ; [22 24],[21.10588235 17.89411765] ; [24.89411765 21.10588235],0
b5,1,0.210291,1.569421,[20 19] ; [31 17],[22.86206897 16.13793103] ; [28.13793103 19.86206897],0
n1,1,0.231605,1.430976,[2 7] ; [4 4],[3.17647059 5.82352941] ; [2.82352941 5.17647059],0
p4,1,0.235215,1.409044,[22 17] ; [33 15],[24.65517241 14.34482759] ; [30.34482759 17.65517241],0
p6,1,0.237023,1.398214,[13 26] ; [22 26],[15.68965517 23.31034483] ; [19.31034483 28.68965517],0
b2,1,0.252481,1.309524,[ 6 14] ; [16 19],[ 8. 12.] ; [14. 21.],0
