Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000185,13.972947,[31 19] ; [ 82 161],[19.28327645 30.71672355] ; [ 93.71672355 149.28327645],1
n1,1,0.246414,1.343519,[5 4] ; [22 40],[3.42253521 5.57746479] ; [23.57746479 38.42253521],0
p7,1,0.290528,1.117175,[34 16] ; [144  96],[30.68965517 19.31034483] ; [147.31034483  92.68965517],0
d5,1,0.301187,1.068932,[40 10] ; [181  67],[37.08053691 12.91946309] ; [183.91946309  64.08053691],0
a4,1,0.385942,0.75169,[24 27] ; [100 147],[21.22147651 29.77852349] ; [102.77852349 144.22147651],0
p4,1,0.394984,0.723543,[32 19] ; [139 108],[29.26510067 21.73489933] ; [141.73489933 105.26510067],0
a8,1,0.413649,0.668289,[ 4 41] ; [ 31 202],[ 5.66546763 39.33453237] ; [ 29.33453237 203.66546763],0
r3,1,0.43072,0.620882,[49  2] ; [230  17],[47.74832215  3.25167785] ; [231.25167785  15.74832215],0
d3,1,0.43897,0.598973,[34 17] ; [151  97],[31.55518395 19.44481605] ; [153.44481605  94.55518395],0
u3,1,0.442479,0.589845,[9 4] ; [54 39],[7.72641509 5.27358491] ; [55.27358491 37.72641509],0
r2,1,0.526753,0.400651,[48  3] ; [225  21],[46.87878788  4.12121212] ; [226.12121212  19.87878788],0
d2,1,0.542467,0.370987,[23 28] ; [100 147],[21.05033557 29.94966443] ; [101.94966443 145.05033557],0
b3,1,0.573838,0.316303,[16 24] ; [51 94],[14.48648649 25.51351351] ; [52.51351351 92.48648649],0
b2,1,0.573838,0.316303,[16 24] ; [51 94],[14.48648649 25.51351351] ; [52.51351351 92.48648649],0
a1,1,0.675706,0.175,[ 2 49] ; [  7 241],[ 1.53511706 49.46488294] ; [  7.46488294 240.53511706],0
a6,1,0.688278,0.160956,[34 17] ; [158  90],[32.74916388 18.25083612] ; [159.25083612  88.74916388],0
p8,1,0.767404,0.087481,[26 25] ; [131 115],[26.95959596 24.04040404] ; [130.04040404 115.95959596],0
b5,1,0.790924,0.070284,[29 22] ; [146 102],[29.84949833 21.15050167] ; [145.15050167 102.84949833],0
p9,1,0.808116,0.05898,[42  9] ; [206  40],[42.58585859  8.41414141] ; [205.41414141  40.58585859],0
s4,1,0.821333,0.050999,[11 39] ; [ 50 193],[10.40955631 39.59044369] ; [ 50.59044369 192.40955631],0
d4,1,0.832013,0.044995,[39 11] ; [190  58],[38.42281879 11.57718121] ; [190.57718121  57.42281879],0
s5,1,0.859089,0.031518,[15 35] ; [ 76 167],[15.52901024 34.47098976] ; [ 75.47098976 167.52901024],0
a2,1,0.859809,0.031194,[10 41] ; [ 46 202],[ 9.55183946 41.44816054] ; [ 46.44816054 201.55183946],0
p10,1,0.860263,0.03099,[42  9] ; [200  46],[41.55555556  9.44444444] ; [200.44444444  45.55555556],0
p12,1,0.868498,0.027412,[ 3 48] ; [ 13 232],[ 2.75675676 48.24324324] ; [ 13.24324324 231.75675676],0
n3,1,0.895095,0.017387,[6 3] ; [42 19],[6.17142857 2.82857143] ; [41.82857143 19.17142857],0
