Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001667,9.883759,[47 25] ; [20 34],[38.28571429 33.71428571] ; [28.71428571 25.28571429],0
d3,1,0.003498,8.527781,[45 26] ; [20 34],[36.92 34.08] ; [28.08 25.92],0
d5,1,0.012594,6.225273,[54 18] ; [29 25],[47.42857143 24.57142857] ; [35.57142857 18.42857143],0
d4,1,0.012594,6.225273,[54 18] ; [29 25],[47.42857143 24.57142857] ; [35.57142857 18.42857143],0
b5,1,0.015605,5.846842,[50 22] ; [26 28],[43.42857143 28.57142857] ; [32.57142857 21.42857143],0
r3,1,0.019038,5.497996,[59 12] ; [35 19],[53.392 17.608] ; [40.608 13.392],0
b1,1,0.019625,5.444942,[25 47] ; [30 24],[31.42857143 40.57142857] ; [23.57142857 30.42857143],0
n5,1,0.023121,5.15941,[40 31] ; [41 13],[46.008 24.992] ; [34.992 19.008],0
r4,1,0.026912,4.896469,[41 31] ; [20 34],[34.85714286 37.14285714] ; [26.14285714 27.85714286],0
v3,1,0.051211,3.801363,[23 49] ; [ 9 45],[18.28571429 53.71428571] ; [13.71428571 40.28571429],0
p2,1,0.068771,3.312111,[49 23] ; [27 25],[44.12903226 27.87096774] ; [31.87096774 20.12903226],0
d2,1,0.076012,3.148177,[22 50] ; [24 28],[26.70967742 45.29032258] ; [19.29032258 32.70967742],0
v4,1,0.083265,3.0,[60 12] ; [38 16],[56. 16.] ; [42. 12.],0
p10,1,0.088797,2.896043,[47 23] ; [27 25],[42.45901639 27.54098361] ; [31.54098361 20.45901639],0
p3,1,0.12443,2.360658,[27 45] ; [13 40],[23.04 48.96] ; [16.96 36.04],0
n1,1,0.151127,2.060836,[ 5 18] ; [11 16],[ 7.36 15.64] ; [ 8.64 18.36],0
r2,1,0.172653,1.859759,[54 16] ; [35 18],[50.6504065 19.3495935] ; [38.3495935 14.6504065],0
b4,1,0.180246,1.795598,[42 30] ; [25 29],[38.28571429 33.71428571] ; [28.71428571 25.28571429],0
u2,1,0.185793,1.750663,[14 15] ; [ 8 18],[11.6 17.4] ; [10.4 15.6],0
a2,1,0.188798,1.726974,[ 9 63] ; [ 3 51],[ 6.85714286 65.14285714] ; [ 5.14285714 48.85714286],0
p8,1,0.273935,1.196937,[30 42] ; [17 36],[27.072 44.928] ; [19.928 33.072],0
b3,1,0.326777,0.961626,[17 21] ; [11 22],[14.98591549 23.01408451] ; [13.01408451 19.98591549],0
b2,1,0.326777,0.961626,[17 21] ; [11 22],[14.98591549 23.01408451] ; [13.01408451 19.98591549],0
v1,1,0.348562,0.878685,[25 45] ; [15 39],[22.58064516 47.41935484] ; [17.41935484 36.58064516],0
u1,1,0.431923,0.617647,[ 5 67] ; [ 2 52],[ 4. 68.] ; [ 3. 51.],0
n2,1,0.449246,0.572553,[16  7] ; [16 11],[14.72  8.28] ; [17.28  9.72],0
p6,1,0.458239,0.550194,[21 50] ; [12 39],[19.20491803 51.79508197] ; [13.79508197 37.20491803],0
a3,1,0.468717,0.525,[42 30] ; [28 26],[40. 32.] ; [30. 24.],0
n6,1,0.474987,0.510351,[54 17] ; [38 16],[52.256 18.744] ; [39.744 14.256],0
n3,1,0.487025,0.483092,[15  8] ; [15 12],[13.8  9.2] ; [16.2 10.8],0
p7,1,0.48847,0.479895,[32 39] ; [21 33],[30.104 40.896] ; [22.896 31.104],0
p11,1,0.519536,0.414815,[48 24] ; [33 21],[46.28571429 25.71428571] ; [34.71428571 19.28571429],0
p9,1,0.57453,0.315162,[50 20] ; [34 17],[48.59504132 21.40495868] ; [35.40495868 15.59504132],0
s5,1,0.601996,0.271996,[10 62] ; [ 9 43],[11.03225806 60.96774194] ; [ 7.96774194 44.03225806],0
s7,1,0.617451,0.249467,[16 51] ; [10 40],[14.88888889 52.11111111] ; [11.11111111 38.88888889],0
a4,1,0.647855,0.208616,[23 49] ; [19 34],[24.192 47.808] ; [17.808 35.192],0
d1,1,0.670527,0.180986,[28 44] ; [19 35],[26.85714286 45.14285714] ; [20.14285714 33.85714286],0
v2,1,0.693058,0.155795,[26 46] ; [17 35],[24.96774194 47.03225806] ; [18.03225806 33.96774194],0
s6,1,0.703134,0.145232,[26 45] ; [18 36],[24.992 46.008] ; [19.008 34.992],0
p4,1,0.726661,0.122199,[29 43] ; [23 30],[29.952 42.048] ; [22.048 30.952],0
p5,1,0.73523,0.114364,[ 8 64] ; [ 5 49],[ 7.42857143 64.57142857] ; [ 5.57142857 48.42857143],0
p12,1,0.738779,0.111203,[ 2 69] ; [ 1 52],[ 1.71774194 69.28225806] ; [ 1.28225806 51.71774194],0
s1,1,0.76924,0.086066,[ 2 70] ; [ 2 52],[ 2.28571429 69.71428571] ; [ 1.71428571 52.28571429],0
u3,1,0.769497,0.085868,[10 19] ; [ 8 18],[ 9.49090909 19.50909091] ; [ 8.50909091 17.49090909],0
a8,1,0.772673,0.083452,[ 5 63] ; [ 3 47],[ 4.61016949 63.38983051] ; [ 3.38983051 46.61016949],0
s4,1,0.832787,0.044575,[11 61] ; [ 9 45],[11.42857143 60.57142857] ; [ 8.57142857 45.42857143],0
a1,1,0.849089,0.036207,[ 6 66] ; [ 4 50],[ 5.71428571 66.28571429] ; [ 4.28571429 49.71428571],0
n4,1,0.874695,0.024868,[43 29] ; [33 21],[43.42857143 28.57142857] ; [32.57142857 21.42857143],0
s8,1,0.880329,0.022666,[10 62] ; [ 7 47],[ 9.71428571 62.28571429] ; [ 7.28571429 46.71428571],0
p1,1,0.930187,0.007675,[ 7 65] ; [ 5 49],[ 6.85714286 65.14285714] ; [ 5.14285714 48.85714286],0
s2,1,0.94692,0.004432,[13 59] ; [10 44],[13.14285714 58.85714286] ; [ 9.85714286 44.14285714],0
a5,1,1.0,0.0,[36 36] ; [27 27],[36. 36.] ; [27. 27.],0
