Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,46.09916,[49 46] ; [127  13],[71.14893617 23.85106383] ; [104.85106383  35.14893617],1
p3,1,0.0,25.563241,[41 55] ; [106  35],[59.5443038 36.4556962] ; [87.4556962 53.5443038],1
p4,1,1e-06,23.897043,[50 45] ; [116  25],[66.8220339 28.1779661] ; [99.1779661 41.8220339],1
p6,1,3e-06,22.038564,[28 67] ; [86 56],[45.69620253 49.30379747] ; [68.30379747 73.69620253],1
p11,1,3.2e-05,17.323179,[63 33] ; [125  17],[75.83193277 20.16806723] ; [112.16806723  29.83193277],1
p10,1,3.3e-05,17.249602,[75 19] ; [137   5],[84.44067797  9.55932203] ; [127.55932203  14.44067797],1
p5,1,8.5e-05,15.453799,[ 9 87] ; [44 98],[21.37815126 74.62184874] ; [ 31.62184874 110.37815126],1
p2,1,0.000247,13.436993,[70 26] ; [129  13],[80.26890756 15.73109244] ; [118.73109244  23.26890756],1
p9,1,0.000405,12.507183,[79 16] ; [137   5],[86.58227848  8.41772152] ; [129.41772152  12.58227848],1
r4,1,0.002647,9.036082,[85 11] ; [139   3],[90.35294118  5.64705882] ; [133.64705882   8.35294118],0
v3,1,0.002823,8.918256,[31 62] ; [75 66],[42.12820513 50.87179487] ; [63.87179487 77.12820513],0
b5,1,0.003634,8.458282,[63 33] ; [66 76],[52.03361345 43.96638655] ; [76.96638655 65.03361345],0
s8,1,0.022086,5.238992,[51 45] ; [95 45],[59.38983051 36.61016949] ; [86.61016949 53.38983051],0
v1,1,0.023743,5.113325,[51 43] ; [97 44],[59.2 34.8] ; [88.8 52.2],0
a2,1,0.024903,5.030653,[39 57] ; [ 38 104],[31.05882353 64.94117647] ; [45.94117647 96.05882353],0
n5,1,0.026764,4.90597,[69 25] ; [120  21],[75.6 18.4] ; [113.4  27.6],0
n6,1,0.060914,3.512324,[82 12] ; [131   8],[85.93133047  8.06866953] ; [127.06866953  11.93133047],0
a3,1,0.066073,3.377987,[85 11] ; [112  29],[79.79746835 16.20253165] ; [117.20253165  23.79746835],0
a4,1,0.100972,2.690129,[61 35] ; [75 67],[54.85714286 41.14285714] ; [81.14285714 60.85714286],0
a6,1,0.106565,2.60444,[70 26] ; [88 52],[64.27118644 31.72881356] ; [93.72881356 46.27118644],0
s4,1,0.112941,2.512583,[28 66] ; [ 29 111],[22.8974359 71.1025641] ; [ 34.1025641 105.8974359],0
d2,1,0.124613,2.358359,[64 31] ; [81 60],[58.36864407 36.63135593] ; [86.63135593 54.36864407],0
s1,1,0.186258,1.746971,[ 5 89] ; [  3 138],[ 3.2 90.8] ; [  4.8 136.2],0
v4,1,0.187045,1.740741,[88  6] ; [137   4],[90.  4.] ; [135.   6.],0
p12,1,0.198114,1.656226,[10 86] ; [ 23 118],[13.36708861 82.63291139] ; [ 19.63291139 121.36708861],0
