Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,27.279058,[31  3] ; [ 7 20],[21.18032787 12.81967213] ; [16.81967213 10.18032787],1
p11,1,0.000175,14.07751,[28  6] ; [10 18],[20.83870968 13.16129032] ; [17.16129032 10.83870968],1
r4,1,0.003931,8.315413,[15 19] ; [ 3 25],[ 9.87096774 24.12903226] ; [ 8.12903226 19.87096774],0
s6,1,0.00592,7.574617,[19 15] ; [ 6 22],[13.70967742 20.29032258] ; [11.29032258 16.70967742],0
r3,1,0.007607,7.123814,[28  5] ; [15 13],[23.26229508  9.73770492] ; [19.73770492  8.26229508],0
u2,1,0.014372,5.991873,[11  3] ; [ 5 10],[7.72413793 6.27586207] ; [8.27586207 6.72413793],0
s5,1,0.0147,5.95202,[ 9 25] ; [ 1 27],[ 5.48387097 28.51612903] ; [ 4.51612903 23.48387097],0
p5,1,0.017049,5.691275,[ 9 25] ; [ 1 26],[ 5.57377049 28.42622951] ; [ 4.42622951 22.57377049],0
r1,1,0.020468,5.371556,[17 17] ; [ 6 22],[12.61290323 21.38709677] ; [10.38709677 17.61290323],0
s7,1,0.022359,5.217651,[11 21] ; [ 2 22],[ 7.42857143 24.57142857] ; [ 5.57142857 18.42857143],0
v3,1,0.024509,5.058216,[12 22] ; [ 3 25],[ 8.22580645 25.77419355] ; [ 6.77419355 21.22580645],0
p2,1,0.029241,4.753345,[25  9] ; [13 15],[20.83870968 13.16129032] ; [17.16129032 10.83870968],0
n5,1,0.050092,3.838371,[23 11] ; [12 16],[19.19354839 14.80645161] ; [15.80645161 12.19354839],0
p8,1,0.057691,3.602558,[14 20] ; [ 5 22],[10.59016393 23.40983607] ; [ 8.40983607 18.59016393],0
a5,1,0.085365,2.959678,[22 12] ; [12 16],[18.64516129 15.35483871] ; [15.35483871 12.64516129],0
v1,1,0.097849,2.740256,[14 20] ; [ 6 22],[10.96774194 23.03225806] ; [ 9.03225806 18.96774194],0
s2,1,0.098301,2.732892,[11 23] ; [ 4 24],[ 8.22580645 25.77419355] ; [ 6.77419355 21.22580645],0
d4,1,0.1052,2.62489,[26  8] ; [16 12],[23.03225806 10.96774194] ; [18.96774194  9.03225806],0
p4,1,0.113221,2.50868,[19 15] ; [10 18],[15.90322581 18.09677419] ; [13.09677419 14.90322581],0
u3,1,0.1593,1.98086,[5 9] ; [ 2 13],[ 3.37931034 10.62068966] ; [ 3.62068966 11.37931034],0
p7,1,0.174957,1.839948,[18 16] ; [10 18],[15.35483871 18.64516129] ; [12.64516129 15.35483871],0
n6,1,0.195331,1.676946,[23 10] ; [15 13],[20.55737705 12.44262295] ; [17.44262295 10.55737705],0
a2,1,0.215035,1.537199,[ 1 33] ; [ 3 25],[ 2.19354839 31.80645161] ; [ 1.80645161 26.19354839],0
p6,1,0.234247,1.414888,[ 8 26] ; [ 3 23],[ 6.23333333 27.76666667] ; [ 4.76666667 21.23333333],0
n3,1,0.3268,0.961538,[6 6] ; [9 4],[7.2 4.8] ; [7.8 5.2],0
v4,1,0.352486,0.864488,[21 13] ; [14 14],[19.19354839 14.80645161] ; [15.80645161 12.19354839],0
v2,1,0.375337,0.78592,[13 20] ; [ 8 20],[11.36065574 21.63934426] ; [ 9.63934426 18.36065574],0
s3,1,0.396286,0.719566,[ 8 26] ; [ 9 18],[ 9.47540984 24.52459016] ; [ 7.52459016 19.47540984],0
a3,1,0.405938,0.690665,[20 14] ; [13 14],[18.39344262 15.60655738] ; [14.60655738 12.39344262],0
a7,1,0.458522,0.549501,[19 15] ; [13 15],[17.5483871 16.4516129] ; [14.4516129 13.5483871],0
b2,1,0.477897,0.503658,[ 7 10] ; [ 6 14],[ 5.97297297 11.02702703] ; [ 7.02702703 12.97297297],0
b3,1,0.477897,0.503658,[ 7 10] ; [ 6 14],[ 5.97297297 11.02702703] ; [ 7.02702703 12.97297297],0
b1,1,0.502049,0.450602,[19 15] ; [18 10],[20.29032258 13.70967742] ; [16.70967742 11.29032258],0
d5,1,0.539005,0.377387,[18 16] ; [17 11],[19.19354839 14.80645161] ; [15.80645161 12.19354839],0
p12,1,0.540156,0.37525,[ 4 30] ; [ 2 26],[ 3.29032258 30.70967742] ; [ 2.70967742 25.29032258],0
n2,1,0.542541,0.37085,[7 5] ; [6 7],[6.24 5.76] ; [6.76 6.24],0
a6,1,0.609774,0.260504,[16 18] ; [15 13],[17. 17.] ; [14. 14.],0
a8,1,0.678419,0.171911,[ 5 28] ; [ 5 21],[ 5.59322034 27.40677966] ; [ 4.40677966 21.59322034],0
a4,1,0.69837,0.150173,[10 24] ; [ 7 21],[ 9.32258065 24.67741935] ; [ 7.67741935 20.32258065],0
d2,1,0.747894,0.103309,[11 23] ; [ 8 20],[10.41935484 23.58064516] ; [ 8.58064516 19.41935484],0
a1,1,0.808884,0.058499,[ 3 31] ; [ 2 26],[ 2.74193548 31.25806452] ; [ 2.25806452 25.74193548],0
p1,1,0.808884,0.058499,[ 3 31] ; [ 2 26],[ 2.74193548 31.25806452] ; [ 2.25806452 25.74193548],0
n4,1,0.817609,0.053186,[18 16] ; [14 14],[17.5483871 16.4516129] ; [14.4516129 13.5483871],0
b4,1,0.837963,0.04182,[21 13] ; [18 10],[21.38709677 12.61290323] ; [17.61290323 10.38709677],0
s1,1,0.840656,0.040423,[ 2 32] ; [ 2 26],[ 2.19354839 31.80645161] ; [ 1.80645161 26.19354839],0
b5,1,0.879948,0.022812,[20 14] ; [17 11],[20.29032258 13.70967742] ; [16.70967742 11.29032258],0
n1,1,0.910443,0.012652,[3 9] ; [ 3 10],[2.88 9.12] ; [3.12 9.88],0
d1,1,0.942169,0.005263,[10 24] ; [ 8 20],[ 9.87096774 24.12903226] ; [ 8.12903226 19.87096774],0
p3,1,0.961689,0.002307,[ 9 25] ; [ 7 20],[ 8.91803279 25.08196721] ; [ 7.08196721 19.91803279],0
d3,1,1.0,0.0,[17 17] ; [14 14],[17. 17.] ; [14. 14.],0
