Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,35.350759,[395 154] ; [32 50],[371.51030111 177.48969889] ; [55.48969889 26.51030111],1
p8,1,0.0,31.714716,[338 214] ; [24 60],[314.18867925 237.81132075] ; [47.81132075 36.18867925],1
p4,1,1e-06,24.59156,[378 180] ; [33 50],[357.78159126 200.21840874] ; [53.21840874 29.78159126],1
p9,1,0.002297,9.296019,[535  23] ; [73 10],[529.27301092  28.72698908] ; [78.72698908  4.27301092],0
p6,1,0.002651,9.03354,[234 320] ; [21 63],[221.42633229 332.57366771] ; [33.57366771 50.42633229],0
d5,1,0.004057,8.257927,[469  88] ; [60 24],[459.67706708  97.32293292] ; [69.32293292 14.67706708],0
p11,1,0.006462,7.416766,[488  71] ; [64 20],[479.88802488  79.11197512] ; [72.11197512 11.88802488],0
p3,1,0.006748,7.338846,[314 244] ; [34 50],[302.46728972 255.53271028] ; [45.53271028 38.46728972],0
s4,1,0.012977,6.1723,[ 91 461] ; [23 60],[ 99.0992126 452.9007874] ; [14.9007874 68.0992126],0
d4,1,0.013816,6.061543,[472  86] ; [62 22],[464.13084112  93.86915888] ; [69.86915888 14.13084112],0
v1,1,0.016339,5.765993,[320 226] ; [36 45],[310.00956938 235.99043062] ; [45.99043062 35.00956938],0
d3,1,0.028084,4.822877,[398 160] ; [50 34],[389.38317757 168.61682243] ; [58.61682243 25.38317757],0
s1,1,0.059356,3.555295,[ 13 541] ; [ 5 78],[ 15.65463108 538.34536892] ; [ 2.34536892 80.65463108],0
r1,1,0.066126,3.376652,[458  99] ; [62 22],[451.85647426 105.14352574] ; [68.14352574 15.85647426],0
r4,1,0.096821,2.757148,[521  38] ; [74 10],[517.27060653  41.72939347] ; [77.72939347  6.27060653],0
v4,1,0.100448,2.698418,[537  19] ; [78  6],[534.28125  21.71875] ; [80.71875  3.28125],0
a3,1,0.11121,2.536941,[417 140] ; [56 28],[411.01560062 145.98439938] ; [61.98439938 22.01560062],0
p5,1,0.141458,2.162027,[ 82 476] ; [ 7 74],[ 77.71830986 480.28169014] ; [11.28169014 69.71830986],0
b1,1,0.15881,1.985524,[189 370] ; [35 49],[194.73716952 364.26283048] ; [29.26283048 54.73716952],0
d1,1,0.199837,1.643569,[347 212] ; [46 38],[341.65940902 217.34059098] ; [51.34059098 32.65940902],0
a1,1,0.212387,1.55508,[ 23 536] ; [ 6 78],[ 25.21150855 533.78849145] ; [ 3.78849145 80.21150855],0
a5,1,0.222972,1.485143,[433 126] ; [60 24],[428.59564541 130.40435459] ; [64.40435459 19.59564541],0
n5,1,0.226071,1.465412,[468  90] ; [66 18],[464.13084112  93.86915888] ; [69.86915888 14.13084112],0
s6,1,0.229554,1.443622,[389 155] ; [54 29],[384.35725678 159.64274322] ; [58.64274322 24.35725678],0
s3,1,0.243634,1.359443,[321 232] ; [42 40],[316.12440945 236.87559055] ; [46.87559055 35.12440945],0
r3,1,0.255895,1.290832,[536  19] ; [79  5],[534.15492958  20.84507042] ; [80.84507042  3.15492958],0
n4,1,0.259329,1.272336,[467  92] ; [66 18],[463.37013997  95.62986003] ; [69.62986003 14.37013997],0
a8,1,0.294997,1.096674,[ 74 436] ; [ 8 71],[ 71.00169779 438.99830221] ; [10.99830221 68.00169779],0
n1,1,0.314258,1.012697,[38 66] ; [11 12],[40.12598425 63.87401575] ; [ 8.87401575 14.12598425],0
n2,1,0.340672,0.907901,[76 28] ; [19  4],[77.79527559 26.20472441] ; [17.20472441  5.79527559],0
b5,1,0.356805,0.849106,[323 236] ; [53 31],[326.88024883 232.11975117] ; [49.11975117 34.88024883],0
n3,1,0.392135,0.732313,[76 28] ; [18  4],[77.58730159 26.41269841] ; [16.41269841  5.58730159],0
s8,1,0.402269,0.701535,[264 292] ; [44 40],[267.575 288.425] ; [40.425 43.575],0
r2,1,0.422752,0.642653,[531  23] ; [77  5],[529.61006289  24.38993711] ; [78.38993711  3.61006289],0
a2,1,0.432169,0.616987,[142 417] ; [18 66],[139.09797823 419.90202177] ; [20.90202177 63.09797823],0
s2,1,0.435853,0.607176,[303 252] ; [41 41],[299.71742543 255.28257457] ; [44.28257457 37.71742543],0
a7,1,0.448459,0.574543,[413 144] ; [59 25],[410.14664587 146.85335413] ; [61.85335413 22.14664587],0
v3,1,0.462325,0.54026,[234 312] ; [30 48],[231. 315.] ; [33. 45.],0
b2,1,0.473836,0.513016,[135 196] ; [20 36],[132.57105943 198.42894057] ; [22.42894057 33.57105943],0
b3,1,0.473836,0.513016,[135 196] ; [20 36],[132.57105943 198.42894057] ; [22.42894057 33.57105943],0
p12,1,0.528824,0.396651,[ 54 503] ; [10 74],[ 55.61310452 501.38689548] ; [ 8.38689548 75.61310452],0
v2,1,0.553959,0.350273,[316 224] ; [49 30],[318.41680129 221.58319871] ; [46.58319871 32.41680129],0
s7,1,0.584625,0.298818,[285 250] ; [40 40],[282.72357724 252.27642276] ; [42.27642276 37.72357724],0
b4,1,0.655225,0.199376,[325 234] ; [51 33],[326.88024883 232.11975117] ; [49.11975117 34.88024883],0
p1,1,0.680513,0.169549,[ 52 507] ; [ 9 75],[ 53.0311042 505.9688958] ; [ 7.9688958 76.0311042],0
u1,1,0.722105,0.126485,[109 450] ; [15 69],[107.80093313 451.19906687] ; [16.19906687 67.80093313],0
s5,1,0.786979,0.073027,[206 332] ; [29 50],[204.910859 333.089141] ; [30.089141 48.910859],0
u4,1,0.803753,0.061749,[ 11 547] ; [ 2 82],[ 11.29906542 546.70093458] ; [ 1.70093458 82.29906542],0
u3,1,0.811091,0.05713,[79 62] ; [15 13],[78.4260355 62.5739645] ; [15.5739645 12.4260355],0
a4,1,0.864107,0.029292,[258 300] ; [38 46],[257.27102804 300.72897196] ; [38.72897196 45.27102804],0
d2,1,0.91843,0.010488,[279 279] ; [41 42],[278.56474259 279.43525741] ; [41.43525741 41.56474259],0
u2,1,0.91972,0.010158,[77 64] ; [15 13],[76.75739645 64.24260355] ; [15.24260355 12.75739645],0
a6,1,0.992452,8.9e-05,[385 173] ; [58 26],[385.03738318 172.96261682] ; [57.96261682 26.03738318],0
