Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,102.958394,[161  91] ; [ 2 90],[119.40697674 132.59302326] ; [43.59302326 48.40697674],1
d3,1,0.0,60.976252,[185  67] ; [24 66],[154.  98.] ; [55. 35.],1
d5,1,0.0,35.607961,[208  44] ; [46 45],[186.6122449  65.3877551] ; [67.3877551 23.6122449],1
a4,1,6e-06,20.629045,[121 130] ; [19 72],[102.74853801 148.25146199] ; [37.25146199 53.74853801],1
a7,1,1.1e-05,19.389851,[187  65] ; [44 46],[170.21052632  81.78947368] ; [60.78947368 29.21052632],1
d2,1,4e-05,16.880706,[125 126] ; [23 69],[108.303207 142.696793] ; [39.696793 52.303207],1
u1,1,5.1e-05,16.394711,[ 50 202] ; [ 2 90],[ 38.09302326 213.90697674] ; [13.90697674 78.09302326],1
a5,1,0.000264,13.310513,[172  80] ; [43 49],[157.5  94.5] ; [57.5 34.5],1
r3,1,0.000498,12.12422,[231  21] ; [70 20],[221.78947368  30.21052632] ; [79.21052632 10.78947368],1
r1,1,0.001101,10.649779,[189  63] ; [51 39],[176.84210526  75.15789474] ; [63.15789474 26.84210526],0
a2,1,0.001473,10.111781,[ 61 191] ; [ 8 84],[ 50.54651163 201.45348837] ; [18.45348837 73.54651163],0
a3,1,0.002035,9.518077,[178  74] ; [48 43],[166.04081633  85.95918367] ; [59.95918367 31.04081633],0
a6,1,0.002606,9.064363,[178  74] ; [49 43],[166.29069767  85.70930233] ; [60.70930233 31.29069767],0
v2,1,0.005957,7.563298,[123 115] ; [30 57],[112.04307692 125.95692308] ; [40.95692308 46.04307692],0
u2,1,0.011621,6.367814,[43 28] ; [16 28],[36.42608696 34.57391304] ; [22.57391304 21.42608696],0
p9,1,0.01721,5.674848,[182  67] ; [53 36],[173.12130178  75.87869822] ; [61.87869822 27.12130178],0
p10,1,0.026615,4.915605,[171  80] ; [49 40],[162.41176471  88.58823529] ; [57.58823529 31.41176471],0
b4,1,0.030458,4.683256,[156  96] ; [45 47],[147.24418605 104.75581395] ; [53.75581395 38.24418605],0
s7,1,0.054286,3.703887,[ 88 152] ; [22 65],[ 80.73394495 159.26605505] ; [29.26605505 57.73394495],0
