Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.000262,13.322659,[13 37] ; [158 135],[24.9271137 25.0728863] ; [146.0728863 146.9271137],1
r2,1,0.000577,11.847237,[38 12] ; [266  23],[44.83775811  5.16224189] ; [259.16224189  29.83775811],1
d5,1,0.006532,7.397368,[31 19] ; [233  60],[38.48396501 11.51603499] ; [225.51603499  67.48396501],0
r4,1,0.011777,6.344149,[35 15] ; [248  45],[41.25364431  8.74635569] ; [241.74635569  51.25364431],0
s4,1,0.014468,5.980134,[10 40] ; [ 25 265],[ 5.14705882 44.85294118] ; [ 29.85294118 260.14705882],0
d2,1,0.014674,5.955195,[15 35] ; [141 149],[22.94117647 27.05882353] ; [133.05882353 156.94117647],0
n6,1,0.017218,5.673966,[37 13] ; [254  38],[42.54385965  7.45614035] ; [248.45614035  43.54385965],0
p6,1,0.0226,5.199014,[ 8 42] ; [ 92 196],[14.79289941 35.20710059] ; [ 85.20710059 202.79289941],0
a5,1,0.022955,5.171925,[29 21] ; [216  77],[35.71428571 14.28571429] ; [209.28571429  83.71428571],0
r3,1,0.024105,5.087039,[39 11] ; [260  31],[43.84164223  6.15835777] ; [255.15835777  35.84164223],0
r1,1,0.02871,4.784937,[30 20] ; [218  73],[36.36363636 13.63636364] ; [211.63636364  79.36363636],0
s5,1,0.031062,4.649543,[ 4 46] ; [ 60 226],[ 9.52380952 40.47619048] ; [ 54.47619048 231.52380952],0
p3,1,0.034661,4.461802,[16 34] ; [140 151],[22.87390029 27.12609971] ; [133.12609971 157.87390029],0
s6,1,0.043057,4.093153,[17 33] ; [142 145],[23.59050445 26.40949555] ; [135.40949555 151.59050445],0
a7,1,0.050829,3.813884,[27 23] ; [199  93],[33.04093567 16.95906433] ; [192.95906433  99.04093567],0
a8,1,0.056878,3.626147,[ 2 44] ; [ 38 222],[ 6.0130719 39.9869281] ; [ 33.9869281 226.0130719],0
v3,1,0.057234,3.615769,[12 38] ; [109 178],[17.95252226 32.04747774] ; [103.04747774 183.95252226],0
a4,1,0.064996,3.40508,[15 35] ; [127 162],[20.9439528 29.0560472] ; [121.0560472 167.9439528],0
n1,1,0.066555,3.366001,[ 6 15] ; [33 31],[ 9.63529412 11.36470588] ; [29.36470588 34.63529412],0
p10,1,0.083233,3.000613,[34 16] ; [227  60],[38.72403561 11.27596439] ; [222.27596439  64.72403561],0
p4,1,0.10947,2.561852,[22 28] ; [163 127],[27.20588235 22.79411765] ; [157.79411765 132.20588235],0
s8,1,0.114212,2.49495,[ 8 42] ; [ 77 214],[12.46334311 37.53665689] ; [ 72.53665689 218.46334311],0
a3,1,0.148543,2.087154,[28 22] ; [193  97],[32.5 17.5] ; [188.5 101.5],0
