Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,80.244818,[52 83] ; [290  71],[93.08467742 41.91532258] ; [248.91532258 112.08467742],1
d3,1,0.0,41.944621,[68 67] ; [288  73],[96.89516129 38.10483871] ; [259.10483871 101.89516129],1
a2,1,0.0,25.599214,[ 14 121] ; [120 244],[36.25250501 98.74749499] ; [ 97.74749499 266.25250501],1
u1,1,1.1e-05,19.278286,[  9 126] ; [ 88 276],[ 26.24248497 108.75751503] ; [ 70.75751503 293.24248497],1
b5,1,0.000163,14.211515,[60 75] ; [230 134],[78.45691383 56.54308617] ; [211.54308617 152.45691383],1
v4,1,0.000979,10.866835,[123  11] ; [352   7],[129.10750507   4.89249493] ; [345.89249493  13.10750507],1
r1,1,0.001564,10.001793,[100  35] ; [310  50],[111.81818182  23.18181818] ; [298.18181818  61.81818182],0
r4,1,0.005166,7.820384,[117  18] ; [343  21],[124.4488978  10.5511022] ; [335.5511022  28.4488978],0
d1,1,0.008942,6.834426,[71 64] ; [238 126],[83.59719439 51.40280561] ; [225.40280561 138.59719439],0
b1,1,0.011595,6.371802,[63 72] ; [125 239],[50.86172345 84.13827655] ; [137.13827655 226.86172345],0
r2,1,0.023716,5.115251,[120  12] ; [343  14],[124.98159509   7.01840491] ; [338.01840491  18.98159509],0
n1,1,0.03146,4.627688,[15 18] ; [14 45],[10.40217391 22.59782609] ; [18.59782609 40.40217391],0
s5,1,0.043827,4.063221,[63 68] ; [134 219],[53.32024793 77.67975207] ; [143.67975207 209.32024793],0
r3,1,0.052746,3.751949,[128   7] ; [353   7],[131.18181818   3.81818182] ; [349.81818182  10.18181818],0
u3,1,0.07589,3.150793,[13 19] ; [49 34],[17.25217391 14.74782609] ; [44.74782609 38.25217391],0
d5,1,0.079086,3.083581,[106  28] ; [310  52],[112.38709677  21.61290323] ; [303.61290323  58.38709677],0
s4,1,0.081745,3.029862,[ 31 104] ; [ 58 300],[ 24.37119675 110.62880325] ; [ 64.62880325 293.37119675],0
v2,1,0.100156,2.703053,[74 59] ; [222 126],[81.84615385 51.15384615] ; [214.15384615 133.84615385],0
a8,1,0.103579,2.64956,[ 16 114] ; [ 60 262],[ 21.85840708 108.14159292] ; [ 54.14159292 267.85840708],0
s7,1,0.105555,2.619548,[82 49] ; [187 157],[74.18736842 56.81263158] ; [194.81263158 149.18736842],0
n5,1,0.111437,2.533718,[113  21] ; [281  80],[106.65858586  27.34141414] ; [287.34141414  73.65858586],0
p4,1,0.128922,2.305435,[89 44] ; [268  95],[95.72782258 37.27217742] ; [261.27217742 101.72782258],0
p12,1,0.131863,2.270429,[  8 125] ; [ 38 326],[ 12.30985915 120.69014085] ; [ 33.69014085 330.30985915],0
b2,1,0.136116,2.221328,[42 49] ; [ 85 144],[36.115625 54.884375] ; [ 90.884375 138.115625],0
b3,1,0.136116,2.221328,[42 49] ; [ 85 144],[36.115625 54.884375] ; [ 90.884375 138.115625],0
u2,1,0.156763,2.005172,[15 17] ; [51 32],[18.36521739 13.63478261] ; [47.63478261 35.36521739],0
s3,1,0.186092,1.748288,[85 48] ; [204 152],[78.60327198 54.39672802] ; [210.39672802 145.60327198],0
a5,1,0.191179,1.708511,[99 36] ; [287  77],[104.42885772  30.57114228] ; [281.57114228  82.42885772],0
b4,1,0.22841,1.450738,[69 66] ; [208 156],[74.93987976 60.06012024] ; [202.06012024 161.93987976],0
s8,1,0.236373,1.402096,[75 60] ; [179 182],[69.13306452 65.86693548] ; [184.86693548 176.13306452],0
s6,1,0.299477,1.076522,[89 41] ; [260  95],[93.54639175 36.45360825] ; [255.45360825  99.54639175],0
p10,1,0.315072,1.009295,[122  12] ; [339  23],[124.54435484   9.45564516] ; [336.45564516  25.54435484],0
n3,1,0.337233,0.920921,[24  8] ; [50 10],[25.73913043  6.26086957] ; [48.26086957 11.73913043],0
a1,1,0.424539,0.637716,[ 10 125] ; [ 20 344],[  8.11623246 126.88376754] ; [ 21.88376754 342.11623246],0
p5,1,0.455372,0.557246,[ 24 110] ; [ 55 308],[ 21.29979879 112.70020121] ; [ 57.70020121 305.29979879],0
p2,1,0.460276,0.545223,[120  13] ; [335  28],[122.00604839  10.99395161] ; [332.99395161  30.00604839],0
n4,1,0.460355,0.545032,[111  23] ; [290  73],[108.1167002  25.8832998] ; [292.8832998  70.1167002],0
u4,1,0.48499,0.487622,[  4 131] ; [  7 356],[  2.98192771 132.01807229] ; [  8.01807229 354.98192771],0
p1,1,0.486516,0.484223,[ 11 124] ; [ 37 325],[ 13.03822938 121.96177062] ; [ 34.96177062 327.03822938],0
d2,1,0.509981,0.434106,[69 66] ; [173 189],[65.73440644 69.26559356] ; [176.26559356 185.73440644],0
p3,1,0.551487,0.354659,[81 53] ; [230 133],[83.85110664 50.14889336] ; [227.14889336 135.85110664],0
v3,1,0.608623,0.262185,[61 73] ; [149 198],[58.5031185 75.4968815] ; [151.4968815 195.5031185],0
a4,1,0.611328,0.258246,[62 73] ; [176 187],[64.51807229 70.48192771] ; [173.48192771 189.51807229],0
d4,1,0.646984,0.209724,[111  23] ; [306  56],[112.65725806  21.34274194] ; [304.34274194  57.65725806],0
p11,1,0.671464,0.179894,[117  18] ; [310  54],[115.52104208  19.47895792] ; [311.47895792  52.52104208],0
s2,1,0.754421,0.097853,[71 64] ; [195 165],[72.54545455 62.45454545] ; [193.45454545 166.54545455],0
p8,1,0.767282,0.087576,[90 43] ; [250 112],[91.35353535 41.64646465] ; [248.64646465 113.35353535],0
n2,1,0.776217,0.080799,[25  8] ; [47 13],[25.5483871  7.4516129] ; [46.4516129 13.5483871],0
