Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,71.627243,[ 41 105] ; [186  74],[81.63054187 64.36945813] ; [145.36945813 114.63054187],1
p6,1,0.0,46.671989,[ 23 119] ; [131 126],[54.80701754 87.19298246] ; [ 99.19298246 157.80701754],1
p8,1,0.0,43.009049,[53 88] ; [184  74],[83.7518797 57.2481203] ; [153.2481203 104.7518797],1
p7,1,1e-06,24.071405,[79 63] ; [203  54],[100.36090226  41.63909774] ; [181.63909774  75.36090226],1
n5,1,2e-06,22.52836,[95 49] ; [223  36],[113.62779156  30.37220844] ; [204.37220844  54.62779156],1
p5,1,3e-06,22.050177,[  4 142] ; [ 50 210],[ 19.41871921 126.58128079] ; [ 34.58128079 225.41871921],1
p2,1,1e-05,19.586069,[113  33] ; [241  19],[127.30049261  18.69950739] ; [226.69950739  33.30049261],1
v1,1,0.000504,12.100516,[78 62] ; [186  69],[93.56962025 46.43037975] ; [170.43037975  84.56962025],1
s6,1,0.000693,11.509046,[80 64] ; [185  71],[95.4 48.6] ; [169.6  86.4],1
p10,1,0.000847,11.135594,[116  28] ; [238  21],[126.49131514  17.50868486] ; [227.50868486  31.49131514],1
d1,1,0.001343,10.282861,[79 67] ; [182  78],[93.85714286 52.14285714] ; [167.14285714  92.85714286],0
d2,1,0.001595,9.966006,[58 87] ; [146 113],[73.21782178 71.78217822] ; [130.78217822 128.21782178],0
d5,1,0.001823,9.719937,[112  34] ; [230  30],[122.98522167  23.01477833] ; [219.01477833  40.98522167],0
a5,1,0.002331,9.268383,[101  45] ; [214  46],[113.27586207  32.72413793] ; [201.72413793  58.27586207],0
p12,1,0.002657,9.029244,[  7 138] ; [ 38 222],[ 16.11111111 128.88888889] ; [ 28.88888889 231.11111111],0
n4,1,0.002848,8.902602,[107  39] ; [222  38],[118.31034483  27.68965517] ; [210.68965517  49.31034483],0
a2,1,0.002968,8.827099,[ 22 124] ; [ 73 187],[ 34.16256158 111.83743842] ; [ 60.83743842 199.16256158],0
u1,1,0.003979,8.293234,[ 18 128] ; [ 63 197],[ 29.12807882 116.87192118] ; [ 51.87192118 208.12807882],0
s7,1,0.004043,8.264608,[61 81] ; [144 104],[74.64102564 67.35897436] ; [130.35897436 117.64102564],0
r4,1,0.016143,5.787229,[126  20] ; [243  17],[132.69458128  13.30541872] ; [236.30541872  23.69458128],0
s5,1,0.020116,5.401826,[ 38 100] ; [ 99 153],[48.47692308 89.52307692] ; [ 88.52307692 163.47692308],0
n1,1,0.020847,5.339567,[ 5 26] ; [17 24],[ 9.47222222 21.52777778] ; [12.52777778 28.47222222],0
d3,1,0.021308,5.301417,[95 51] ; [197  63],[105.00492611  40.99507389] ; [186.99507389  73.00492611],0
s8,1,0.039582,4.235728,[60 86] ; [133 124],[69.92059553 76.07940447] ; [123.07940447 133.92059553],0
v4,1,0.040698,4.188528,[133  11] ; [249   8],[137.17705736   6.82294264] ; [244.82294264  12.17705736],0
a4,1,0.047076,3.942671,[55 91] ; [124 135],[64.52839506 81.47160494] ; [114.47160494 144.52839506],0
a7,1,0.058245,3.586657,[102  43] ; [204  55],[109.82673267  35.17326733] ; [196.17326733  62.82673267],0
n6,1,0.066373,3.37051,[122  23] ; [233  25],[127.72952854  17.27047146] ; [227.27047146  30.72952854],0
r1,1,0.066526,3.366722,[116  30] ; [223  35],[122.50990099  23.49009901] ; [216.49009901  41.50990099],0
p9,1,0.073182,3.210162,[124  19] ; [238  20],[129.09226933  13.90773067] ; [232.90773067  25.09226933],0
p1,1,0.091049,2.855731,[  8 138] ; [ 27 233],[ 12.5862069 133.4137931] ; [ 22.4137931 237.5862069],0
a3,1,0.106139,2.610794,[104  41] ; [205  55],[110.62962963  34.37037037] ; [198.37037037  61.62962963],0
u2,1,0.15201,2.051964,[19 22] ; [33 21],[22.44210526 18.55789474] ; [29.55789474 24.44210526],0
s2,1,0.230647,1.436864,[68 77] ; [136 120],[73.76558603 71.23441397] ; [130.23441397 125.76558603],0
s1,1,0.233614,1.418721,[  1 142] ; [  6 252],[  2.49625935 140.50374065] ; [  4.50374065 253.49625935],0
d4,1,0.284277,1.14653,[121  24] ; [227  33],[124.59259259  20.40740741] ; [223.40740741  36.59259259],0
a6,1,0.289357,1.122609,[97 48] ; [187  73],[101.67901235  43.32098765] ; [182.32098765  77.67901235],0
a1,1,0.391883,0.73309,[  7 139] ; [ 18 242],[  8.99014778 137.00985222] ; [ 16.00985222 243.99014778],0
v3,1,0.402069,0.702129,[78 66] ; [148 105],[81.97481108 62.02518892] ; [144.02518892 108.97481108],0
n2,1,0.405577,0.69173,[24  8] ; [34  7],[25.42465753  6.57534247] ; [32.57534247  8.42465753],0
u3,1,0.45302,0.563084,[22 20] ; [33 22],[23.81443299 18.18556701] ; [31.18556701 23.81443299],0
r3,1,0.522293,0.409362,[142   2] ; [253   6],[141.14143921   2.85856079] ; [253.85856079   5.14143921],0
n3,1,0.537753,0.379721,[24  8] ; [34  8],[25.08108108  6.91891892] ; [32.91891892  9.08108108],0
a8,1,0.575329,0.313846,[ 23 113] ; [ 34 197],[ 21.1226158 114.8773842] ; [ 35.8773842 195.1226158],0
b1,1,0.590213,0.290012,[51 95] ; [ 84 176],[48.54679803 97.45320197] ; [ 86.45320197 173.54679803],0
r2,1,0.60606,0.265953,[134   7] ; [241  16],[132.85175879   8.14824121] ; [242.14824121  14.85175879],0
u4,1,0.690843,0.158174,[  3 143] ; [  7 253],[  3.59605911 142.40394089] ; [  6.40394089 253.59605911],0
b4,1,0.803014,0.062225,[90 56] ; [157 103],[88.8226601 57.1773399] ; [158.1773399 101.8226601],0
b5,1,0.855783,0.033031,[84 62] ; [152 108],[84.86699507 61.13300493] ; [151.13300493 108.86699507],0
s4,1,0.893164,0.018037,[ 18 128] ; [ 33 225],[ 18.43069307 127.56930693] ; [ 32.56930693 225.43069307],0
s3,1,0.966244,0.001791,[80 64] ; [140 113],[79.79848866 64.20151134] ; [140.20151134 112.79848866],0
b2,1,0.972341,0.001202,[34 54] ; [ 68 107],[34.12927757 53.87072243] ; [ 67.87072243 107.12927757],0
b3,1,0.972341,0.001202,[34 54] ; [ 68 107],[34.12927757 53.87072243] ; [ 67.87072243 107.12927757],0
