Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.002216,9.361011,[52 72] ; [17  5],[58.60273973 65.39726027] ; [10.39726027 11.60273973],0
s6,1,0.003731,8.410103,[37 88] ; [14  9],[43.07432432 81.92567568] ; [ 7.92567568 15.07432432],0
p4,1,0.036272,4.384255,[39 85] ; [12 10],[43.31506849 80.68493151] ; [ 7.68493151 14.31506849],0
n2,1,0.048377,3.896835,[23 24] ; [9 2],[25.93103448 21.06896552] ; [6.06896552 4.93103448],0
n1,1,0.062019,3.482544,[14 34] ; [6 4],[16.55172414 31.44827586] ; [3.44827586 6.55172414],0
p11,1,0.101963,2.674565,[53 72] ; [14  9],[56.58783784 68.41216216] ; [10.41216216 12.58783784],0
s4,1,0.103564,2.649786,[ 16 108] ; [ 6 17],[ 18.55782313 105.44217687] ; [ 3.44217687 19.55782313],0
a7,1,0.123228,2.37581,[78 46] ; [10 12],[74.73972603 49.26027397] ; [13.26027397  8.73972603],0
p1,1,0.16166,1.958626,[ 10 114] ; [ 4 19],[ 11.80952381 112.19047619] ; [ 2.19047619 20.80952381],0
d5,1,0.162479,1.951002,[79 46] ; [18  5],[81.92567568 43.07432432] ; [15.07432432  7.92567568],0
b2,1,0.172674,1.859573,[25 47] ; [ 3 14],[22.65168539 49.34831461] ; [ 5.34831461 11.65168539],0
b3,1,0.172674,1.859573,[25 47] ; [ 3 14],[22.65168539 49.34831461] ; [ 5.34831461 11.65168539],0
a4,1,0.210478,1.568133,[42 81] ; [11 12],[44.65068493 78.34931507] ; [ 8.34931507 14.65068493],0
b4,1,0.225588,1.468463,[70 55] ; [16  7],[72.63513514 52.36486486] ; [13.36486486  9.63513514],0
d1,1,0.27681,1.182687,[50 75] ; [12 11],[52.36486486 72.63513514] ; [ 9.63513514 13.36486486],0
n6,1,0.288131,1.128336,[71 52] ; [16  7],[73.29452055 49.70547945] ; [13.70547945  9.29452055],0
n4,1,0.295413,1.094788,[79 45] ; [12 11],[76.76190476 47.23809524] ; [14.23809524  8.76190476],0
a8,1,0.337208,0.921018,[  9 106] ; [ 3 18],[ 10.14705882 104.85294118] ; [ 1.85294118 19.14705882],0
d4,1,0.372287,0.796015,[84 40] ; [17  5],[85.78082192 38.21917808] ; [15.21917808  6.78082192],0
u3,1,0.402875,0.699728,[28 30] ; [3 6],[26.8358209 31.1641791] ; [4.1641791 4.8358209],0
s2,1,0.416649,0.659748,[28 96] ; [ 7 16],[29.52380952 94.47619048] ; [ 5.47619048 17.52380952],0
r2,1,0.453807,0.561126,[98 24] ; [20  3],[99.28275862 22.71724138] ; [18.71724138  4.28275862],0
s3,1,0.465126,0.533532,[44 80] ; [10 13],[45.55102041 78.44897959] ; [ 8.44897959 14.55102041],0
b5,1,0.469208,0.523841,[70 55] ; [11 12],[68.41216216 56.58783784] ; [12.58783784 10.41216216],0
