Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,59.205506,[106  29] ; [ 57 110],[72.86423841 62.13576159] ; [90.13576159 76.86423841],1
p8,1,0.0,39.01455,[86 48] ; [ 46 118],[59.3557047 74.6442953] ; [72.6442953 91.3557047],1
p6,1,0.0,37.585936,[63 72] ; [ 24 142],[39.01993355 95.98006645] ; [ 47.98006645 118.01993355],1
p7,1,0.0,26.451049,[100  34] ; [75 91],[78.16666667 55.83333333] ; [96.83333333 69.16666667],1
p5,1,0.000154,14.321686,[ 22 113] ; [  6 161],[ 12.51655629 122.48344371] ; [ 15.48344371 151.51655629],1
p9,1,0.001069,10.704714,[118  16] ; [120  45],[106.66220736  27.33779264] ; [131.33779264  33.66220736],0
s6,1,0.002214,9.363444,[93 37] ; [91 77],[80.26845638 49.73154362] ; [103.73154362  64.26845638],0
p1,1,0.002499,9.141527,[ 16 119] ; [  5 163],[  9.35643564 125.64356436] ; [ 11.64356436 156.35643564],0
p11,1,0.002964,8.829665,[108  27] ; [109  60],[96.36513158 38.63486842] ; [120.63486842  48.36513158],0
s5,1,0.00488,7.923402,[50 78] ; [ 39 125],[39.01369863 88.98630137] ; [ 49.98630137 114.01369863],0
s7,1,0.004952,7.896728,[69 56] ; [62 99],[57.25524476 67.74475524] ; [73.74475524 87.25524476],0
p2,1,0.005278,7.781753,[112  23] ; [116  52],[101.58415842  33.41584158] ; [126.41584158  41.58415842],0
s8,1,0.005375,7.748641,[60 73] ; [ 50 119],[48.44370861 84.55629139] ; [ 61.55629139 107.44370861],0
s3,1,0.006765,7.334429,[82 52] ; [76 91],[70.33887043 63.66112957] ; [87.66112957 79.33887043],0
p10,1,0.008673,6.888991,[112  22] ; [118  49],[102.39202658  31.60797342] ; [127.60797342  39.39202658],0
s2,1,0.01487,5.931863,[69 65] ; [ 63 105],[58.56953642 75.43046358] ; [73.43046358 94.56953642],0
r3,1,0.043217,4.086882,[127   7] ; [148  20],[122.01986755  11.98013245] ; [152.98013245  15.01986755],0
r4,1,0.051784,3.782738,[121  14] ; [138  31],[115.01644737  19.98355263] ; [143.98355263  25.01644737],0
p12,1,0.088619,2.899281,[ 12 122] ; [  7 161],[  8.43046358 125.56953642] ; [ 10.56953642 157.43046358],0
u1,1,0.092562,2.82925,[ 31 104] ; [ 26 143],[ 25.3125 109.6875] ; [ 31.6875 137.3125],0
v2,1,0.11237,2.520576,[66 66] ; [66 96],[59.26530612 72.73469388] ; [72.73469388 89.26530612],0
b5,1,0.154369,2.028534,[64 71] ; [94 75],[70.16447368 64.83552632] ; [87.83552632 81.16447368],0
v3,1,0.155062,2.021736,[44 88] ; [ 42 121],[38.48135593 93.51864407] ; [ 47.51864407 115.48135593],0
s4,1,0.185614,1.752094,[ 29 106] ; [ 26 141],[ 24.58609272 110.41390728] ; [ 30.41390728 136.58609272],0
d5,1,0.186383,1.745978,[108  27] ; [144  24],[112.27722772  22.72277228] ; [139.72277228  28.27722772],0
u2,1,0.188185,1.731771,[19 11] ; [19 21],[16.28571429 13.71428571] ; [21.71428571 18.28571429],0
n6,1,0.195935,1.672415,[111  23] ; [129  39],[106.49006623  27.50993377] ; [133.50993377  34.49006623],0
n4,1,0.200872,1.636026,[109  26] ; [126  43],[104.35855263  30.64144737] ; [130.64144737  38.35855263],0
a7,1,0.210375,1.568844,[91 44] ; [125  44],[95.92105263 39.07894737] ; [120.07894737  48.92105263],0
u3,1,0.225058,1.471825,[17 12] ; [18 23],[14.5 14.5] ; [20.5 20.5],0
v4,1,0.22638,1.463462,[125   9] ; [150  18],[122.01986755  11.98013245] ; [152.98013245  15.01986755],0
r1,1,0.3116,1.023881,[108  26] ; [128  41],[104.36963696  29.63036304] ; [131.63036304  37.36963696],0
d3,1,0.323766,0.973671,[91 44] ; [122  46],[94.9009901 40.0990099] ; [118.0990099  49.9009901],0
a1,1,0.326405,0.963106,[ 10 125] ; [  8 161],[  7.99342105 127.00657895] ; [ 10.00657895 158.99342105],0
a6,1,0.326859,0.961304,[97 38] ; [129  39],[100.69306931  34.30693069] ; [125.30693069  42.69306931],0
b1,1,0.368038,0.810278,[58 77] ; [ 64 105],[54.17763158 80.82236842] ; [ 67.82236842 101.17763158],0
n3,1,0.388363,0.744062,[24  7] ; [42 19],[22.23913043  8.76086957] ; [43.76086957 17.23913043],0
a8,1,0.398367,0.71325,[ 12 113] ; [ 20 136],[ 14.23487544 110.76512456] ; [ 17.76512456 138.23487544],0
n1,1,0.415176,0.663928,[10 21] ; [25 36],[11.79347826 19.20652174] ; [23.20652174 37.79347826],0
r2,1,0.417631,0.656973,[125   8] ; [151  14],[123.18120805   9.81879195] ; [152.81879195  12.18120805],0
n2,1,0.440287,0.595533,[19 12] ; [45 20],[20.66666667 10.33333333] ; [43.33333333 21.66666667],0
d1,1,0.571201,0.320678,[82 53] ; [108  61],[84.375 50.625] ; [105.625  63.375],0
a2,1,0.624872,0.23908,[41 94] ; [ 47 122],[39.07894737 95.92105263] ; [ 48.92105263 120.07894737],0
a3,1,0.655748,0.19873,[105  30] ; [127  41],[103.36633663  31.63366337] ; [128.63366337  39.36633663],0
d2,1,0.77269,0.083439,[74 60] ; [95 72],[75.2358804 58.7641196] ; [93.7641196 73.2358804],0
s1,1,0.820953,0.05122,[  5 130] ; [  7 159],[  5.3820598 129.6179402] ; [  6.6179402 159.3820598],0
n5,1,0.832096,0.04495,[93 41] ; [114  53],[92.15282392 41.84717608] ; [114.84717608  52.15282392],0
a4,1,0.865242,0.0288,[71 64] ; [90 78],[71.73267327 63.26732673] ; [89.26732673 78.73267327],0
u4,1,0.873123,0.025502,[  1 134] ; [  1 168],[  0.88815789 134.11184211] ; [  1.11184211 167.88815789],0
d4,1,0.902713,0.014941,[114  21] ; [141  27],[113.61386139  21.38613861] ; [141.38613861  26.61386139],0
b4,1,0.926984,0.008398,[75 60] ; [93 76],[74.60526316 60.39473684] ; [93.39473684 75.60526316],0
b2,1,0.927277,0.008331,[30 53] ; [33 60],[29.71022727 53.28977273] ; [33.28977273 59.71022727],0
b3,1,0.927277,0.008331,[30 53] ; [33 60],[29.71022727 53.28977273] ; [33.28977273 59.71022727],0
