Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.005635,7.663333,[6 6] ; [39  6],[9.47368421 2.52631579] ; [35.52631579  9.47368421],0
p10,1,0.013161,6.147341,[6 6] ; [37  7],[9.21428571 2.78571429] ; [33.78571429 10.21428571],0
p9,1,0.01829,5.568182,[6 5] ; [38  6],[8.8 2.2] ; [35.2  8.8],0
b4,1,0.038677,4.275,[5 7] ; [33 12],[8. 4.] ; [30. 15.],0
p1,1,0.049661,3.852868,[ 2 10] ; [ 1 43],[ 0.64285714 11.35714286] ; [ 2.35714286 41.64285714],0
r3,1,0.065957,3.380882,[9 3] ; [42  3],[10.73684211  1.26315789] ; [40.26315789  4.73684211],0
a5,1,0.082389,3.01713,[5 7] ; [31 14],[7.57894737 4.42105263] ; [28.42105263 16.57894737],0
s4,1,0.121316,2.400249,[5 7] ; [ 9 36],[2.94736842 9.05263158] ; [11.05263158 33.94736842],0
v4,1,0.14083,2.168868,[10  2] ; [43  2],[11.15789474  0.84210526] ; [41.84210526  3.15789474],0
r2,1,0.14083,2.168868,[10  2] ; [43  2],[11.15789474  0.84210526] ; [41.84210526  3.15789474],0
a7,1,0.165578,1.92253,[8 4] ; [38  7],[9.68421053 2.31578947] ; [36.31578947  8.68421053],0
n5,1,0.168078,1.9,[ 2 10] ; [17 28],[4. 8.] ; [15. 30.],0
p11,1,0.168078,1.9,[6 6] ; [32 13],[8. 4.] ; [30. 15.],0
d1,1,0.171255,1.871921,[4 8] ; [25 20],[6.10526316 5.89473684] ; [22.89473684 22.10526316],0
d5,1,0.174107,1.847222,[7 5] ; [35 10],[8.84210526 3.15789474] ; [33.15789474 11.84210526],0
a2,1,0.223847,1.479537,[ 1 11] ; [11 34],[2.52631579 9.47368421] ; [ 9.47368421 35.52631579],0
n3,1,0.231263,1.433077,[4 1] ; [9 9],[2.82608696 2.17391304] ; [10.17391304  7.82608696],0
p3,1,0.243958,1.357576,[6 6] ; [14 30],[4.28571429 7.71428571] ; [15.71428571 28.28571429],0
p2,1,0.25728,1.283333,[7 5] ; [33 11],[8.57142857 3.42857143] ; [31.42857143 12.57142857],0
a4,1,0.322455,0.978963,[ 2 10] ; [14 31],[3.36842105 8.63157895] ; [12.63157895 32.36842105],0
r4,1,0.324732,0.969792,[9 3] ; [39  6],[10.10526316  1.89473684] ; [37.89473684  7.10526316],0
s7,1,0.34058,0.908247,[6 6] ; [15 28],[4.58181818 7.41818182] ; [16.41818182 26.58181818],0
a6,1,0.397498,0.715883,[7 5] ; [32 13],[8.21052632 3.78947368] ; [30.78947368 14.21052632],0
a3,1,0.397498,0.715883,[7 5] ; [32 13],[8.21052632 3.78947368] ; [30.78947368 14.21052632],0
s8,1,0.409889,0.679122,[3 9] ; [17 28],[4.21052632 7.78947368] ; [15.78947368 29.21052632],0
p7,1,0.415694,0.662457,[8 4] ; [23 20],[6.76363636 5.23636364] ; [24.23636364 18.76363636],0
b1,1,0.444691,0.584149,[3 9] ; [ 7 38],[2.10526316 9.89473684] ; [ 7.89473684 37.10526316],0
u3,1,0.45675,0.553846,[4 1] ; [8 5],[3.33333333 1.66666667] ; [8.66666667 4.33333333],0
p6,1,0.466018,0.531401,[ 1 10] ; [ 8 36],[1.8 9.2] ; [ 7.2 36.8],0
s3,1,0.472575,0.515948,[5 7] ; [24 21],[6.10526316 5.89473684] ; [22.89473684 22.10526316],0
s2,1,0.488514,0.479798,[4 8] ; [20 25],[5.05263158 6.94736842] ; [18.94736842 26.05263158],0
d2,1,0.590958,0.288851,[5 7] ; [15 30],[4.21052632 7.78947368] ; [15.78947368 29.21052632],0
s1,1,0.591927,0.287346,[ 1 11] ; [ 2 43],[ 0.63157895 11.36842105] ; [ 2.36842105 42.63157895],0
p8,1,0.608586,0.262239,[5 7] ; [22 22],[5.78571429 6.21428571] ; [21.21428571 22.78571429],0
s5,1,0.627336,0.23569,[5 7] ; [15 29],[4.28571429 7.71428571] ; [15.71428571 28.28571429],0
b5,1,0.629492,0.23275,[6 6] ; [26 19],[6.73684211 5.26315789] ; [25.26315789 19.73684211],0
d4,1,0.639149,0.219857,[11  1] ; [39  6],[10.52631579  1.47368421] ; [39.47368421  5.52631579],0
s6,1,0.648874,0.207322,[9 3] ; [30 14],[8.35714286 3.64285714] ; [30.64285714 13.35714286],0
n6,1,0.648874,0.207322,[9 3] ; [30 14],[8.35714286 3.64285714] ; [30.64285714 13.35714286],0
n2,1,0.781867,0.076667,[3 2] ; [12  6],[3.26086957 1.73913043] ; [11.73913043  6.26086957],0
v1,1,0.805779,0.060455,[7 5] ; [28 17],[7.36842105 4.63157895] ; [27.63157895 17.36842105],0
p4,1,0.81501,0.054741,[5 7] ; [20 24],[5.35714286 6.64285714] ; [19.64285714 24.35714286],0
d3,1,0.838536,0.041521,[9 3] ; [35 10],[9.26315789 2.73684211] ; [34.73684211 10.26315789],0
b2,1,0.89466,0.017532,[3 4] ; [ 8 12],[2.85185185 4.14814815] ; [ 8.14814815 11.85185185],0
b3,1,0.89466,0.017532,[3 4] ; [ 8 12],[2.85185185 4.14814815] ; [ 8.14814815 11.85185185],0
u1,1,0.925277,0.008796,[ 2 10] ; [ 7 38],[ 1.89473684 10.10526316] ; [ 7.10526316 37.89473684],0
