Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,41.644482,[ 29 474] ; [22 57],[ 44.07731959 458.92268041] ; [ 6.92268041 72.07731959],1
a4,1,0.521186,0.411546,[230 274] ; [33 46],[227.3619211 276.6380789] ; [35.6380789 43.3619211],0
r1,1,0.546498,0.363628,[422  82] ; [64 15],[420.14408233  83.85591767] ; [65.85591767 13.14408233],0
s3,1,0.572608,0.318339,[349 150] ; [57 21],[351.11611785 147.88388215] ; [54.88388215 23.11611785],0
u3,1,0.740387,0.109787,[95 51] ; [11  7],[94.36585366 51.63414634] ; [11.63414634  6.36585366],0
d2,1,0.758354,0.094644,[249 256] ; [37 41],[247.73584906 257.26415094] ; [38.26415094 39.73584906],0
a5,1,0.770518,0.085087,[380 127] ; [58 21],[378.95221843 128.04778157] ; [59.04778157 19.95221843],0
d1,1,0.803052,0.0622,[307 200] ; [49 30],[308.00682594 198.99317406] ; [47.99317406 31.00682594],0
b4,1,0.821763,0.05075,[302 205] ; [46 33],[301.08532423 205.91467577] ; [46.91467577 32.08532423],0
n2,1,0.82594,0.048361,[93 25] ; [13  4],[92.65185185 25.34814815] ; [13.34814815  3.65185185],0
r3,1,0.844658,0.038392,[488  17] ; [76  3],[487.70547945  17.29452055] ; [76.29452055  2.70547945],0
d4,1,0.853057,0.034306,[425  80] ; [65 13],[424.44253859  80.55746141] ; [65.55746141 12.44253859],0
d3,1,0.90858,0.013186,[360 146] ; [55 23],[359.57191781 146.42808219] ; [55.42808219 22.57191781],0
p2,1,0.917653,0.01069,[426  79] ; [67 12],[426.30993151  78.69006849] ; [66.69006849 12.30993151],0
u1,1,0.925651,0.008708,[105 402] ; [16 63],[104.68771331 402.31228669] ; [16.31228669 62.68771331],0
v2,1,0.946194,0.004555,[275 209] ; [44 34],[274.72597865 209.27402135] ; [44.27402135 33.72597865],0
a7,1,0.955439,0.003122,[373 133] ; [58 21],[372.7965812 133.2034188] ; [58.2034188 20.7965812],0
