Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001798,9.74551,[9 1] ; [1 6],[5.88235294 4.11764706] ; [4.11764706 2.88235294],0
r1,1,0.009097,6.80368,[9 1] ; [2 5],[6.47058824 3.52941176] ; [4.52941176 2.47058824],0
a3,1,0.035774,4.407857,[9 1] ; [3 4],[7.05882353 2.94117647] ; [4.94117647 2.05882353],0
b4,1,0.05945,3.552653,[4 6] ; [6 1],[5.88235294 4.11764706] ; [4.11764706 2.88235294],0
p3,1,0.114758,2.487446,[8 2] ; [3 4],[6.47058824 3.52941176] ; [4.52941176 2.47058824],0
p8,1,0.114758,2.487446,[8 2] ; [3 4],[6.47058824 3.52941176] ; [4.52941176 2.47058824],0
r3,1,0.115993,2.470604,[9 1] ; [4 3],[7.64705882 2.35294118] ; [5.35294118 1.64705882],0
p4,1,0.115993,2.470604,[9 1] ; [4 3],[7.64705882 2.35294118] ; [5.35294118 1.64705882],0
s8,1,0.129392,2.299784,[5 5] ; [1 6],[3.52941176 6.47058824] ; [2.47058824 4.52941176],0
s5,1,0.201352,1.63254,[6 4] ; [2 5],[4.70588235 5.29411765] ; [3.29411765 3.70588235],0
a4,1,0.201352,1.63254,[6 4] ; [2 5],[4.70588235 5.29411765] ; [3.29411765 3.70588235],0
n6,1,0.247004,1.340171,[9 1] ; [4 2],[8.125 1.875] ; [4.875 1.125],0
b5,1,0.263085,1.252449,[3 7] ; [4 3],[4.11764706 5.88235294] ; [2.88235294 4.11764706],0
p7,1,0.308709,1.03619,[8 2] ; [4 3],[7.05882353 2.94117647] ; [4.94117647 2.05882353],0
a5,1,0.322888,0.977211,[9 1] ; [5 2],[8.23529412 1.76470588] ; [5.76470588 1.23529412],0
s3,1,0.322888,0.977211,[1 9] ; [2 5],[1.76470588 8.23529412] ; [1.23529412 5.76470588],0
p6,1,0.329642,0.950303,[4 6] ; [1 5],[3.125 6.875] ; [1.875 4.125],0
b3,1,0.568618,0.325,[6 3] ; [2 2],[5.53846154 3.46153846] ; [2.46153846 1.53846154],0
b2,1,0.568618,0.325,[6 3] ; [2 2],[5.53846154 3.46153846] ; [2.46153846 1.53846154],0
a7,1,0.585106,0.298052,[7 3] ; [4 3],[6.47058824 3.52941176] ; [4.52941176 2.47058824],0
d3,1,0.627477,0.235498,[6 4] ; [5 2],[6.47058824 3.52941176] ; [4.52941176 2.47058824],0
s7,1,0.627477,0.235498,[4 6] ; [2 5],[3.52941176 6.47058824] ; [2.47058824 4.52941176],0
a6,1,0.627477,0.235498,[6 4] ; [5 2],[6.47058824 3.52941176] ; [4.52941176 2.47058824],0
n3,1,0.709388,0.138889,[1 1] ; [2 1],[1.2 0.8] ; [1.8 1.2],0
a2,1,0.761001,0.092517,[2 8] ; [1 6],[1.76470588 8.23529412] ; [1.23529412 5.76470588],0
n5,1,0.761001,0.092517,[8 2] ; [6 1],[8.23529412 1.76470588] ; [5.76470588 1.23529412],0
d4,1,0.761001,0.092517,[8 2] ; [6 1],[8.23529412 1.76470588] ; [5.76470588 1.23529412],0
b1,1,0.771519,0.084325,[5 5] ; [3 4],[4.70588235 5.29411765] ; [3.29411765 3.70588235],0
s2,1,0.787221,0.072857,[1 9] ; [1 6],[1.17647059 8.82352941] ; [0.82352941 6.17647059],0
d5,1,0.787221,0.072857,[9 1] ; [6 1],[8.82352941 1.17647059] ; [6.17647059 0.82352941],0
d2,1,0.906224,0.013878,[6 4] ; [4 3],[5.88235294 4.11764706] ; [4.11764706 2.88235294],0
n4,1,0.949272,0.004048,[7 3] ; [5 2],[7.05882353 2.94117647] ; [4.94117647 2.05882353],0
d1,1,0.949272,0.004048,[7 3] ; [5 2],[7.05882353 2.94117647] ; [4.94117647 2.05882353],0
