Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.014925,5.925284,[99 60] ; [12 19],[92.88947368 66.11052632] ; [18.11052632 12.88947368],0
a3,1,0.023962,5.097397,[86 72] ; [10 21],[80.25396825 77.74603175] ; [15.74603175 15.25396825],0
v2,1,0.033168,4.537086,[83 69] ; [10 20],[77.67032967 74.32967033] ; [15.32967033 14.67032967],0
r4,1,0.036207,4.387323,[137  22] ; [22  9],[133.05789474  25.94210526] ; [25.94210526  5.05789474],0
s7,1,0.044043,4.054917,[67 83] ; [20 11],[72.09944751 77.90055249] ; [14.90055249 16.09944751],0
s3,1,0.052839,3.749011,[76 80] ; [21 10],[80.9197861 75.0802139] ; [16.0802139 14.9197861],0
a8,1,0.099893,2.707256,[ 22 124] ; [ 1 27],[ 19.29885057 126.70114943] ; [ 3.70114943 24.29885057],0
p5,1,0.101763,2.677697,[ 29 129] ; [ 2 29],[ 25.91534392 132.08465608] ; [ 5.08465608 25.91534392],0
p7,1,0.110217,2.551109,[121  36] ; [27  3],[124.25668449  32.74331551] ; [23.74331551  6.25668449],0
n4,1,0.112916,2.512922,[115  44] ; [18 13],[111.3  47.7] ; [21.7  9.3],0
n1,1,0.115838,2.472705,[12 19] ; [5 2],[13.86842105 17.13157895] ; [3.13157895 3.86842105],0
r2,1,0.116722,2.460763,[141  15] ; [25  6],[138.48128342  17.51871658] ; [27.51871658  3.48128342],0
s2,1,0.124949,2.35416,[66 93] ; [17 13],[69.82539683 89.17460317] ; [13.17460317 16.82539683],0
v3,1,0.134621,2.238393,[59 98] ; [ 7 23],[ 55.41176471 101.58823529] ; [10.58823529 19.41176471],0
u3,1,0.141507,2.161494,[31 40] ; [13  8],[33.95652174 37.04347826] ; [10.04347826 10.95652174],0
s5,1,0.141704,2.159353,[ 47 109] ; [12 15],[ 50.29508197 105.70491803] ; [ 8.70491803 18.29508197],0
b5,1,0.192744,1.696517,[92 67] ; [14 17],[88.70526316 70.29473684] ; [17.29473684 13.70526316],0
r1,1,0.21759,1.520197,[115  44] ; [19 12],[112.13684211  46.86315789] ; [21.86315789  9.13684211],0
s6,1,0.227708,1.455122,[103  53] ; [21  6],[105.70491803  50.29508197] ; [18.29508197  8.70491803],0
a7,1,0.236277,1.402669,[109  49] ; [18 13],[106.16931217  51.83068783] ; [20.83068783 10.16931217],0
n5,1,0.295258,1.095491,[113  45] ; [25  6],[115.36507937  42.63492063] ; [22.63492063  8.36507937],0
d3,1,0.297415,1.085751,[61 98] ; [15 16],[63.6 95.4] ; [12.4 18.6],0
p1,1,0.319646,0.990395,[ 20 137] ; [ 2 29],[ 18.37234043 138.62765957] ; [ 3.62765957 27.37234043],0
d2,1,0.329411,0.951211,[ 20 139] ; [ 2 29],[ 18.41052632 140.58947368] ; [ 3.58947368 27.41052632],0
v1,1,0.330826,0.945662,[78 79] ; [12 18],[75.56149733 81.43850267] ; [14.43850267 15.56149733],0
d4,1,0.364167,0.823474,[96 63] ; [16 15],[93.72631579 65.27368421] ; [18.27368421 12.72631579],0
a6,1,0.364167,0.823474,[96 63] ; [16 15],[93.72631579 65.27368421] ; [18.27368421 12.72631579],0
a4,1,0.372127,0.79655,[ 37 121] ; [ 5 26],[ 35.11111111 122.88888889] ; [ 6.88888889 24.11111111],0
s1,1,0.497018,0.461298,[  6 153] ; [ 2 29],[  6.69473684 152.30526316] ; [ 1.30526316 29.69473684],0
d5,1,0.549529,0.358162,[83 76] ; [18 13],[84.52105263 74.47894737] ; [16.47894737 14.52105263],0
b1,1,0.565553,0.33018,[63 96] ; [14 17],[64.43684211 94.56315789] ; [12.56315789 18.43684211],0
a2,1,0.578677,0.308379,[  9 150] ; [ 1 30],[  8.36842105 150.63157895] ; [ 1.63157895 29.36842105],0
p11,1,0.62998,0.232087,[133  26] ; [27  4],[133.89473684  25.10526316] ; [26.10526316  4.89473684],0
u2,1,0.638834,0.220271,[39 34] ; [10 11],[38.05319149 34.94680851] ; [10.94680851 10.05319149],0
p12,1,0.65952,0.194107,[ 14 144] ; [ 2 29],[ 13.37566138 144.62433862] ; [ 2.62433862 28.37566138],0
p9,1,0.674904,0.175919,[137  21] ; [26  5],[136.26455026  21.73544974] ; [26.73544974  4.26455026],0
p3,1,0.684082,0.165568,[86 73] ; [18 13],[87.03157895 71.96842105] ; [16.96842105 14.03157895],0
p6,1,0.698319,0.150226,[65 92] ; [14 17],[65.97340426 91.02659574] ; [13.02659574 17.97340426],0
n6,1,0.775884,0.081046,[129  30] ; [25  5],[129.55555556  29.44444444] ; [24.44444444  5.55555556],0
s8,1,0.812585,0.056213,[60 99] ; [11 20],[59.41578947 99.58421053] ; [11.58421053 19.41578947],0
r3,1,0.830871,0.045619,[147  12] ; [29  2],[147.28421053  11.71578947] ; [28.71578947  2.28421053],0
n3,1,0.849679,0.035921,[21 10] ; [5 2],[21.21052632  9.78947368] ; [4.78947368 2.21052632],0
v4,1,0.911414,0.012378,[146  11] ; [29  2],[146.14361702  10.85638298] ; [28.85638298  2.14361702],0
p2,1,0.953519,0.003398,[137  21] ; [27  4],[137.1005291  20.8994709] ; [26.8994709  4.1005291],0
p4,1,0.96905,0.001505,[102  57] ; [20 11],[102.09473684  56.90526316] ; [19.90526316 11.09473684],0
u1,1,0.981143,0.000559,[  5 154] ; [ 1 30],[  5.02105263 153.97894737] ; [ 0.97894737 30.02105263],0
p10,1,0.98857,0.000205,[131  25] ; [26  5],[130.97326203  25.02673797] ; [26.02673797  4.97326203],0
b4,1,0.990062,0.000155,[87 72] ; [17 14],[87.03157895 71.96842105] ; [16.96842105 14.03157895],0
