Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.005299,7.774404,[ 2 39] ; [3 5],[ 4.18367347 36.81632653] ; [0.81632653 7.18367347],0
r4,1,0.010156,6.607304,[ 5 37] ; [4 4],[ 7.56 34.44] ; [1.44 6.56],0
s6,1,0.039076,4.257565,[15 27] ; [6 2],[17.64 24.36] ; [3.36 4.64],0
p1,1,0.053136,3.739648,[ 2 40] ; [2 6],[ 3.36 38.64] ; [0.64 7.36],0
b1,1,0.053944,3.71444,[26 16] ; [2 6],[23.52 18.48] ; [4.48 3.52],0
u3,1,0.054332,3.702479,[ 3 19] ; [3 3],[ 4.71428571 17.28571429] ; [1.28571429 4.71428571],0
v4,1,0.065104,3.402338,[22 20] ; [7 1],[24.36 17.64] ; [4.64 3.36],0
p4,1,0.072546,3.224446,[17 25] ; [6 2],[19.32 22.68] ; [3.68 4.32],0
u2,1,0.099129,2.719503,[10 12] ; [5 1],[11.78571429 10.21428571] ; [3.21428571 2.78571429],0
d4,1,0.104958,2.628547,[24 18] ; [7 1],[26.04 15.96] ; [4.96 3.04],0
p11,1,0.104958,2.628547,[24 18] ; [7 1],[26.04 15.96] ; [4.96 3.04],0
p3,1,0.193348,1.691918,[11 30] ; [4 4],[12.55102041 28.44897959] ; [2.44897959 5.55102041],0
v1,1,0.233722,1.418067,[12 30] ; [4 4],[13.44 28.56] ; [2.56 5.44],0
a5,1,0.237507,1.395331,[20 22] ; [2 6],[18.48 23.52] ; [3.52 4.48],0
a3,1,0.237507,1.395331,[20 22] ; [2 6],[18.48 23.52] ; [3.52 4.48],0
s7,1,0.285395,1.14122,[ 5 34] ; [2 5],[ 5.93478261 33.06521739] ; [1.06521739 5.93478261],0
p2,1,0.287802,1.129877,[23 19] ; [6 2],[24.36 17.64] ; [4.64 3.36],0
b5,1,0.306934,1.043823,[24 18] ; [3 5],[22.68 19.32] ; [4.32 3.68],0
p10,1,0.334975,0.929567,[18 23] ; [5 3],[19.24489796 21.75510204] ; [3.75510204 4.24489796],0
n5,1,0.368066,0.810185,[28 14] ; [4 4],[26.88 15.12] ; [5.12 2.88],0
b4,1,0.440401,0.595238,[20 22] ; [5 3],[21. 21.] ; [4. 4.],0
s8,1,0.448682,0.57398,[ 6 36] ; [2 6],[ 6.72 35.28] ; [1.28 6.72],0
v3,1,0.448682,0.57398,[ 6 36] ; [2 6],[ 6.72 35.28] ; [1.28 6.72],0
a4,1,0.47911,0.500888,[10 32] ; [1 7],[ 9.24 32.76] ; [1.76 6.24],0
p6,1,0.488422,0.48,[ 6 34] ; [2 6],[ 6.66666667 33.33333333] ; [1.33333333 6.66666667],0
s2,1,0.513785,0.426351,[11 31] ; [3 5],[11.76 30.24] ; [2.24 5.76],0
a6,1,0.516601,0.420673,[21 21] ; [5 3],[21.84 20.16] ; [4.16 3.84],0
v2,1,0.52888,0.396543,[15 26] ; [2 6],[14.2244898 26.7755102] ; [2.7755102 5.2244898],0
n1,1,0.599126,0.276316,[ 6 13] ; [1 1],[ 6.33333333 12.66666667] ; [0.66666667 1.33333333],0
a1,1,0.608726,0.262034,[ 3 39] ; [1 7],[ 3.36 38.64] ; [0.64 7.36],0
p12,1,0.608726,0.262034,[ 3 39] ; [1 7],[ 3.36 38.64] ; [0.64 7.36],0
p7,1,0.616924,0.250215,[17 25] ; [4 4],[17.64 24.36] ; [3.36 4.64],0
s4,1,0.699676,0.14881,[ 8 34] ; [2 6],[ 8.4 33.6] ; [1.6 6.4],0
s3,1,0.706523,0.141774,[13 28] ; [2 6],[12.55102041 28.44897959] ; [2.44897959 5.55102041],0
n4,1,0.709131,0.139147,[24 18] ; [4 4],[23.52 18.48] ; [4.48 3.52],0
d2,1,0.71596,0.132397,[13 29] ; [3 5],[13.44 28.56] ; [2.56 5.44],0
r3,1,0.749277,0.10214,[28 13] ; [5 3],[27.6122449 13.3877551] ; [5.3877551 2.6122449],0
p8,1,0.749277,0.10214,[13 28] ; [3 5],[13.3877551 27.6122449] ; [2.6122449 5.3877551],0
d3,1,0.804383,0.061345,[19 23] ; [4 4],[19.32 22.68] ; [3.68 4.32],0
a7,1,0.804383,0.061345,[19 23] ; [4 4],[19.32 22.68] ; [3.68 4.32],0
n2,1,0.83008,0.046053,[11  8] ; [1 1],[10.85714286  8.14285714] ; [1.14285714 0.85714286],0
p9,1,0.894988,0.017423,[24 16] ; [5 3],[24.16666667 15.83333333] ; [4.83333333 3.16666667],0
b2,1,0.913303,0.011853,[ 8 21] ; [1 3],[ 7.90909091 21.09090909] ; [1.09090909 2.90909091],0
b3,1,0.913303,0.011853,[ 8 21] ; [1 3],[ 7.90909091 21.09090909] ; [1.09090909 2.90909091],0
d1,1,0.94391,0.00495,[11 31] ; [2 6],[10.92 31.08] ; [2.08 5.92],0
n6,1,0.97464,0.001011,[26 16] ; [5 3],[26.04 15.96] ; [4.96 3.04],0
d5,1,1.0,0.0,[21 21] ; [4 4],[21. 21.] ; [4. 4.],0
