Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000479,12.196644,[ 5 17] ; [27 12],[11.54098361 10.45901639] ; [20.45901639 18.54098361],1
p6,1,0.005729,7.633677,[ 6 16] ; [25 14],[11.18032787 10.81967213] ; [19.81967213 19.18032787],0
v3,1,0.019633,5.44427,[13  8] ; [12 27],[ 8.75 12.25] ; [16.25 22.75],0
n6,1,0.031555,4.622493,[16  5] ; [37  2],[18.55  2.45] ; [34.45  4.55],0
p11,1,0.041517,4.15478,[10 12] ; [28 11],[13.70491803  8.29508197] ; [24.29508197 14.70491803],0
a6,1,0.041517,4.15478,[10 12] ; [28 11],[13.70491803  8.29508197] ; [24.29508197 14.70491803],0
p3,1,0.041629,4.150223,[ 7 15] ; [23 16],[10.81967213 11.18032787] ; [19.18032787 19.81967213],0
n5,1,0.046849,3.950786,[12 10] ; [30  8],[15.4  6.6] ; [26.6 11.4],0
d5,1,0.055246,3.674641,[21  1] ; [29  9],[18.33333333  3.66666667] ; [31.66666667  6.33333333],0
p2,1,0.061341,3.500755,[14  8] ; [33  6],[16.95081967  5.04918033] ; [30.04918033  8.95081967],0
d4,1,0.091302,2.851267,[21  1] ; [31  8],[18.75409836  3.24590164] ; [33.24590164  5.75409836],0
v4,1,0.093433,2.8142,[19  3] ; [38  1],[20.55737705  1.44262295] ; [36.44262295  2.55737705],0
b4,1,0.097346,2.74849,[15  7] ; [18 21],[11.90163934 10.09836066] ; [21.09836066 17.90163934],0
d2,1,0.12052,2.410555,[13  9] ; [15 24],[10.09836066 11.90163934] ; [17.90163934 21.09836066],0
a3,1,0.17333,1.853902,[12 10] ; [28 11],[14.42622951  7.57377049] ; [25.57377049 13.42622951],0
a4,1,0.174881,1.840594,[13  9] ; [16 23],[10.45901639 11.54098361] ; [18.54098361 20.45901639],0
d1,1,0.199966,1.64262,[15  7] ; [20 19],[12.62295082  9.37704918] ; [22.37704918 16.62295082],0
p4,1,0.20071,1.6372,[11 11] ; [26 13],[13.3442623  8.6557377] ; [23.6557377 15.3442623],0
s1,1,0.238078,1.391941,[ 2 19] ; [ 1 38],[ 1.05 19.95] ; [ 1.95 37.05],0
p10,1,0.262038,1.257956,[16  6] ; [33  6],[17.67213115  4.32786885] ; [31.32786885  7.67213115],0
a2,1,0.271582,1.208739,[ 3 19] ; [10 29],[ 4.68852459 17.31147541] ; [ 8.31147541 30.68852459],0
r4,1,0.315578,1.007187,[17  5] ; [34  5],[18.39344262  3.60655738] ; [32.60655738  6.39344262],0
b1,1,0.348249,0.879828,[10 12] ; [13 26],[ 8.29508197 13.70491803] ; [14.70491803 24.29508197],0
a5,1,0.382684,0.762062,[18  4] ; [28 11],[16.59016393  5.40983607] ; [29.40983607  9.59016393],0
d3,1,0.413102,0.669856,[14  8] ; [28 10],[15.4  6.6] ; [26.6 11.4],0
b5,1,0.423486,0.640622,[13  9] ; [27 12],[14.42622951  7.57377049] ; [25.57377049 13.42622951],0
p5,1,0.434922,0.609645,[ 1 21] ; [ 4 35],[ 1.80327869 20.19672131] ; [ 3.19672131 35.80327869],0
a1,1,0.454114,0.560362,[ 3 19] ; [ 3 36],[ 2.16393443 19.83606557] ; [ 3.83606557 35.16393443],0
v1,1,0.457802,0.551264,[14  8] ; [21 18],[12.62295082  9.37704918] ; [22.37704918 16.62295082],0
r1,1,0.463121,0.538341,[12 10] ; [25 14],[13.3442623  8.6557377] ; [23.6557377 15.3442623],0
u3,1,0.466394,0.530507,[7 3] ; [6 5],[6.19047619 3.80952381] ; [6.80952381 4.19047619],0
b3,1,0.48091,0.4968,[4 9] ; [ 9 12],[4.97058824 8.02941176] ; [ 8.02941176 12.97058824],0
b2,1,0.48091,0.4968,[4 9] ; [ 9 12],[4.97058824 8.02941176] ; [ 8.02941176 12.97058824],0
u1,1,0.546583,0.363473,[ 6 16] ; [ 8 31],[ 5.04918033 16.95081967] ; [ 8.95081967 30.04918033],0
a7,1,0.551772,0.354153,[14  8] ; [27 11],[15.03333333  6.96666667] ; [25.96666667 12.03333333],0
s5,1,0.565853,0.32967,[ 6 15] ; [14 25],[ 7. 14.] ; [13. 26.],0
s7,1,0.573618,0.316667,[10  9] ; [17 21],[ 9. 10.] ; [18. 20.],0
v2,1,0.581599,0.303657,[14  8] ; [22 17],[12.98360656  9.01639344] ; [23.01639344 15.98360656],0
n3,1,0.628745,0.233766,[4 3] ; [5 6],[3.5 3.5] ; [5.5 5.5],0
s8,1,0.62949,0.232753,[11 11] ; [17 22],[10.09836066 11.90163934] ; [17.90163934 21.09836066],0
r2,1,0.690839,0.158178,[19  3] ; [35  4],[19.47540984  2.52459016] ; [34.52459016  4.47540984],0
n2,1,0.73244,0.116883,[5 2] ; [7 4],[4.66666667 2.33333333] ; [7.33333333 3.66666667],0
n4,1,0.766385,0.088272,[15  7] ; [28 11],[15.50819672  6.49180328] ; [27.49180328 11.50819672],0
s6,1,0.766385,0.088272,[15  7] ; [28 11],[15.50819672  6.49180328] ; [27.49180328 11.50819672],0
u2,1,0.834996,0.043388,[5 5] ; [5 6],[4.76190476 5.23809524] ; [5.23809524 5.76190476],0
p1,1,0.919496,0.010215,[ 1 21] ; [ 2 37],[ 1.08196721 20.91803279] ; [ 1.91803279 37.08196721],0
s4,1,0.943956,0.004942,[ 4 18] ; [ 7 30],[ 4.10169492 17.89830508] ; [ 6.89830508 30.10169492],0
p9,1,0.975123,0.000972,[17  5] ; [30  9],[16.95081967  5.04918033] ; [30.04918033  8.95081967],0
