Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,27.947433,[20 74] ; [52 35],[37.39226519 56.60773481] ; [34.60773481 52.39226519],1
p7,1,1.1e-05,19.325955,[30 63] ; [56 30],[44.68156425 48.31843575] ; [41.31843575 44.68156425],1
p6,1,2.6e-05,17.677787,[14 77] ; [38 48],[26.73446328 64.26553672] ; [25.26553672 60.73446328],1
p2,1,2.8e-05,17.578032,[50 44] ; [71 15],[63.18888889 30.81111111] ; [57.81111111 28.18888889],1
s6,1,4.7e-05,16.569217,[29 65] ; [52 33],[42.53631285 51.46368715] ; [38.46368715 46.53631285],1
s2,1,0.000374,12.657754,[21 74] ; [41 46],[32.36263736 62.63736264] ; [29.63736264 57.36263736],1
s8,1,0.000709,11.46528,[15 80] ; [33 54],[25.05494505 69.94505495] ; [22.94505495 64.05494505],1
s7,1,0.000841,11.147746,[17 74] ; [34 47],[26.98255814 64.01744186] ; [24.01744186 56.98255814],1
p8,1,0.001744,9.800838,[26 69] ; [43 43],[36.21546961 58.78453039] ; [32.78453039 53.21546961],0
p5,1,0.002005,9.545201,[ 4 90] ; [16 69],[10.5027933 83.4972067] ; [ 9.4972067 75.5027933],0
p11,1,0.005458,7.721112,[56 39] ; [68 19],[64.72527473 30.27472527] ; [59.27472527 27.72527473],0
p10,1,0.005695,7.644518,[52 39] ; [66 20],[60.66666667 30.33333333] ; [57.33333333 28.66666667],0
r4,1,0.006084,7.525331,[43 52] ; [57 30],[52.1978022 42.8021978] ; [47.8021978 39.1978022],0
v1,1,0.008633,6.897228,[27 63] ; [42 43],[35.48571429 54.51428571] ; [33.51428571 51.48571429],0
v4,1,0.013671,6.080193,[68 26] ; [75 11],[74.67777778 19.32222222] ; [68.32222222 17.67777778],0
s5,1,0.017184,5.677441,[11 80] ; [22 62],[17.16 73.84] ; [15.84 68.16],0
r3,1,0.028268,4.811625,[70 24] ; [76 11],[75.82320442 18.17679558] ; [70.17679558 16.82320442],0
u3,1,0.042262,4.124678,[ 9 32] ; [13 16],[12.88571429 28.11428571] ; [ 9.11428571 19.88571429],0
u2,1,0.043184,4.088194,[13 27] ; [17 13],[17.14285714 22.85714286] ; [12.85714286 17.14285714],0
a5,1,0.046702,3.956105,[45 50] ; [54 33],[51.67582418 43.32417582] ; [47.32417582 39.67582418],0
v2,1,0.049489,3.858705,[30 62] ; [40 45],[36.38418079 55.61581921] ; [33.61581921 51.38418079],0
n6,1,0.06386,3.43418,[66 29] ; [70 16],[71.38121547 23.61878453] ; [64.61878453 21.38121547],0
p12,1,0.067234,3.349278,[ 2 92] ; [ 7 80],[ 4.67403315 89.32596685] ; [ 4.32596685 82.67403315],0
p1,1,0.069453,3.295902,[13 81] ; [ 5 82],[ 9.3480663 84.6519337] ; [ 8.6519337 78.3480663],0
p9,1,0.071788,3.241649,[63 27] ; [71 16],[68.13559322 21.86440678] ; [65.86440678 21.13559322],0
n1,1,0.10472,2.632147,[10 23] ; [11 10],[12.83333333 20.16666667] ; [ 8.16666667 12.83333333],0
b1,1,0.114877,2.485816,[37 58] ; [44 43],[42.28021978 52.71978022] ; [38.71978022 48.28021978],0
s3,1,0.117865,2.445465,[34 60] ; [41 45],[39.16666667 54.83333333] ; [35.83333333 50.16666667],0
d1,1,0.123679,2.370099,[32 63] ; [39 48],[37.06043956 57.93956044] ; [33.93956044 53.06043956],0
n4,1,0.139477,2.183718,[59 36] ; [63 24],[63.68131868 31.31868132] ; [58.31868132 28.68131868],0
d4,1,0.139477,2.183718,[59 36] ; [63 24],[63.68131868 31.31868132] ; [58.31868132 28.68131868],0
d3,1,0.151422,2.057867,[44 50] ; [50 37],[48.81767956 45.18232044] ; [45.18232044 41.81767956],0
