Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,76.943115,[40 15] ; [ 42 222],[14.13793103 40.86206897] ; [ 67.86206897 196.13793103],1
s8,1,4.6e-05,16.618461,[20 35] ; [ 36 231],[ 9.56521739 45.43478261] ; [ 46.43478261 220.56521739],1
s7,1,0.000228,13.581155,[21 32] ; [ 42 206],[11.09302326 41.90697674] ; [ 51.90697674 196.09302326],1
p10,1,0.003467,8.543668,[44  9] ; [164 100],[34.77602524 18.22397476] ; [173.22397476  90.77602524],0
p12,1,0.02601,4.955341,[ 4 50] ; [  5 259],[ 1.52830189 52.47169811] ; [  7.47169811 256.52830189],0
p7,1,0.027227,4.876369,[35 18] ; [130 133],[27.67405063 25.32594937] ; [137.32594937 125.67405063],0
r3,1,0.048684,3.88622,[52  3] ; [223  41],[47.4137931  7.5862069] ; [227.5862069  36.4137931],0
v3,1,0.074006,3.191844,[22 28] ; [ 80 178],[16.55844156 33.44155844] ; [ 85.44155844 172.55844156],0
b5,1,0.086622,2.936057,[25 30] ; [155 112],[30.74534161 24.25465839] ; [149.25465839 117.74534161],0
s5,1,0.087409,2.921449,[10 44] ; [ 27 235],[ 6.32278481 47.67721519] ; [ 30.67721519 231.32278481],0
r2,1,0.100861,2.691875,[52  3] ; [227  35],[48.40694006  6.59305994] ; [230.59305994  31.40694006],0
a8,1,0.103535,2.650223,[ 9 43] ; [ 23 218],[ 5.67918089 46.32081911] ; [ 26.32081911 214.67918089],0
v1,1,0.111855,2.527816,[27 26] ; [103 160],[21.80379747 31.19620253] ; [108.19620253 154.80379747],0
p11,1,0.122281,2.387865,[44 11] ; [186  81],[39.28571429 15.71428571] ; [190.71428571  76.28571429],0
a4,1,0.123147,2.376827,[17 38] ; [112 154],[22.10280374 32.89719626] ; [106.89719626 159.10280374],0
p2,1,0.150439,2.067795,[42 11] ; [184  81],[37.66666667 15.33333333] ; [188.33333333  76.66666667],0
n5,1,0.164762,1.92997,[40 15] ; [166  98],[35.51724138 19.48275862] ; [170.48275862  93.51724138],0
n2,1,0.171131,1.873007,[12  3] ; [48 30],[9.67741935 5.32258065] ; [50.32258065 27.67741935],0
r4,1,0.209189,1.577032,[45 10] ; [197  70],[41.33540373 13.66459627] ; [200.66459627  66.33540373],0
u4,1,0.214643,1.539833,[ 1 54] ; [  1 266],[ 0.34161491 54.65838509] ; [  1.65838509 265.34161491],0
p4,1,0.226462,1.462944,[27 27] ; [108 155],[22.99684543 31.00315457] ; [112.00315457 150.99684543],0
d4,1,0.247017,1.340095,[44 11] ; [192  73],[40.5625 14.4375] ; [195.4375  69.5625],0
u3,1,0.264865,1.24315,[10  8] ; [38 54],[ 7.85454545 10.14545455] ; [40.14545455 51.85454545],0
r1,1,0.308219,1.038291,[41 14] ; [179  86],[37.8125 17.1875] ; [182.1875  82.8125],0
a1,1,0.312344,1.020738,[ 4 51] ; [ 11 256],[ 2.5621118 52.4378882] ; [ 12.4378882 254.5621118],0
p3,1,0.324796,0.969537,[23 30] ; [ 96 169],[19.83333333 33.16666667] ; [ 99.16666667 165.83333333],0
p1,1,0.324815,0.969458,[ 3 51] ; [ 26 240],[ 4.89375 49.10625] ; [ 24.10625 241.89375],0
u1,1,0.336136,0.925111,[ 8 47] ; [ 27 240],[ 5.97826087 49.02173913] ; [ 29.02173913 237.97826087],0
v4,1,0.351547,0.867865,[49  5] ; [228  37],[46.89028213  7.10971787] ; [230.10971787  34.89028213],0
v2,1,0.362377,0.82964,[29 24] ; [122 133],[25.98376623 27.01623377] ; [125.01623377 129.98376623],0
a6,1,0.372305,0.795955,[33 22] ; [177  90],[35.86956522 19.13043478] ; [174.13043478  92.86956522],0
p6,1,0.394743,0.72428,[15 39] ; [ 58 201],[12.5942492 41.4057508] ; [ 60.4057508 198.5942492],0
d5,1,0.419166,0.652652,[37 18] ; [194  73],[39.45652174 15.54347826] ; [191.54347826  75.45652174],0
a7,1,0.421986,0.644777,[39 16] ; [173  92],[36.4375 18.5625] ; [175.5625  89.4375],0
p9,1,0.424851,0.636858,[40 14] ; [179  82],[37.54285714 16.45714286] ; [181.45714286  79.54285714],0
s1,1,0.468277,0.526038,[ 3 52] ; [  9 255],[ 2.06896552 52.93103448] ; [  9.93103448 254.06896552],0
b3,1,0.522982,0.408008,[15 17] ; [64 93],[13.37566138 18.62433862] ; [65.62433862 91.37566138],0
b2,1,0.522982,0.408008,[15 17] ; [64 93],[13.37566138 18.62433862] ; [65.62433862 91.37566138],0
n4,1,0.52904,0.396236,[40 15] ; [182  84],[38.03738318 16.96261682] ; [183.96261682  82.03738318],0
a2,1,0.540878,0.373915,[ 8 47] ; [ 48 219],[ 9.56521739 45.43478261] ; [ 46.43478261 220.56521739],0
p5,1,0.554007,0.350187,[ 2 49] ; [ 16 250],[ 2.89589905 48.10410095] ; [ 15.10410095 250.89589905],0
n1,1,0.637229,0.222385,[ 4 10] ; [27 50],[4.76923077 9.23076923] ; [26.23076923 50.76923077],0
b4,1,0.638204,0.221099,[33 22] ; [151 116],[31.42857143 23.57142857] ; [152.57142857 114.42857143],0
d3,1,0.663092,0.189789,[34 21] ; [156 110],[32.55451713 22.44548287] ; [157.44548287 108.55451713],0
b1,1,0.699696,0.148788,[24 31] ; [109 158],[22.7173913 32.2826087] ; [110.2826087 156.7173913],0
u2,1,0.700454,0.148,[9 9] ; [41 50],[8.25688073 9.74311927] ; [41.74311927 49.25688073],0
d1,1,0.731531,0.11771,[29 26] ; [134 133],[27.84161491 27.15838509] ; [135.15838509 131.84161491],0
n6,1,0.76456,0.089699,[40 14] ; [191  74],[39.10344828 14.89655172] ; [191.89655172  73.10344828],0
n3,1,0.872146,0.025899,[11  5] ; [50 25],[10.72527473  5.27472527] ; [50.27472527 24.72527473],0
a3,1,0.888083,0.019805,[37 18] ; [175  89],[36.55172414 18.44827586] ; [175.44827586  88.55172414],0
d2,1,0.918143,0.010562,[25 30] ; [118 146],[24.65517241 30.34482759] ; [118.34482759 145.65517241],0
a5,1,0.954167,0.003303,[35 20] ; [171  96],[35.1863354 19.8136646] ; [170.8136646  96.1863354],0
p8,1,0.97557,0.000938,[23 31] ; [111 151],[22.89873418 31.10126582] ; [111.10126582 150.89873418],0
