Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.012782,6.199015,[10 19] ; [8 2],[13.38461538 15.61538462] ; [4.61538462 5.38461538],0
b4,1,0.017439,5.651638,[21  8] ; [3 7],[17.84615385 11.15384615] ; [6.15384615 3.84615385],0
r4,1,0.040778,4.185196,[ 5 24] ; [5 5],[ 7.43589744 21.56410256] ; [2.56410256 7.43589744],0
n1,1,0.042522,4.114286,[ 2 13] ; [2 1],[ 3.33333333 11.66666667] ; [0.66666667 2.33333333],0
r3,1,0.047726,3.919596,[16 13] ; [9 1],[18.58974359 10.41025641] ; [6.41025641 3.58974359],0
u3,1,0.076967,3.12782,[ 4 15] ; [4 3],[ 5.84615385 13.15384615] ; [2.15384615 4.84615385],0
p6,1,0.086871,2.931429,[ 4 24] ; [4 6],[ 5.89473684 22.10526316] ; [2.10526316 7.89473684],0
p5,1,0.090303,2.868966,[ 1 28] ; [2 8],[ 2.23076923 26.76923077] ; [0.76923077 9.23076923],0
p7,1,0.104475,2.635862,[ 9 20] ; [6 4],[11.15384615 17.84615385] ; [3.84615385 6.15384615],0
n4,1,0.116985,2.457234,[15 14] ; [8 2],[17.1025641 11.8974359] ; [5.8974359 4.1025641],0
v1,1,0.140758,2.169655,[ 5 24] ; [4 6],[ 6.69230769 22.30769231] ; [2.30769231 7.69230769],0
s7,1,0.143432,2.140746,[ 4 24] ; [3 5],[ 5.44444444 22.55555556] ; [1.55555556 6.44444444],0
p2,1,0.224244,1.477005,[17 12] ; [8 2],[18.58974359 10.41025641] ; [6.41025641 3.58974359],0
s4,1,0.227844,1.454269,[ 6 23] ; [4 6],[ 7.43589744 21.56410256] ; [2.56410256 7.43589744],0
s5,1,0.249479,1.326216,[ 4 25] ; [3 7],[ 5.20512821 23.79487179] ; [1.79487179 8.20512821],0
u2,1,0.275017,1.19155,[10  9] ; [2 5],[ 8.76923077 10.23076923] ; [3.23076923 3.76923077],0
v4,1,0.299625,1.075862,[18 11] ; [8 2],[19.33333333  9.66666667] ; [6.66666667 3.33333333],0
p8,1,0.336449,0.923914,[ 7 22] ; [4 6],[ 8.17948718 20.82051282] ; [2.82051282 7.17948718],0
r1,1,0.336449,0.923914,[ 7 22] ; [4 6],[ 8.17948718 20.82051282] ; [2.82051282 7.17948718],0
d1,1,0.388904,0.742367,[ 5 24] ; [3 7],[ 5.94871795 23.05128205] ; [2.05128205 7.94871795],0
n6,1,0.41107,0.675703,[16 13] ; [7 3],[17.1025641 11.8974359] ; [5.8974359 4.1025641],0
s1,1,0.417955,0.656058,[ 1 28] ; [1 9],[ 1.48717949 27.51282051] ; [0.51282051 9.48717949],0
a4,1,0.430972,0.620203,[ 3 26] ; [2 8],[ 3.71794872 25.28205128] ; [1.28205128 8.71794872],0
a6,1,0.463291,0.537931,[ 8 21] ; [4 6],[ 8.92307692 20.07692308] ; [3.07692308 6.92307692],0
b5,1,0.503445,0.447667,[18 11] ; [5 5],[17.1025641 11.8974359] ; [5.8974359 4.1025641],0
n5,1,0.503445,0.447667,[18 11] ; [5 5],[17.1025641 11.8974359] ; [5.8974359 4.1025641],0
s3,1,0.504517,0.445421,[ 8 20] ; [4 6],[ 8.84210526 19.15789474] ; [3.15789474 6.84210526],0
a8,1,0.510835,0.432357,[ 3 23] ; [2 8],[ 3.61111111 22.38888889] ; [1.38888889 8.61111111],0
a7,1,0.523593,0.40681,[12 17] ; [3 7],[11.15384615 17.84615385] ; [3.84615385 6.15384615],0
v3,1,0.638992,0.220063,[ 4 25] ; [2 8],[ 4.46153846 24.53846154] ; [1.53846154 8.46153846],0
v2,1,0.653023,0.20211,[ 9 19] ; [4 6],[ 9.57894737 18.42105263] ; [3.42105263 6.57894737],0
n3,1,0.671373,0.18,[8 7] ; [2 1],[8.33333333 6.66666667] ; [1.66666667 1.33333333],0
s2,1,0.714301,0.134019,[ 7 22] ; [3 7],[ 7.43589744 21.56410256] ; [2.56410256 7.43589744],0
d2,1,0.714301,0.134019,[ 7 22] ; [3 7],[ 7.43589744 21.56410256] ; [2.56410256 7.43589744],0
p10,1,0.725622,0.123169,[13 15] ; [4 6],[12.52631579 15.47368421] ; [4.47368421 5.52631579],0
p9,1,0.725622,0.123169,[13 15] ; [4 6],[12.52631579 15.47368421] ; [4.47368421 5.52631579],0
d3,1,0.790643,0.070478,[13 16] ; [4 6],[12.64102564 16.35897436] ; [4.35897436 5.64102564],0
a3,1,0.795397,0.067241,[10 19] ; [3 7],[ 9.66666667 19.33333333] ; [3.33333333 6.66666667],0
b2,1,0.840825,0.040336,[ 3 14] ; [1 6],[ 2.83333333 14.16666667] ; [1.16666667 5.83333333],0
b3,1,0.840825,0.040336,[ 3 14] ; [1 6],[ 2.83333333 14.16666667] ; [1.16666667 5.83333333],0
s6,1,0.907679,0.013448,[11 18] ; [4 6],[11.15384615 17.84615385] ; [3.84615385 6.15384615],0
p11,1,0.92506,0.008848,[14 15] ; [5 5],[14.12820513 14.87179487] ; [4.87179487 5.12820513],0
d4,1,0.939048,0.005847,[17 12] ; [6 4],[17.1025641 11.8974359] ; [5.8974359 4.1025641],0
b1,1,0.939048,0.005847,[17 12] ; [6 4],[17.1025641 11.8974359] ; [5.8974359 4.1025641],0
s8,1,0.962853,0.002169,[ 6 23] ; [2 8],[ 5.94871795 23.05128205] ; [2.05128205 7.94871795],0
