Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000106,15.033472,[21  4] ; [ 7 17],[14.28571429 10.71428571] ; [13.71428571 10.28571429],1
s8,1,0.000114,14.885366,[17  8] ; [ 3 20],[10.41666667 14.58333333] ; [ 9.58333333 13.41666667],1
s2,1,0.000334,12.87124,[18  7] ; [ 5 19],[11.73469388 13.26530612] ; [11.26530612 12.73469388],1
s6,1,0.004031,8.269648,[19  6] ; [ 8 15],[14.0625 10.9375] ; [12.9375 10.0625],0
d4,1,0.006152,7.50524,[23  2] ; [14 10],[18.87755102  6.12244898] ; [18.12244898  5.87755102],0
a5,1,0.006561,7.389336,[17  8] ; [ 7 17],[12.24489796 12.75510204] ; [11.75510204 12.24489796],0
p4,1,0.013137,6.150612,[20  5] ; [11 13],[15.81632653  9.18367347] ; [15.18367347  8.81632653],0
n1,1,0.014707,5.95125,[7 1] ; [3 7],[4.44444444 3.55555556] ; [5.55555556 4.44444444],0
u1,1,0.024044,5.091468,[ 7 18] ; [ 1 23],[ 4.08163265 20.91836735] ; [ 3.91836735 20.08163265],0
s4,1,0.028049,4.825043,[ 7 18] ; [ 1 22],[ 4.16666667 20.83333333] ; [ 3.83333333 19.16666667],0
s5,1,0.045641,3.994778,[ 6 16] ; [ 1 20],[ 3.58139535 18.41860465] ; [ 3.41860465 17.58139535],0
n5,1,0.059126,3.56172,[19  6] ; [12 12],[15.81632653  9.18367347] ; [15.18367347  8.81632653],0
n6,1,0.088367,2.903878,[21  4] ; [15  9],[18.36734694  6.63265306] ; [17.63265306  6.36734694],0
n4,1,0.099958,2.706209,[20  5] ; [14 10],[17.34693878  7.65306122] ; [16.65306122  7.34693878],0
d3,1,0.114105,2.496421,[18  7] ; [12 12],[15.30612245  9.69387755] ; [14.69387755  9.30612245],0
d1,1,0.115256,2.480625,[15 10] ; [ 9 15],[12.24489796 12.75510204] ; [11.75510204 12.24489796],0
p9,1,0.115256,2.480625,[15 10] ; [ 9 15],[12.24489796 12.75510204] ; [11.75510204 12.24489796],0
p8,1,0.117017,2.456806,[17  8] ; [11 13],[14.28571429 10.71428571] ; [13.71428571 10.28571429],0
u3,1,0.183864,1.766111,[7 3] ; [5 7],[5.45454545 4.54545455] ; [6.54545455 5.45454545],0
d5,1,0.187406,1.737891,[19  6] ; [14 10],[16.83673469  8.16326531] ; [16.16326531  7.83673469],0
v1,1,0.233038,1.422222,[11 13] ; [ 7 17],[ 9. 15.] ; [ 9. 15.],0
b5,1,0.240073,1.380167,[16  9] ; [19  5],[17.85714286  7.14285714] ; [17.14285714  6.85714286],0
p7,1,0.263011,1.252841,[15 10] ; [18  6],[16.83673469  8.16326531] ; [16.16326531  7.83673469],0
v3,1,0.265103,1.241912,[ 7 16] ; [ 4 20],[ 5.38297872 17.61702128] ; [ 5.61702128 18.38297872],0
v4,1,0.277339,1.180083,[24  1] ; [21  3],[22.95918367  2.04081633] ; [22.04081633  1.95918367],0
p11,1,0.281614,1.159286,[14 11] ; [17  7],[15.81632653  9.18367347] ; [15.18367347  8.81632653],0
p2,1,0.290607,1.116809,[20  5] ; [16  8],[18.36734694  6.63265306] ; [17.63265306  6.36734694],0
p3,1,0.307675,1.040631,[13 12] ; [ 9 15],[11.2244898 13.7755102] ; [10.7755102 13.2244898],0
a4,1,0.307675,1.040631,[13 12] ; [ 9 15],[11.2244898 13.7755102] ; [10.7755102 13.2244898],0
n2,1,0.347756,0.881629,[6 2] ; [10  1],[6.73684211 1.26315789] ; [9.26315789 1.73684211],0
v2,1,0.371341,0.799173,[13 12] ; [ 9 14],[11.45833333 13.54166667] ; [10.54166667 12.45833333],0
b1,1,0.468733,0.524961,[12 13] ; [14 10],[13.26530612 11.73469388] ; [12.73469388 11.26530612],0
b4,1,0.476671,0.506469,[14 11] ; [11 13],[12.75510204 12.24489796] ; [12.24489796 11.75510204],0
r4,1,0.477664,0.504192,[20  5] ; [21  3],[20.91836735  4.08163265] ; [20.08163265  3.91836735],0
a3,1,0.481728,0.494949,[15 10] ; [12 12],[13.7755102 11.2244898] ; [13.2244898 10.7755102],0
r2,1,0.550985,0.355556,[23  1] ; [22  2],[22.5  1.5] ; [22.5  1.5],0
a1,1,0.575811,0.313056,[ 2 23] ; [ 1 23],[ 1.53061224 23.46938776] ; [ 1.46938776 22.53061224],0
a8,1,0.592012,0.287213,[ 4 18] ; [ 3 21],[ 3.34782609 18.65217391] ; [ 3.65217391 20.34782609],0
s1,1,0.62879,0.233705,[ 2 23] ; [ 1 21],[ 1.59574468 23.40425532] ; [ 1.40425532 20.59574468],0
u2,1,0.63904,0.22,[6 4] ; [6 6],[5.45454545 4.54545455] ; [6.54545455 5.45454545],0
b2,1,0.647434,0.20915,[10 10] ; [7 5],[10.625  9.375] ; [6.375 5.625],0
b3,1,0.647434,0.20915,[10 10] ; [7 5],[10.625  9.375] ; [6.375 5.625],0
a6,1,0.679988,0.170139,[15 10] ; [13 11],[14.28571429 10.71428571] ; [13.71428571 10.28571429],0
r1,1,0.685524,0.163974,[18  7] ; [16  8],[17.34693878  7.65306122] ; [16.65306122  7.34693878],0
a7,1,0.685969,0.163483,[17  8] ; [15  9],[16.32653061  8.67346939] ; [15.67346939  8.32653061],0
n3,1,0.718904,0.129545,[6 2] ; [9 2],[6.31578947 1.68421053] ; [8.68421053 2.31578947],0
p1,1,0.726339,0.1225,[ 4 21] ; [ 3 21],[ 3.57142857 21.42857143] ; [ 3.42857143 20.57142857],0
a2,1,0.726339,0.1225,[ 4 21] ; [ 3 21],[ 3.57142857 21.42857143] ; [ 3.42857143 20.57142857],0
d2,1,0.88866,0.0196,[13 12] ; [12 12],[12.75510204 12.24489796] ; [12.24489796 11.75510204],0
