Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,3.9e-05,16.9434,[22 66] ; [20 10],[31.3220339 56.6779661] ; [10.6779661 19.3220339],1
p6,1,0.001365,10.252966,[10 77] ; [11 18],[15.75 71.25] ; [ 5.25 23.75],0
n6,1,0.002374,9.235526,[43 42] ; [24  5],[49.95614035 35.04385965] ; [17.04385965 11.95614035],0
p2,1,0.00351,8.521309,[43 44] ; [24  6],[49.82051282 37.17948718] ; [17.17948718 12.82051282],0
p5,1,0.006185,7.495493,[ 5 82] ; [ 7 23],[ 8.92307692 78.07692308] ; [ 3.07692308 26.92307692],0
d4,1,0.007847,7.068011,[53 35] ; [26  4],[58.91525424 29.08474576] ; [20.08474576  9.91525424],0
s2,1,0.014909,5.927147,[19 69] ; [13 16],[24.06837607 63.93162393] ; [ 7.93162393 21.06837607],0
d3,1,0.026284,4.937217,[38 50] ; [20 10],[43.25423729 44.74576271] ; [14.74576271 15.25423729],0
p8,1,0.029889,4.715666,[20 68] ; [13 17],[24.61016949 63.38983051] ; [ 8.38983051 21.61016949],0
s6,1,0.036202,4.38757,[24 64] ; [14 15],[28.58119658 59.41880342] ; [ 9.41880342 19.58119658],0
p7,1,0.040561,4.194273,[26 59] ; [15 14],[30.57017544 54.42982456] ; [10.42982456 18.57017544],0
p9,1,0.075113,3.167592,[46 38] ; [22  8],[50.10526316 33.89473684] ; [17.89473684 12.10526316],0
d5,1,0.09147,2.848302,[53 36] ; [23  7],[56.84033613 32.15966387] ; [19.15966387 10.84033613],0
s8,1,0.09943,2.71467,[15 74] ; [ 9 20],[18.10169492 70.89830508] ; [ 5.89830508 23.10169492],0
p1,1,0.109105,2.567133,[ 6 82] ; [ 5 25],[ 8.20338983 79.79661017] ; [ 2.79661017 27.20338983],0
a5,1,0.125458,2.347824,[45 44] ; [20 10],[48.61344538 40.38655462] ; [16.38655462 13.61344538],0
d1,1,0.140084,2.177033,[31 58] ; [15 15],[34.40336134 54.59663866] ; [11.59663866 18.40336134],0
a1,1,0.155642,2.016066,[11 78] ; [ 1 29],[ 8.97478992 80.02521008] ; [ 3.02521008 26.97478992],0
s5,1,0.202613,1.623438,[13 76] ; [ 7 21],[15.21367521 73.78632479] ; [ 4.78632479 23.21367521],0
p12,1,0.25078,1.318953,[ 2 86] ; [ 2 28],[ 2.98305085 85.01694915] ; [ 1.01694915 28.98305085],0
p11,1,0.268133,1.226273,[43 46] ; [18 12],[45.62184874 43.37815126] ; [15.37815126 14.62184874],0
s3,1,0.284261,1.146603,[27 58] ; [12 16],[29.33628319 55.66371681] ; [ 9.66371681 18.33628319],0
r1,1,0.306148,1.047222,[29 58] ; [ 7 23],[26.76923077 60.23076923] ; [ 9.23076923 20.76923077],0
p10,1,0.324028,0.972619,[43 43] ; [17 11],[45.26315789 40.73684211] ; [14.73684211 13.26315789],0
a6,1,0.370422,0.802247,[45 44] ; [18 12],[47.11764706 41.88235294] ; [15.88235294 14.11764706],0
v1,1,0.390536,0.737273,[29 55] ; [13 17],[30.94736842 53.05263158] ; [11.05263158 18.94736842],0
a7,1,0.427987,0.62828,[42 45] ; [17 13],[43.87179487 43.12820513] ; [15.12820513 14.87179487],0
v3,1,0.443094,0.588257,[20 67] ; [ 9 21],[21.56410256 65.43589744] ; [ 7.43589744 22.56410256],0
n4,1,0.462508,0.539818,[52 36] ; [20 10],[53.69491525 34.30508475] ; [18.30508475 11.69491525],0
s7,1,0.493362,0.469186,[22 61] ; [ 9 18],[23.39090909 59.60909091] ; [ 7.60909091 19.39090909],0
r2,1,0.517282,0.41931,[47 35] ; [18 10],[48.45454545 33.54545455] ; [16.54545455 11.45454545],0
r3,1,0.524539,0.404959,[47 38] ; [18 11],[48.46491228 36.53508772] ; [16.53508772 12.46491228],0
n3,1,0.524758,0.404532,[21 22] ; [6 4],[21.90566038 21.09433962] ; [5.09433962 4.90566038],0
a2,1,0.549807,0.357663,[11 78] ; [ 5 25],[11.96638655 77.03361345] ; [ 4.03361345 25.96638655],0
b5,1,0.562685,0.335077,[45 44] ; [17 13],[46.3697479 42.6302521] ; [15.6302521 14.3697479],0
a3,1,0.573514,0.316838,[50 37] ; [19 11],[51.30769231 35.69230769] ; [17.69230769 12.30769231],0
u2,1,0.581909,0.303158,[15 23] ; [3 7],[14.25 23.75] ; [3.75 6.25],0
b2,1,0.594085,0.28401,[20 32] ; [ 6 13],[19.04225352 32.95774648] ; [ 6.95774648 12.04225352],0
b3,1,0.594085,0.28401,[20 32] ; [ 6 13],[19.04225352 32.95774648] ; [ 6.95774648 12.04225352],0
n1,1,0.609698,0.260615,[17 27] ; [3 7],[16.2962963 27.7037037] ; [3.7037037 6.2962963],0
n2,1,0.609698,0.260615,[27 17] ; [7 3],[27.7037037 16.2962963] ; [6.2962963 3.7037037],0
b1,1,0.636412,0.223465,[46 43] ; [17 13],[47.11764706 41.88235294] ; [15.88235294 14.11764706],0
n5,1,0.689483,0.159646,[54 32] ; [17 12],[53.09565217 32.90434783] ; [17.90434783 11.09565217],0
v4,1,0.689658,0.159456,[48 35] ; [18 11],[48.91071429 34.08928571] ; [17.08928571 11.91071429],0
u1,1,0.715496,0.132849,[ 7 82] ; [ 3 27],[ 7.4789916 81.5210084] ; [ 2.5210084 27.4789916],0
d2,1,0.814723,0.054914,[34 53] ; [11 19],[33.46153846 53.53846154] ; [11.53846154 18.46153846],0
s1,1,0.843673,0.038887,[ 5 83] ; [ 2 28],[ 5.22033898 82.77966102] ; [ 1.77966102 28.22033898],0
a4,1,0.85077,0.035395,[31 57] ; [10 20],[30.57627119 57.42372881] ; [10.42372881 19.57627119],0
v2,1,0.909624,0.012885,[33 52] ; [12 18],[33.26086957 51.73913043] ; [11.73913043 18.26086957],0
u3,1,0.910752,0.012564,[11 28] ; [3 7],[11.14285714 27.85714286] ; [2.85714286 7.14285714],0
b4,1,0.947916,0.004267,[54 35] ; [18 12],[53.8487395 35.1512605] ; [18.1512605 11.8487395],0
