Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.842286,[269  70] ; [83 65],[245.02669405  93.97330595] ; [106.97330595  41.02669405],1
p3,1,0.0,25.965186,[238 101] ; [68 80],[213.00616016 125.99383984] ; [92.99383984 55.00616016],1
p11,1,4e-06,21.184197,[310  30] ; [112  36],[294.01639344  45.98360656] ; [127.98360656  20.01639344],1
p5,1,0.000165,14.197245,[ 67 273] ; [  9 137],[ 53.16872428 286.83127572] ; [ 22.83127572 123.16872428],1
p12,1,0.000996,10.83536,[ 41 298] ; [  4 144],[ 31.32443532 307.67556468] ; [ 13.67556468 134.32443532],1
p6,1,0.001702,9.846487,[185 154] ; [57 89],[169.15051546 169.84948454] ; [72.84948454 73.15051546],0
p2,1,0.006934,7.290108,[318  21] ; [127  20],[310.40123457  28.59876543] ; [134.59876543  12.40123457],0
p1,1,0.007008,7.270981,[ 40 298] ; [  6 142],[ 31.99176955 306.00823045] ; [ 14.00823045 133.99176955],0
n5,1,0.007523,7.143593,[282  57] ; [106  40],[271.2  67.8] ; [116.8  29.2],0
s5,1,0.013886,6.052587,[145 183] ; [47 99],[132.86075949 195.13924051] ; [59.13924051 86.86075949],0
a2,1,0.015213,5.891581,[ 77 263] ; [49 99],[ 87.78688525 252.21311475] ; [ 38.21311475 109.78688525],0
r4,1,0.017325,5.663139,[320  20] ; [130  18],[313.52459016  26.47540984] ; [136.47540984  11.52459016],0
b5,1,0.018176,5.57915,[179 161] ; [95 53],[190.90163934 149.09836066] ; [83.09836066 64.90163934],0
a6,1,0.033472,4.521449,[223 115] ; [112  36],[232.98353909 105.01646091] ; [102.01646091  45.98353909],0
v4,1,0.038526,4.281628,[328   8] ; [137   9],[324.14937759  11.85062241] ; [140.85062241   5.14937759],0
v1,1,0.066277,3.37291,[207 126] ; [76 67],[197.98109244 135.01890756] ; [85.01890756 57.98109244],0
u1,1,0.104994,2.628001,[ 59 281] ; [ 35 113],[ 65.49180328 274.50819672] ; [ 28.50819672 119.49180328],0
n4,1,0.104994,2.628001,[281  59] ; [113  35],[274.50819672  65.49180328] ; [119.49180328  28.50819672],0
r1,1,0.125673,2.345153,[288  50] ; [117  30],[282.24742268  55.75257732] ; [122.75257732  24.24742268],0
u3,1,0.14497,2.124398,[46 40] ; [20  9],[49.35652174 36.64347826] ; [16.64347826 12.35652174],0
n6,1,0.153881,2.03335,[301  35] ; [125  22],[296.34782609  39.65217391] ; [129.65217391  17.34782609],0
u2,1,0.188095,1.732478,[50 37] ; [20  8],[52.95652174 34.04347826] ; [17.04347826 10.95652174],0
s2,1,0.189186,1.723944,[180 157] ; [88 59],[186.60330579 150.39669421] ; [81.39669421 65.60330579],0
u4,1,0.204343,1.611056,[  8 331] ; [  1 147],[  6.26488706 332.73511294] ; [  2.73511294 145.26488706],0
p9,1,0.225877,1.466637,[324  16] ; [137  11],[321.18852459  18.81147541] ; [139.81147541   8.18852459],0
a4,1,0.234901,1.410935,[152 187] ; [75 73],[158.01437372 180.98562628] ; [68.98562628 79.01437372],0
a5,1,0.238559,1.389089,[267  73] ; [109  39],[261.96721311  78.03278689] ; [114.03278689  33.96721311],0
n2,1,0.239887,1.38126,[41 10] ; [25 11],[38.68965517 12.31034483] ; [27.31034483  8.68965517],0
a3,1,0.244283,1.355707,[253  85] ; [118  30],[258.02057613  79.97942387] ; [112.97942387  35.02057613],0
v3,1,0.269123,1.221214,[151 179] ; [58 86],[145.50632911 184.49367089] ; [63.49367089 80.50632911],0
d1,1,0.351989,0.866274,[215 125] ; [87 61],[210.40983607 129.59016393] ; [91.59016393 56.40983607],0
s6,1,0.368043,0.810263,[240  87] ; [102  45],[235.93670886  91.06329114] ; [106.06329114  40.93670886],0
s8,1,0.397429,0.716092,[178 159] ; [72 76],[173.71134021 163.28865979] ; [76.28865979 71.71134021],0
d5,1,0.409437,0.680435,[282  56] ; [127  20],[285.03505155  52.96494845] ; [123.96494845  23.03505155],0
d3,1,0.437061,0.603986,[239 100] ; [108  38],[242.54226804  96.45773196] ; [104.45773196  41.54226804],0
a1,1,0.45463,0.559084,[ 22 318] ; [  7 141],[ 20.20491803 319.79508197] ; [  8.79508197 139.20491803],0
r3,1,0.460254,0.545277,[326  11] ; [144   3],[327.25206612   9.74793388] ; [142.74793388   4.25206612],0
v2,1,0.484499,0.488719,[199 129] ; [91 51],[202.38297872 125.61702128] ; [87.61702128 54.38297872],0
a8,1,0.494159,0.467458,[ 48 263] ; [ 24 109],[ 50.43243243 260.56756757] ; [ 21.56756757 111.43243243],0
s1,1,0.513357,0.427218,[  8 331] ; [  5 142],[  9.06790123 329.93209877] ; [  3.93209877 143.06790123],0
n1,1,0.513363,0.427205,[18 33] ; [10 25],[16.60465116 34.39534884] ; [11.39534884 23.60465116],0
s3,1,0.553031,0.351915,[193 141] ; [88 57],[195.93736952 138.06263048] ; [85.06263048 59.93736952],0
s4,1,0.584756,0.298609,[ 64 271] ; [ 25 122],[ 61.85684647 273.14315353] ; [ 27.14315353 119.85684647],0
d2,1,0.59852,0.277234,[163 176] ; [75 73],[165.67145791 173.32854209] ; [72.32854209 75.67145791],0
b4,1,0.664501,0.188102,[191 149] ; [80 68],[188.81147541 151.18852459] ; [82.18852459 65.81147541],0
d4,1,0.737753,0.112111,[285  53] ; [123  25],[283.75308642  54.24691358] ; [124.24691358  23.75308642],0
r2,1,0.828211,0.047088,[318  17] ; [136   8],[317.51565762  17.48434238] ; [136.48434238   7.51565762],0
b1,1,0.876568,0.024125,[133 207] ; [59 89],[133.7704918 206.2295082] ; [58.2295082 89.7704918],0
s7,1,0.877756,0.023659,[182 138] ; [83 61],[182.75862069 137.24137931] ; [82.24137931 61.75862069],0
a7,1,0.933213,0.007023,[248  91] ; [107  40],[247.62345679  91.37654321] ; [107.37654321  39.62345679],0
