Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.001231,10.442904,[27 18] ; [50  7],[33.97058824 11.02941176] ; [43.02941176 13.97058824],0
p11,1,0.001306,10.334005,[14 33] ; [35 22],[22.14423077 24.85576923] ; [26.85576923 30.14423077],0
p4,1,0.010213,6.597296,[ 7 40] ; [21 35],[12.77669903 34.22330097] ; [15.22330097 40.77669903],0
p10,1,0.023435,5.135946,[ 6 41] ; [18 39],[10.84615385 36.15384615] ; [13.15384615 43.84615385],0
v2,1,0.027244,4.875255,[11 34] ; [26 31],[16.32352941 28.67647059] ; [20.67647059 36.32352941],0
r3,1,0.036018,4.396273,[29 18] ; [45 11],[33.76699029 13.23300971] ; [40.23300971 15.76699029],0
p8,1,0.042048,4.133254,[ 6 40] ; [17 40],[10.27184466 35.72815534] ; [12.72815534 44.27184466],0
n5,1,0.046635,3.958523,[18 29] ; [33 24],[23.04807692 23.95192308] ; [27.95192308 29.04807692],0
a1,1,0.053134,3.739704,[ 5 42] ; [ 1 56],[ 2.71153846 44.28846154] ; [ 3.28846154 53.71153846],0
a3,1,0.070068,3.281433,[30 16] ; [27 30],[25.45631068 20.54368932] ; [31.54368932 25.45631068],0
r4,1,0.071437,3.249691,[24 23] ; [39 18],[28.47115385 18.52884615] ; [34.52884615 22.47115385],0
s1,1,0.072278,3.230509,[ 6 40] ; [ 2 55],[ 3.57281553 42.42718447] ; [ 4.42718447 52.57281553],0
s3,1,0.074405,3.183075,[17 29] ; [12 45],[12.95145631 33.04854369] ; [16.04854369 40.95145631],0
p7,1,0.084341,2.979196,[14 33] ; [26 30],[18.25242718 28.74757282] ; [21.74757282 34.25242718],0
s7,1,0.094502,2.795958,[ 4 36] ; [13 43],[ 7.08333333 32.91666667] ; [ 9.91666667 46.08333333],0
n2,1,0.107949,2.583993,[12 15] ; [13  6],[14.67391304 12.32608696] ; [10.32608696  8.67391304],0
d1,1,0.109934,2.555173,[15 32] ; [27 30],[18.98076923 28.01923077] ; [23.01923077 33.98076923],0
p2,1,0.128026,2.316278,[21 26] ; [34 23],[24.85576923 22.14423077] ; [30.14423077 26.85576923],0
p3,1,0.12982,2.29465,[ 8 38] ; [17 39],[11.2745098 34.7254902] ; [13.7254902 42.2745098],0
r2,1,0.132447,2.263587,[35 11] ; [49  7],[37.88235294  8.11764706] ; [46.11764706  9.88235294],0
b5,1,0.14448,2.129579,[18 29] ; [30 27],[21.69230769 25.30769231] ; [26.30769231 30.69230769],0
s8,1,0.147415,2.098802,[ 2 45] ; [ 7 50],[ 4.06730769 42.93269231] ; [ 4.93269231 52.06730769],0
u1,1,0.147415,2.098802,[ 2 45] ; [ 7 50],[ 4.06730769 42.93269231] ; [ 4.93269231 52.06730769],0
n4,1,0.169578,1.886674,[26 21] ; [39 18],[29.375 17.625] ; [35.625 21.375],0
a4,1,0.191323,1.707397,[21 26] ; [18 38],[17.7961165 29.2038835] ; [21.2038835 34.7961165],0
s5,1,0.219681,1.506456,[ 3 43] ; [ 8 49],[ 4.91262136 41.08737864] ; [ 6.08737864 50.91262136],0
p6,1,0.243147,1.362256,[ 5 40] ; [11 45],[ 7.12871287 37.87128713] ; [ 8.87128713 47.12871287],0
v3,1,0.246985,1.340279,[ 8 36] ; [16 41],[10.45544554 33.54455446] ; [13.54455446 43.45544554],0
u2,1,0.321561,0.982587,[9 8] ; [11 18],[7.39130435 9.60869565] ; [12.60869565 16.39130435],0
n1,1,0.371439,0.798845,[ 8 17] ; [ 9 11],[ 9.44444444 15.55555556] ; [ 7.55555556 12.44444444],0
b1,1,0.419545,0.651589,[26 21] ; [27 30],[23.95192308 23.04807692] ; [29.04807692 27.95192308],0
a7,1,0.423882,0.639528,[24 23] ; [33 23],[26.00970874 20.99029126] ; [30.99029126 25.00970874],0
d3,1,0.441707,0.591843,[22 25] ; [31 26],[23.95192308 23.04807692] ; [29.04807692 27.95192308],0
a8,1,0.49069,0.475013,[ 2 44] ; [ 4 48],[ 2.81632653 43.18367347] ; [ 3.18367347 48.81632653],0
s4,1,0.513363,0.427207,[ 5 42] ; [ 4 53],[ 4.06730769 42.93269231] ; [ 4.93269231 52.06730769],0
d4,1,0.586635,0.29563,[28 18] ; [37 19],[29.31372549 16.68627451] ; [35.68627451 20.31372549],0
a5,1,0.623385,0.241139,[27 20] ; [30 27],[25.75961538 21.24038462] ; [31.24038462 25.75961538],0
s2,1,0.63571,0.224396,[ 6 41] ; [ 9 47],[ 6.84466019 40.15533981] ; [ 8.15533981 47.84466019],0
u3,1,0.759908,0.093393,[ 7 10] ; [11 19],[ 6.5106383 10.4893617] ; [11.4893617 18.5106383],0
r1,1,0.762158,0.091596,[30 17] ; [38 19],[30.73076923 16.26923077] ; [37.26923077 19.73076923],0
d5,1,0.766625,0.088086,[31 16] ; [36 21],[30.27884615 16.72115385] ; [36.72115385 20.27884615],0
b2,1,0.780776,0.077455,[10 18] ; [11 23],[ 9.48387097 18.51612903] ; [11.51612903 22.48387097],0
