Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3e-06,22.149014,[97 76] ; [31 81],[77.69824561 95.30175439] ; [50.30175439 61.69824561],1
v2,1,3e-05,17.429967,[118  56] ; [48 64],[100.99300699  73.00699301] ; [65.00699301 46.99300699],1
p5,1,0.002559,9.098234,[ 42 136] ; [ 11 103],[ 32.30821918 145.69178082] ; [20.69178082 93.30821918],0
s5,1,0.003685,8.433013,[101  70] ; [45 64],[89.16428571 81.83571429] ; [56.83571429 52.16428571],0
n5,1,0.004083,8.246556,[156  22] ; [85 29],[146.9109589  31.0890411] ; [94.0890411 19.9109589],0
s8,1,0.007923,7.050703,[129  50] ; [65 49],[118.51877133  60.48122867] ; [75.48122867 38.51877133],0
p10,1,0.026645,4.913668,[162  17] ; [93 21],[155.78498294  23.21501706] ; [99.21501706 14.78498294],0
s4,1,0.035014,4.444511,[ 34 145] ; [33 78],[ 41.35517241 137.64482759] ; [25.64482759 85.35517241],0
p9,1,0.035221,4.434438,[166  13] ; [97 17],[160.67235495  18.32764505] ; [102.32764505  11.67235495],0
u4,1,0.039444,4.241635,[ 10 170] ; [  1 113],[  6.73469388 173.26530612] ; [  4.26530612 109.73469388],0
d1,1,0.039498,4.23933,[134  46] ; [72 42],[126.12244898  53.87755102] ; [79.87755102 34.12244898],0
p8,1,0.042408,4.118827,[120  59] ; [63 51],[111.79863481  67.20136519] ; [71.20136519 42.79863481],0
a8,1,0.042604,4.111034,[ 29 140] ; [ 9 97],[ 23.35272727 145.64727273] ; [14.64727273 91.35272727],0
a3,1,0.072877,3.216992,[147  33] ; [83 31],[140.81632653  39.18367347] ; [89.18367347 24.81632653],0
d4,1,0.074238,3.186731,[163  16] ; [96 18],[158.22866894  20.77133106] ; [100.77133106  13.22866894],0
p11,1,0.080368,3.057444,[148  32] ; [84 30],[142.04081633  37.95918367] ; [89.95918367 24.04081633],0
n6,1,0.083504,2.995342,[163  15] ; [97 17],[158.49315068  19.50684932] ; [101.50684932  12.49315068],0
p12,1,0.08789,2.912608,[ 28 151] ; [ 10 104],[ 23.21501706 155.78498294] ; [14.78498294 99.21501706],0
p6,1,0.105081,2.62668,[102  74] ; [55 59],[95.28275862 80.71724138] ; [61.71724138 52.28275862],0
n4,1,0.147615,2.096727,[153  26] ; [90 24],[148.45392491  30.54607509] ; [94.54607509 19.45392491],0
d5,1,0.176619,1.825845,[155  24] ; [92 22],[150.89761092  28.10238908] ; [96.10238908 17.89761092],0
a5,1,0.217931,1.517943,[148  32] ; [87 27],[143.87755102  36.12244898] ; [91.12244898 22.87755102],0
r2,1,0.224996,1.472216,[172   7] ; [104   8],[169.77319588   9.22680412] ; [106.22680412   5.77319588],0
r4,1,0.238929,1.386901,[168  12] ; [102  12],[165.30612245  14.69387755] ; [104.69387755   9.30612245],0
s1,1,0.267568,1.229172,[  6 171] ; [  7 107],[  7.90721649 169.09278351] ; [  5.09278351 108.90721649],0
a2,1,0.281262,1.160982,[ 58 122] ; [30 84],[ 53.87755102 126.12244898] ; [34.12244898 79.87755102],0
v4,1,0.302267,1.064164,[174   4] ; [109   5],[172.51369863   5.48630137] ; [110.48630137   3.51369863],0
a4,1,0.318826,0.993754,[96 84] ; [54 60],[91.83673469 88.16326531] ; [58.16326531 55.83673469],0
n3,1,0.35064,0.871138,[22  9] ; [22  5],[23.51724138  7.48275862] ; [20.48275862  6.51724138],0
n2,1,0.358228,0.844095,[26  5] ; [20  7],[24.5862069  6.4137931] ; [21.4137931  5.5862069],0
p3,1,0.362841,0.828038,[127  53] ; [74 39],[123.48122867  56.51877133] ; [77.51877133 35.48122867],0
u3,1,0.370371,0.802418,[24  9] ; [18 11],[22.35483871 10.64516129] ; [19.64516129  9.35483871],0
u1,1,0.377101,0.780132,[ 46 134] ; [24 90],[ 42.85714286 137.14285714] ; [27.14285714 86.85714286],0
s3,1,0.3779,0.777522,[153  25] ; [102  12],[155.44520548  22.55479452] ; [99.55479452 14.44520548],0
p7,1,0.381941,0.764445,[135  42] ; [81 32],[131.83448276  45.16551724] ; [84.16551724 28.83448276],0
b3,1,0.40895,0.681851,[49 75] ; [21 42],[46.4171123 77.5828877] ; [23.5828877 39.4171123],0
b2,1,0.40895,0.681851,[49 75] ; [21 42],[46.4171123 77.5828877] ; [23.5828877 39.4171123],0
s7,1,0.447823,0.576155,[130  43] ; [76 31],[127.27857143  45.72142857] ; [78.72142857 28.27857143],0
n1,1,0.45195,0.565757,[15 16] ; [10 16],[13.59649123 17.40350877] ; [11.40350877 14.59649123],0
u2,1,0.458032,0.550699,[19 14] ; [20 10],[20.42857143 12.57142857] ; [18.57142857 11.42857143],0
r1,1,0.487233,0.482631,[149  29] ; [91 22],[146.80412371  31.19587629] ; [93.19587629 19.80412371],0
d3,1,0.489665,0.477263,[142  38] ; [86 28],[139.59183673  40.40816327] ; [88.40816327 25.59183673],0
s6,1,0.509347,0.435409,[157  18] ; [104   9],[158.59375  16.40625] ; [102.40625  10.59375],0
b1,1,0.513323,0.427286,[ 78 102] ; [45 69],[ 75.30612245 104.69387755] ; [47.69387755 66.30612245],0
d2,1,0.524644,0.404755,[101  78] ; [60 54],[98.35836177 80.64163823] ; [62.64163823 51.35836177],0
p2,1,0.599746,0.27538,[162  17] ; [101  13],[160.67235495  18.32764505] ; [102.32764505  11.67235495],0
r3,1,0.632366,0.228866,[174   6] ; [108   5],[173.24232082   6.75767918] ; [108.75767918   4.24232082],0
a6,1,0.638283,0.220994,[120  60] ; [79 35],[121.83673469  58.16326531] ; [77.16326531 36.83673469],0
p1,1,0.667617,0.184403,[ 20 158] ; [ 11 103],[ 18.89726027 159.10273973] ; [ 12.10273973 101.89726027],0
a7,1,0.776879,0.080309,[133  46] ; [83 31],[131.95904437  47.04095563] ; [84.04095563 29.95904437],0
b4,1,0.940718,0.005531,[105  75] ; [67 47],[105.30612245  74.69387755] ; [66.69387755 47.30612245],0
