Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.001503,10.075537,[13  4] ; [ 2 10],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
d3,1,0.005782,7.61688,[10  7] ; [ 1 11],[ 6.44827586 10.55172414] ; [4.55172414 7.44827586],0
n5,1,0.020178,5.396386,[ 4 13] ; [8 4],[7.03448276 9.96551724] ; [4.96551724 7.03448276],0
u3,1,0.079008,3.085185,[4 4] ; [1 8],[2.35294118 5.64705882] ; [2.64705882 6.35294118],0
v2,1,0.089906,2.876058,[8 9] ; [ 2 10],[ 5.86206897 11.13793103] ; [4.13793103 7.86206897],0
n4,1,0.095882,2.772736,[ 6 11] ; [8 4],[8.20689655 8.79310345] ; [5.79310345 6.20689655],0
d2,1,0.159982,1.974401,[ 7 10] ; [ 2 10],[ 5.27586207 11.72413793] ; [3.72413793 8.27586207],0
r3,1,0.176076,1.830439,[10  7] ; [4 8],[8.20689655 8.79310345] ; [5.79310345 6.20689655],0
a3,1,0.180101,1.796791,[9 8] ; [3 8],[7.28571429 9.71428571] ; [4.71428571 6.28571429],0
p2,1,0.21918,1.509733,[ 6 11] ; [7 5],[7.62068966 9.37931034] ; [5.37931034 6.62068966],0
s6,1,0.227907,1.453877,[8 9] ; [3 9],[ 6.44827586 10.55172414] ; [4.55172414 7.44827586],0
u2,1,0.229142,1.446181,[5 3] ; [3 6],[3.76470588 4.23529412] ; [4.23529412 4.76470588],0
p7,1,0.260426,1.266488,[ 5 12] ; [6 6],[ 6.44827586 10.55172414] ; [4.55172414 7.44827586],0
a5,1,0.268994,1.221872,[ 6 11] ; [ 2 10],[ 4.68965517 12.31034483] ; [3.31034483 8.68965517],0
s2,1,0.268994,1.221872,[ 6 11] ; [ 2 10],[ 4.68965517 12.31034483] ; [3.31034483 8.68965517],0
n2,1,0.280087,1.166667,[4 2] ; [3 5],[3. 3.] ; [4. 4.],0
a6,1,0.295694,1.093514,[9 8] ; [4 8],[7.62068966 9.37931034] ; [5.37931034 6.62068966],0
a7,1,0.295694,1.093514,[9 8] ; [4 8],[7.62068966 9.37931034] ; [5.37931034 6.62068966],0
s1,1,0.347627,0.882102,[ 1 16] ; [ 2 10],[ 1.75862069 15.24137931] ; [ 1.24137931 10.75862069],0
a8,1,0.377822,0.777778,[ 1 15] ; [ 2 10],[ 1.71428571 14.28571429] ; [ 1.28571429 10.71428571],0
p3,1,0.377822,0.777778,[ 5 11] ; [ 2 10],[ 4. 12.] ; [3. 9.],0
n1,1,0.393153,0.729167,[1 5] ; [3 5],[1.71428571 4.28571429] ; [2.28571429 5.71428571],0
a4,1,0.42956,0.624013,[ 5 12] ; [ 2 10],[ 4.10344828 12.89655172] ; [2.89655172 9.10344828],0
s7,1,0.446248,0.580165,[ 3 12] ; [ 1 10],[ 2.30769231 12.69230769] ; [1.69230769 9.30769231],0
v3,1,0.473763,0.513186,[ 3 14] ; [ 1 11],[ 2.34482759 14.65517241] ; [ 1.65517241 10.34482759],0
p10,1,0.473763,0.513186,[ 3 14] ; [ 1 11],[ 2.34482759 14.65517241] ; [ 1.65517241 10.34482759],0
b2,1,0.493563,0.46875,[3 9] ; [1 7],[2.4 9.6] ; [1.6 6.4],0
b3,1,0.493563,0.46875,[3 9] ; [1 7],[2.4 9.6] ; [1.6 6.4],0
v4,1,0.549563,0.3581,[9 8] ; [5 7],[8.20689655 8.79310345] ; [5.79310345 6.20689655],0
b5,1,0.549563,0.3581,[8 9] ; [7 5],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
p4,1,0.555086,0.348284,[ 6 11] ; [3 9],[ 5.27586207 11.72413793] ; [3.72413793 8.27586207],0
