Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,43.662454,[470  75] ; [83 52],[443.21323529 101.78676471] ; [109.78676471  25.21323529],1
p9,1,0.0,28.97093,[483  61] ; [95 40],[463.08100147  80.91899853] ; [114.91899853  20.08100147],1
p8,1,1e-06,23.904251,[313 227] ; [47 89],[287.5739645 252.4260355] ; [72.4260355 63.5739645],1
b1,1,9e-06,19.688116,[179 371] ; [73 65],[201.45348837 348.54651163] ; [50.54651163 87.45348837],1
n4,1,0.000172,14.118682,[432 117] ; [86 50],[415.15620438 133.84379562] ; [102.84379562  33.15620438],1
n6,1,0.000201,13.82144,[470  77] ; [98 37],[455.5659824  91.4340176] ; [112.4340176  22.5659824],1
n5,1,0.000374,12.657706,[415 130] ; [83 53],[398.54625551 146.45374449] ; [99.45374449 36.54625551],1
r4,1,0.001435,10.160784,[499  51] ; [112  26],[488.44476744  61.55523256] ; [122.55523256  15.44476744],0
r3,1,0.001674,9.876794,[529  18] ; [123  13],[522.1727672  24.8272328] ; [129.8272328   6.1727672],0
a5,1,0.001791,9.75249,[412 138] ; [85 53],[397.31104651 152.68895349] ; [99.68895349 38.31104651],0
p7,1,0.008751,6.872989,[368 169] ; [77 59],[355.07429421 181.92570579] ; [89.92570579 46.07429421],0
v2,1,0.045049,4.016791,[306 227] ; [63 69],[295.75488722 237.24511278] ; [73.24511278 58.75488722],0
v4,1,0.048011,3.909589,[526  19] ; [127  10],[521.8255132  23.1744868] ; [131.1744868   5.8255132],0
p12,1,0.079058,3.084154,[ 32 514] ; [  3 135],[ 27.93859649 518.06140351] ; [  7.06140351 130.93859649],0
u2,1,0.083488,2.995649,[91 66] ; [21 27],[85.77560976 71.22439024] ; [26.22439024 21.77560976],0
a8,1,0.088604,2.899554,[ 75 423] ; [ 11 110],[ 69.18901454 428.81098546] ; [ 16.81098546 104.18901454],0
a3,1,0.090644,2.862899,[392 157] ; [87 49],[383.89927007 165.10072993] ; [95.10072993 40.89927007],0
p4,1,0.094162,2.801738,[335 213] ; [73 64],[326.4 221.6] ; [81.6 55.4],0
s4,1,0.103466,2.651282,[ 87 456] ; [ 30 107],[ 93.42794118 449.57205882] ; [ 23.57205882 113.42794118],0
d4,1,0.104756,2.631604,[453  95] ; [105  32],[446.4 101.6] ; [111.6  25.4],0
v1,1,0.121597,2.396635,[292 244] ; [64 72],[283.95238095 252.04761905] ; [72.04761905 63.95238095],0
v3,1,0.130776,2.28327,[203 333] ; [41 92],[195.49177877 340.50822123] ; [48.50822123 84.49177877],0
d1,1,0.132061,2.268114,[322 228] ; [71 67],[314.17151163 235.82848837] ; [78.82848837 59.17151163],0
r1,1,0.132425,2.263842,[442 105] ; [102  34],[435.67789165 111.32210835] ; [108.32210835  27.67789165],0
r2,1,0.134534,2.23939,[513  29] ; [125  12],[509.2724595  32.7275405] ; [128.7275405   8.2724595],0
d5,1,0.165729,1.921162,[453  96] ; [106  31],[447.36297376 101.63702624] ; [111.63702624  25.36297376],0
b3,1,0.1813,1.786932,[121 213] ; [17 45],[116.39393939 217.60606061] ; [21.60606061 40.39393939],0
b2,1,0.1813,1.786932,[121 213] ; [17 45],[116.39393939 217.60606061] ; [21.60606061 40.39393939],0
u4,1,0.215268,1.535643,[  5 545] ; [  3 135],[  6.39534884 543.60465116] ; [  1.60465116 136.39534884],0
p3,1,0.230722,1.436407,[266 283] ; [59 79],[259.71615721 289.28384279] ; [65.28384279 72.71615721],0
b5,1,0.25814,1.278707,[338 212] ; [92 46],[343.75 206.25] ; [86.25 51.75],0
a6,1,0.264294,1.246125,[385 164] ; [90 48],[379.58515284 169.41484716] ; [95.41484716 42.58515284],0
s8,1,0.295822,1.092932,[235 313] ; [52 85],[229.6 318.4] ; [57.4 79.6],0
s2,1,0.338825,0.914874,[265 279] ; [73 64],[270.00293686 273.99706314] ; [67.99706314 69.00293686],0
s5,1,0.380598,0.768769,[158 379] ; [44 88],[162.14349776 374.85650224] ; [39.85650224 92.14349776],0
n3,1,0.401952,0.70248,[81 24] ; [34 14],[78.92156863 26.07843137] ; [36.07843137 11.92156863],0
