Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,24.882305,[39 23] ; [12 51],[25.296 36.704] ; [25.704 37.296],1
p3,1,1.7e-05,18.514286,[40 23] ; [16 47],[28. 35.] ; [28. 35.],1
p6,1,0.002502,9.13935,[27 34] ; [12 51],[19.18548387 41.81451613] ; [19.81451613 43.18548387],0
p4,1,0.003412,8.572757,[38 25] ; [22 42],[29.76377953 33.23622047] ; [30.23622047 33.76377953],0
p2,1,0.003452,8.551662,[53 10] ; [39 25],[45.63779528 17.36220472] ; [46.36220472 17.63779528],0
s8,1,0.009439,6.737889,[25 38] ; [12 52],[18.35433071 44.64566929] ; [18.64566929 45.35433071],0
s6,1,0.030252,4.694909,[38 23] ; [27 36],[31.97580645 29.02419355] ; [33.02419355 29.97580645],0
s7,1,0.040545,4.194938,[26 33] ; [16 45],[20.65 38.35] ; [21.35 39.65],0
d2,1,0.048264,3.900769,[17 46] ; [28 36],[22.32283465 40.67716535] ; [22.67716535 41.32283465],0
p1,1,0.051068,3.806037,[ 2 61] ; [ 8 56],[ 4.96062992 58.03937008] ; [ 5.03937008 58.96062992],0
v4,1,0.056059,3.650296,[57  6] ; [50 14],[53.07874016  9.92125984] ; [53.92125984 10.07874016],0
u1,1,0.088268,2.905677,[ 2 61] ; [ 7 57],[ 4.46456693 58.53543307] ; [ 4.53543307 59.46456693],0
p11,1,0.088987,2.892606,[49 14] ; [41 23],[44.64566929 18.35433071] ; [45.35433071 18.64566929],0
u3,1,0.105773,2.616271,[ 8 15] ; [14 10],[10.76595745 12.23404255] ; [11.23404255 12.76595745],0
b3,1,0.105938,2.613799,[14 27] ; [16 14],[17.32394366 23.67605634] ; [12.67605634 17.32394366],0
b2,1,0.105938,2.613799,[14 27] ; [16 14],[17.32394366 23.67605634] ; [12.67605634 17.32394366],0
r4,1,0.112719,2.515686,[44 19] ; [36 28],[39.68503937 23.31496063] ; [40.31496063 23.68503937],0
r2,1,0.125218,2.350805,[52  8] ; [47 15],[48.68852459 11.31147541] ; [50.31147541 11.68852459],0
b4,1,0.175562,1.834793,[36 27] ; [44 20],[39.68503937 23.31496063] ; [40.31496063 23.68503937],0
