Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.000839,11.152696,[18 25] ; [46 16],[26.20952381 16.79047619] ; [37.79047619 24.20952381],1
r1,1,0.272193,1.205661,[34  9] ; [54  8],[36.03809524  6.96190476] ; [51.96190476 10.03809524],0
n3,1,0.275234,1.190476,[12  6] ; [3 4],[10.8  7.2] ; [4.2 2.8],0
v3,1,0.312616,1.019592,[18 23] ; [33 28],[20.5 20.5] ; [30.5 30.5],0
n4,1,0.360443,0.836349,[33 10] ; [52 10],[34.80952381  8.19047619] ; [50.19047619 11.80952381],0
p1,1,0.36723,0.813016,[ 4 39] ; [ 3 59],[ 2.86666667 40.13333333] ; [ 4.13333333 57.86666667],0
b1,1,0.368751,0.80787,[19 24] ; [22 40],[16.79047619 26.20952381] ; [24.20952381 37.79047619],0
v4,1,0.374797,0.787697,[40  3] ; [60  2],[40.95238095  2.04761905] ; [59.04761905  2.95238095],0
n2,1,0.389505,0.740488,[10  9] ; [5 2],[10.96153846  8.03846154] ; [4.03846154 2.96153846],0
d4,1,0.391135,0.73541,[34  9] ; [53  9],[35.62857143  7.37142857] ; [51.37142857 10.62857143],0
p11,1,0.41167,0.673973,[31 12] ; [49 13],[32.76190476 10.23809524] ; [47.23809524 14.76190476],0
s5,1,0.458587,0.549342,[13 30] ; [22 37],[14.75490196 28.24509804] ; [20.24509804 38.75490196],0
a3,1,0.510407,0.433233,[33 10] ; [44 18],[31.53333333 11.46666667] ; [45.46666667 16.53333333],0
s2,1,0.510407,0.433233,[10 33] ; [18 44],[11.46666667 31.53333333] ; [16.53333333 45.46666667],0
a6,1,0.528575,0.397131,[23 20] ; [37 25],[24.57142857 18.42857143] ; [35.42857143 26.57142857],0
r2,1,0.558873,0.341658,[38  5] ; [56  5],[38.86538462  4.13461538] ; [55.13461538  5.86538462],0
a8,1,0.559803,0.340046,[ 6 35] ; [10 42],[ 7.05376344 33.94623656] ; [ 8.94623656 43.05376344],0
u1,1,0.564014,0.332802,[ 9 34] ; [16 46],[10.23809524 32.76190476] ; [14.76190476 47.23809524],0
b4,1,0.572518,0.318487,[28 15] ; [37 25],[26.61904762 16.38095238] ; [38.38095238 23.61904762],0
a2,1,0.57983,0.306509,[11 32] ; [13 49],[ 9.82857143 33.17142857] ; [14.17142857 47.82857143],0
u3,1,0.724263,0.124444,[6 4] ; [12  6],[6.42857143 3.57142857] ; [11.57142857  6.42857143],0
d1,1,0.745879,0.105026,[25 18] ; [38 24],[25.8 17.2] ; [37.2 24.8],0
n6,1,0.760346,0.093041,[37  6] ; [52 10],[36.44761905  6.55238095] ; [52.55238095  9.44761905],0
s1,1,0.800593,0.063796,[ 1 41] ; [ 2 60],[ 1.21153846 40.78846154] ; [ 1.78846154 60.21153846],0
s4,1,0.821371,0.050978,[ 5 38] ; [ 8 53],[ 5.375 37.625] ; [ 7.625 53.375],0
r4,1,0.823689,0.049641,[39  4] ; [57  5],[39.31428571  3.68571429] ; [56.68571429  5.31428571],0
p10,1,0.831901,0.045056,[36  7] ; [52  9],[36.38461538  6.61538462] ; [51.61538462  9.38461538],0
s7,1,0.878339,0.023432,[24 15] ; [36 24],[23.63636364 15.36363636] ; [36.36363636 23.63636364],0
n1,1,0.882832,0.021721,[ 6 13] ; [2 5],[ 5.84615385 13.15384615] ; [2.15384615 4.84615385],0
d2,1,0.921276,0.009767,[24 19] ; [34 28],[23.75238095 19.24761905] ; [34.24761905 27.75238095],0
p12,1,0.933011,0.007066,[ 3 40] ; [ 4 57],[ 2.89423077 40.10576923] ; [ 4.10576923 56.89423077],0
s6,1,0.949525,0.004007,[28 15] ; [40 22],[27.84761905 15.15238095] ; [40.15238095 21.84761905],0
a1,1,0.964605,0.001969,[ 2 41] ; [ 3 59],[ 2.04761905 40.95238095] ; [ 2.95238095 59.04761905],0
