Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.001743,9.80266,[21 28] ; [29  9],[28.16091954 20.83908046] ; [21.83908046 16.16091954],0
d2,1,0.003472,8.54107,[23 26] ; [ 7 33],[16.51685393 32.48314607] ; [13.48314607 26.51685393],0
a4,1,0.017305,5.665143,[20 29] ; [ 7 33],[14.86516854 34.13483146] ; [12.13483146 27.86516854],0
a3,1,0.020224,5.392432,[34 15] ; [18 22],[28.62921348 20.37078652] ; [23.37078652 16.62921348],0
b1,1,0.045336,4.006114,[25 24] ; [12 28],[20.37078652 28.62921348] ; [16.62921348 23.37078652],0
p12,1,0.10479,2.631079,[ 1 48] ; [ 4 36],[ 2.75280899 46.24719101] ; [ 2.24719101 37.75280899],0
s3,1,0.122827,2.380901,[39 10] ; [26 14],[35.78651685 13.21348315] ; [29.21348315 10.78651685],0
a2,1,0.14836,2.089028,[ 7 42] ; [ 2 38],[ 4.95505618 44.04494382] ; [ 4.04494382 35.95505618],0
u1,1,0.149336,2.079019,[ 5 44] ; [ 1 39],[ 3.30337079 45.69662921] ; [ 2.69662921 37.30337079],0
p6,1,0.153765,2.034502,[16 33] ; [19 21],[19.26966292 29.73033708] ; [15.73033708 24.26966292],0
p5,1,0.164121,1.935836,[ 3 45] ; [ 6 33],[ 4.96551724 43.03448276] ; [ 4.03448276 34.96551724],0
p4,1,0.167406,1.906024,[26 23] ; [27 13],[29.17977528 19.82022472] ; [23.82022472 16.17977528],0
p10,1,0.168387,1.897249,[37 12] ; [34  5],[39.53409091  9.46590909] ; [31.46590909  7.53409091],0
v4,1,0.1705,1.878543,[42  7] ; [36  2],[43.93103448  5.06896552] ; [34.06896552  3.93103448],0
d5,1,0.210744,1.566307,[37 11] ; [26 14],[34.36363636 13.63636364] ; [28.63636364 11.36363636],0
b5,1,0.267618,1.228918,[36 13] ; [25 15],[33.58426966 15.41573034] ; [27.41573034 12.58426966],0
d1,1,0.299481,1.076506,[25 24] ; [16 24],[22.57303371 26.42696629] ; [18.42696629 21.57303371],0
v3,1,0.33634,0.924334,[11 35] ; [13 26],[12.98823529 33.01176471] ; [11.01176471 27.98823529],0
s5,1,0.36812,0.81,[18 27] ; [18 18],[20. 25.] ; [16. 20.],0
s4,1,0.387278,0.747472,[13 36] ; [14 26],[14.86516854 34.13483146] ; [12.13483146 27.86516854],0
n5,1,0.387384,0.747139,[30 19] ; [28 12],[31.93258427 17.06741573] ; [26.06741573 13.93258427],0
p11,1,0.390986,0.735874,[34 15] ; [31  9],[35.78651685 13.21348315] ; [29.21348315 10.78651685],0
p3,1,0.449263,0.57251,[23 26] ; [22 18],[24.7752809 24.2247191] ; [20.2247191 19.7752809],0
p1,1,0.476499,0.506866,[ 3 46] ; [ 4 35],[ 3.89772727 45.10227273] ; [ 3.10227273 35.89772727],0
r3,1,0.49408,0.46763,[44  5] ; [34  6],[42.94382022  6.05617978] ; [35.05617978  4.94382022],0
a8,1,0.510455,0.433135,[ 4 42] ; [ 5 33],[ 4.92857143 41.07142857] ; [ 4.07142857 33.92857143],0
a7,1,0.552665,0.352564,[27 21] ; [25 15],[28.36363636 19.63636364] ; [23.63636364 16.36363636],0
n6,1,0.563133,0.334308,[38 11] ; [33  7],[39.08988764  9.91011236] ; [31.91011236  8.08988764],0
v1,1,0.591328,0.288275,[24 21] ; [19 21],[22.76470588 22.23529412] ; [20.23529412 19.76470588],0
d4,1,0.613707,0.254812,[37 12] ; [32  8],[37.98876404 11.01123596] ; [31.01123596  8.98876404],0
b2,1,0.621218,0.244159,[ 9 25] ; [ 5 19],[ 8.20689655 25.79310345] ; [ 5.79310345 18.20689655],0
b3,1,0.621218,0.244159,[ 9 25] ; [ 5 19],[ 8.20689655 25.79310345] ; [ 5.79310345 18.20689655],0
