Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,92.695835,[212  27] ; [24 48],[181.36334405  57.63665595] ; [54.63665595 17.36334405],1
p2,1,0.0,26.496617,[201  39] ; [40 33],[184.79233227  55.20766773] ; [56.20766773 16.79233227],1
p11,1,2e-06,22.559938,[188  53] ; [36 37],[171.92356688  69.07643312] ; [52.07643312 20.92356688],1
b1,1,6e-06,20.340918,[ 72 169] ; [43 30],[ 88.26433121 152.73566879] ; [26.73566879 46.26433121],1
r4,1,3.4e-05,17.194518,[216  25] ; [51 22],[204.92675159  36.07324841] ; [62.07324841 10.92675159],1
r3,1,0.000163,14.213261,[229   9] ; [61 12],[221.92926045  16.07073955] ; [68.07073955  4.92926045],1
v4,1,0.000221,13.640102,[227  11] ; [60 13],[219.63344051  18.36655949] ; [67.36655949  5.63344051],1
s2,1,0.000269,13.272342,[124 116] ; [20 53],[110.41533546 129.58466454] ; [33.58466454 39.41533546],1
n6,1,0.000476,12.205573,[197  43] ; [45 27],[186.15384615  53.84615385] ; [55.84615385 16.15384615],1
p7,1,0.002964,8.829239,[143  92] ; [30 43],[131.99675325 103.00324675] ; [41.00324675 31.99675325],0
d3,1,0.003097,8.749309,[191  48] ; [46 27],[181.54807692  57.45192308] ; [55.45192308 17.54807692],0
s6,1,0.003309,8.628605,[151  88] ; [32 41],[140.18269231  98.81730769] ; [42.81730769 30.18269231],0
s3,1,0.003352,8.605361,[139 101] ; [28 45],[128.05111821 111.94888179] ; [38.94888179 34.05111821],0
s7,1,0.00363,8.460087,[104 126] ; [18 52],[ 93.53333333 136.46666667] ; [28.46666667 41.53333333],0
s5,1,0.004456,8.08811,[ 69 165] ; [ 9 62],[ 59.84262295 174.15737705] ; [18.15737705 52.84262295],0
a5,1,0.005168,7.819633,[174  67] ; [40 33],[164.24840764  76.75159236] ; [49.75159236 23.24840764],0
p3,1,0.00558,7.681087,[104 137] ; [18 54],[ 93.93610224 147.06389776] ; [28.06389776 43.93610224],0
s8,1,0.006036,7.53942,[ 91 149] ; [15 58],[ 81.27795527 158.72204473] ; [24.72204473 48.27795527],0
a1,1,0.009314,6.76164,[  8 233] ; [ 8 65],[ 12.28025478 228.71974522] ; [ 3.71974522 69.28025478],0
v2,1,0.015018,5.914298,[111 119] ; [23 49],[102.05298013 127.94701987] ; [31.94701987 40.05298013],0
r2,1,0.044369,4.042465,[221  15] ; [63 10],[216.90614887  19.09385113] ; [67.09385113  5.90614887],0
a6,1,0.058981,3.565819,[190  50] ; [50 23],[184.02555911  55.97444089] ; [55.97444089 17.02555911],0
p8,1,0.060079,3.535203,[113 126] ; [25 47],[106.05144695 132.94855305] ; [31.94855305 40.05144695],0
p6,1,0.069714,3.289748,[ 72 168] ; [14 59],[ 65.94249201 174.05750799] ; [20.05750799 52.94249201],0
n5,1,0.083116,3.002898,[157  81] ; [40 33],[150.75884244  87.24115756] ; [46.24115756 26.75884244],0
n4,1,0.08532,2.960531,[171  70] ; [44 29],[165.01592357  75.98407643] ; [49.98407643 23.01592357],0
p4,1,0.088299,2.905123,[128 113] ; [30 42],[121.65495208 119.34504792] ; [36.34504792 35.65495208],0
a2,1,0.112447,2.519493,[ 65 176] ; [13 60],[ 59.86624204 181.13375796] ; [18.13375796 54.86624204],0
n3,1,0.129279,2.301136,[47 13] ; [19 11],[44. 16.] ; [22.  8.],0
a4,1,0.13256,2.262264,[103 138] ; [24 49],[ 97.47452229 143.52547771] ; [29.52547771 43.47452229],0
s4,1,0.144828,2.125898,[ 48 191] ; [ 9 63],[ 43.80385852 195.19614148] ; [13.19614148 58.80385852],0
n2,1,0.154729,2.025,[43 17] ; [17 13],[40. 20.] ; [20. 10.],0
b4,1,0.15659,2.006856,[136 105] ; [48 25],[141.22292994  99.77707006] ; [42.77707006 30.22292994],0
p1,1,0.190808,1.71137,[ 13 227] ; [ 7 65],[ 15.38461538 224.61538462] ; [ 4.61538462 67.38461538],0
d1,1,0.213026,1.550743,[142  99] ; [37 36],[137.38535032 103.61464968] ; [41.61464968 31.38535032],0
p5,1,0.275665,1.188339,[ 19 221] ; [ 3 69],[ 16.92307692 223.07692308] ; [ 5.07692308 66.92307692],0
v3,1,0.284691,1.144558,[ 67 167] ; [16 56],[ 63.47058824 170.52941176] ; [19.52941176 52.47058824],0
a3,1,0.351361,0.868538,[168  73] ; [46 26],[164.77316294  76.22683706] ; [49.22683706 22.77316294],0
u1,1,0.365866,0.817657,[ 44 197] ; [10 63],[ 41.44585987 199.55414013] ; [12.55414013 60.44585987],0
r1,1,0.391011,0.735795,[189  51] ; [54 19],[186.32587859  53.67412141] ; [56.67412141 16.32587859],0
n1,1,0.39698,0.717456,[19 40] ; [12 17],[20.78409091 38.21590909] ; [10.21590909 18.78409091],0
d4,1,0.501375,0.452024,[202  38] ; [59 14],[200.12779553  39.87220447] ; [60.87220447 12.12779553],0
s1,1,0.50589,0.44256,[  9 230] ; [ 4 68],[  9.9903537 229.0096463] ; [ 3.0096463 68.9903537],0
d2,1,0.517152,0.41957,[108 132] ; [36 37],[110.41533546 129.58466454] ; [33.58466454 39.41533546],0
d5,1,0.549627,0.357986,[195  45] ; [57 16],[193.22683706  46.77316294] ; [58.77316294 14.22683706],0
a8,1,0.582041,0.302947,[ 28 194] ; [ 7 62],[ 26.70103093 195.29896907] ; [ 8.29896907 60.70103093],0
b5,1,0.617359,0.249596,[144  97] ; [46 27],[145.82802548  95.17197452] ; [44.17197452 28.82802548],0
u3,1,0.658541,0.195301,[38 32] ; [16 11],[38.96907216 31.03092784] ; [15.03092784 11.96907216],0
