Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.586181,[ 2 24] ; [60 15],[15.96039604 10.03960396] ; [46.03960396 28.96039604],1
v4,1,1e-05,19.60367,[10 16] ; [62 12],[18.72  7.28] ; [53.28 20.72],1
r1,1,3.7e-05,16.994943,[10 16] ; [61 14],[18.27722772  7.72277228] ; [52.72277228 22.27722772],1
p2,1,7.4e-05,15.717343,[ 2 24] ; [39 36],[10.55445545 15.44554455] ; [30.44554455 44.55445545],1
p11,1,0.000685,11.530069,[ 3 23] ; [37 38],[10.2970297 15.7029703] ; [29.7029703 45.2970297],1
p4,1,0.001017,10.796776,[ 1 25] ; [28 46],[ 7.54 18.46] ; [21.46 52.54],0
a1,1,0.003259,8.656499,[ 6 20] ; [ 3 72],[ 2.31683168 23.68316832] ; [ 6.68316832 68.31683168],0
a7,1,0.003488,8.53261,[10 16] ; [53 22],[16.21782178  9.78217822] ; [46.78217822 28.21782178],0
r2,1,0.00683,7.317073,[16  9] ; [66  9],[20.5  4.5] ; [61.5 13.5],0
n6,1,0.011613,6.369085,[10 16] ; [50 25],[15.44554455 10.55445545] ; [44.55445545 30.44554455],0
v2,1,0.013126,6.152012,[ 4 22] ; [31 42],[ 9.19191919 16.80808081] ; [25.80808081 47.19191919],0
d5,1,0.016086,5.79342,[15 11] ; [61 14],[19.56435644  6.43564356] ; [56.43564356 18.56435644],0
n5,1,0.019991,5.412646,[19  7] ; [35 40],[13.9009901 12.0990099] ; [40.0990099 34.9009901],0
s6,1,0.021901,5.253628,[ 5 21] ; [33 41],[ 9.88 16.12] ; [28.12 45.88],0
d3,1,0.02324,5.150495,[10 16] ; [48 27],[14.93069307 11.06930693] ; [43.06930693 31.93069307],0
v1,1,0.024689,5.04556,[ 3 23] ; [26 49],[ 7.46534653 18.53465347] ; [21.53465347 53.46534653],0
d4,1,0.024968,5.026095,[15 11] ; [60 15],[19.30693069  6.69306931] ; [55.69306931 19.30693069],0
s8,1,0.028981,4.768746,[ 1 25] ; [17 57],[ 4.68 21.32] ; [13.32 60.68],0
p3,1,0.049556,3.856413,[ 2 24] ; [19 54],[ 5.51515152 20.48484848] ; [15.48484848 57.51515152],0
u3,1,0.058954,3.566563,[3 9] ; [14 10],[5.66666667 6.33333333] ; [11.33333333 12.66666667],0
a6,1,0.064127,3.427287,[12 14] ; [50 25],[15.96039604 10.03960396] ; [46.03960396 28.96039604],0
n3,1,0.070464,3.272173,[ 5 10] ; [18 11],[7.84090909 7.15909091] ; [15.15909091 13.84090909],0
s2,1,0.073189,3.210001,[ 3 23] ; [21 51],[ 6.36734694 19.63265306] ; [17.63265306 54.36734694],0
b2,1,0.08067,3.051352,[10  9] ; [14 33],[ 6.90909091 12.09090909] ; [17.09090909 29.90909091],0
b3,1,0.08067,3.051352,[10  9] ; [14 33],[ 6.90909091 12.09090909] ; [17.09090909 29.90909091],0
u1,1,0.086337,2.941379,[ 1 25] ; [13 62],[ 3.6039604 22.3960396] ; [10.3960396 64.6039604],0
s4,1,0.124694,2.357348,[ 7 19] ; [10 63],[ 4.46464646 21.53535354] ; [12.53535354 60.46464646],0
a5,1,0.166407,1.915018,[13 13] ; [49 26],[15.96039604 10.03960396] ; [46.03960396 28.96039604],0
s7,1,0.178333,1.81146,[ 4 21] ; [20 47],[ 6.52173913 18.47826087] ; [17.47826087 49.52173913],0
d1,1,0.191217,1.708215,[10 16] ; [40 35],[12.87128713 13.12871287] ; [37.12871287 37.87128713],0
v3,1,0.205055,1.606,[ 5 21] ; [23 48],[ 7.50515464 18.49484536] ; [20.49484536 50.50515464],0
p10,1,0.225092,1.471607,[ 2 24] ; [13 61],[ 3.9 22.1] ; [11.1 62.9],0
u2,1,0.226765,1.461039,[3 9] ; [11 13],[4.66666667 7.33333333] ; [ 9.33333333 14.66666667],0
b4,1,0.242319,1.367052,[14 12] ; [50 25],[16.47524752  9.52475248] ; [47.52475248 27.47524752],0
n2,1,0.251744,1.313597,[7 9] ; [19 12],[8.85106383 7.14893617] ; [17.14893617 13.85106383],0
s3,1,0.252199,1.311081,[ 6 19] ; [27 47],[ 8.33333333 16.66666667] ; [24.66666667 49.33333333],0
a3,1,0.275973,1.186813,[14 11] ; [51 24],[16.25  8.75] ; [48.75 26.25],0
b1,1,0.28287,1.15325,[16 10] ; [37 38],[13.64356436 12.35643564] ; [39.35643564 35.64356436],0
p1,1,0.28737,1.131901,[ 4 22] ; [ 6 68],[ 2.6 23.4] ; [ 7.4 66.6],0
a2,1,0.297227,1.086595,[ 4 22] ; [19 56],[ 5.92079208 20.07920792] ; [17.07920792 57.92079208],0
b5,1,0.332559,0.938909,[11 15] ; [40 35],[13.12871287 12.87128713] ; [37.87128713 37.12871287],0
n1,1,0.351042,0.869688,[7 9] ; [ 9 21],[ 5.56521739 10.43478261] ; [10.43478261 19.56521739],0
s5,1,0.375098,0.786706,[ 3 23] ; [14 59],[ 4.46464646 21.53535354] ; [12.53535354 60.46464646],0
s1,1,0.439452,0.597713,[ 3 23] ; [ 5 69],[ 2.08 23.92] ; [ 5.92 68.08],0
a4,1,0.641758,0.21645,[12 13] ; [32 43],[11. 14.] ; [33. 42.],0
d2,1,0.643902,0.213675,[12 13] ; [40 35],[13. 12.] ; [39. 36.],0
n4,1,0.717058,0.131329,[18  8] ; [49 26],[17.24752475  8.75247525] ; [49.75247525 25.24752475],0
a8,1,0.731565,0.11768,[ 1 24] ; [ 4 65],[ 1.32978723 23.67021277] ; [ 3.67021277 65.32978723],0
