Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.007426,7.166964,[3 3] ; [404  59],[5.20682303 0.79317697] ; [401.79317697  61.20682303],0
p9,1,0.008529,6.918813,[3 3] ; [400  60],[5.1888412 0.8111588] ; [397.8111588  62.1888412],0
p2,1,0.015061,5.909367,[3 3] ; [397  67],[5.10638298 0.89361702] ; [394.89361702  69.10638298],0
v4,1,0.019486,5.457403,[5 1] ; [454  10],[5.85957447 0.14042553] ; [453.14042553  10.85957447],0
a8,1,0.019929,5.418076,[3 3] ; [ 66 368],[0.94090909 5.05909091] ; [ 68.05909091 365.94090909],0
a3,1,0.026222,4.941346,[2 4] ; [343 122],[4.39490446 1.60509554] ; [340.60509554 124.39490446],0
s2,1,0.072389,3.228003,[3 3] ; [372  94],[4.76694915 1.23305085] ; [370.23305085  95.76694915],0
a6,1,0.090515,2.865188,[2 4] ; [307 156],[3.95309168 2.04690832] ; [305.04690832 157.95309168],0
d1,1,0.154569,2.02657,[2 4] ; [288 178],[3.68644068 2.31355932] ; [286.31355932 179.68644068],0
n6,1,0.189476,1.721688,[4 2] ; [395  66],[5.12633833 0.87366167] ; [393.87366167  67.12633833],0
s5,1,0.189867,1.718647,[1 5] ; [192 251],[2.57906459 3.42093541] ; [190.42093541 252.57906459],0
a7,1,0.222208,1.490053,[3 3] ; [337 128],[4.33121019 1.66878981] ; [335.66878981 129.33121019],0
p10,1,0.247454,1.33762,[4 2] ; [387  73],[5.03433476 0.96566524] ; [385.96566524  74.03433476],0
d4,1,0.261667,1.259917,[4 2] ; [387  75],[5.01282051 0.98717949] ; [385.98717949  76.01282051],0
p3,1,0.329026,0.952726,[2 4] ; [247 216],[3.18550107 2.81449893] ; [245.81449893 217.18550107],0
d5,1,0.385154,0.754188,[4 2] ; [374  89],[4.8358209 1.1641791] ; [373.1641791  89.8358209],0
n4,1,0.439335,0.598018,[4 2] ; [369  95],[4.76170213 1.23829787] ; [368.23829787  95.76170213],0
p11,1,0.454256,0.560011,[4 2] ; [369  97],[4.74152542 1.25847458] ; [368.25847458  97.74152542],0
d3,1,0.473195,0.514505,[5 1] ; [324 140],[4.2 1.8] ; [324.8 139.2],0
u2,1,0.47416,0.512265,[3 1] ; [69 52],[2.304 1.696] ; [69.696 51.304],0
n5,1,0.488738,0.479302,[4 2] ; [363 100],[4.69509595 1.30490405] ; [362.30490405 100.69509595],0
u3,1,0.504419,0.445627,[2 2] ; [80 41],[2.624 1.376] ; [79.376 41.624],0
p6,1,0.598981,0.276535,[3 3] ; [181 278],[2.37419355 3.62580645] ; [181.62580645 277.37419355],0
b1,1,0.61638,0.250989,[3 3] ; [186 280],[2.40254237 3.59745763] ; [186.59745763 279.40254237],0
p12,1,0.634629,0.225835,[1 5] ; [ 49 412],[0.64239829 5.35760171] ; [ 49.35760171 411.64239829],0
s8,1,0.654288,0.200536,[3 3] ; [274 190],[3.53617021 2.46382979] ; [273.46382979 190.53617021],0
v3,1,0.694238,0.154536,[3 3] ; [187 258],[2.52771619 3.47228381] ; [187.47228381 257.52771619],0
b5,1,0.704755,0.143572,[4 2] ; [275 191],[3.54661017 2.45338983] ; [275.45338983 190.54661017],0
b4,1,0.720158,0.128342,[4 2] ; [277 189],[3.5720339 2.4279661] ; [277.4279661 188.5720339],0
v2,1,0.730394,0.11875,[3 3] ; [252 190],[3.41517857 2.58482143] ; [251.58482143 190.41517857],0
s4,1,0.759429,0.093777,[1 5] ; [101 361],[1.30769231 4.69230769] ; [100.69230769 361.30769231],0
p5,1,0.766479,0.0882,[1 5] ; [ 58 402],[0.75965665 5.24034335] ; [ 58.24034335 401.75965665],0
p4,1,0.861222,0.030562,[4 2] ; [292 170],[3.79487179 2.20512821] ; [292.20512821 169.79487179],0
p8,1,0.861355,0.030502,[3 3] ; [247 214],[3.21199143 2.78800857] ; [246.78800857 214.21199143],0
s6,1,0.906515,0.013791,[5 1] ; [387  68],[5.10195228 0.89804772] ; [386.89804772  68.10195228],0
d2,1,0.958159,0.002753,[3 3] ; [237 227],[3.06382979 2.93617021] ; [236.93617021 227.06382979],0
p7,1,0.966167,0.001799,[4 2] ; [303 146],[4.04835165 1.95164835] ; [302.95164835 146.04835165],0
