Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,31.985297,[40 33] ; [ 24 115],[22.03773585 50.96226415] ; [41.96226415 97.03773585],1
p6,1,0.002561,9.096339,[45 29] ; [54 84],[34.55660377 39.44339623] ; [64.44339623 73.55660377],0
a3,1,0.00404,8.265698,[57 16] ; [81 58],[47.51886792 25.48113208] ; [90.48113208 48.51886792],0
a2,1,0.009411,6.743062,[23 51] ; [ 22 117],[15.63380282 58.36619718] ; [ 29.36619718 109.63380282],0
v3,1,0.01195,6.318284,[34 39] ; [39 95],[25.74396135 47.25603865] ; [47.25603865 86.74396135],0
s2,1,0.024813,5.036916,[18 56] ; [ 17 121],[12.21698113 61.78301887] ; [ 22.78301887 115.21698113],0
u1,1,0.042549,4.113236,[19 55] ; [ 20 119],[13.54929577 60.45070423] ; [ 25.45070423 113.54929577],0
p11,1,0.042549,4.113236,[55 19] ; [119  20],[60.45070423 13.54929577] ; [113.54929577  25.45070423],0
s6,1,0.052194,3.769535,[46 28] ; [65 70],[39.30143541 34.69856459] ; [71.69856459 63.30143541],0
s5,1,0.064957,3.406061,[25 48] ; [ 30 104],[19.39613527 53.60386473] ; [35.60386473 98.39613527],0
p2,1,0.073434,3.204544,[69  5] ; [117  21],[64.9245283  9.0754717] ; [121.0754717  16.9245283],0
p10,1,0.101724,2.678297,[66  8] ; [111  27],[61.78301887 12.21698113] ; [115.21698113  22.78301887],0
v4,1,0.130363,2.288175,[72  2] ; [128  11],[69.48356808  4.51643192] ; [130.51643192   8.48356808],0
p9,1,0.156828,2.004545,[67  7] ; [116  23],[63.57746479 10.42253521] ; [119.42253521  19.57746479],0
d2,1,0.157,2.00289,[40 34] ; [61 78],[35.08920188 38.91079812] ; [65.91079812 73.08920188],0
p3,1,0.185338,1.754289,[51 23] ; [83 56],[46.55399061 27.44600939] ; [87.44600939 51.55399061],0
b2,1,0.199255,1.64783,[26 30] ; [28 51],[22.4 33.6] ; [31.6 47.4],0
