Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001047,10.741905,[11 19] ; [75 33],[18.69565217 11.30434783] ; [67.30434783 40.69565217],0
s5,1,0.00851,6.922816,[ 4 25] ; [42 63],[ 9.95522388 19.04477612] ; [36.04477612 68.95522388],0
n5,1,0.027609,4.852303,[14 16] ; [74 34],[19.13043478 10.86956522] ; [68.86956522 39.13043478],0
p2,1,0.064932,3.406699,[20 10] ; [88 19],[23.64963504  6.35036496] ; [84.35036496 22.64963504],0
s3,1,0.074578,3.179276,[27  3] ; [80 27],[23.43065693  6.56934307] ; [83.56934307 23.43065693],0
b1,1,0.076156,3.145076,[15 15] ; [35 73],[10.86956522 19.13043478] ; [39.13043478 68.86956522],0
p10,1,0.081502,3.034699,[21  9] ; [90 17],[24.30656934  5.69343066] ; [86.69343066 20.30656934],0
p11,1,0.081798,3.028807,[20 10] ; [88 20],[23.47826087  6.52173913] ; [84.52173913 23.47826087],0
a7,1,0.091614,2.845774,[20 10] ; [86 20],[23.38235294  6.61764706] ; [82.61764706 23.38235294],0
u3,1,0.097856,2.740136,[10  3] ; [23 22],[7.39655172 5.60344828] ; [25.60344828 19.39655172],0
p9,1,0.11452,2.490705,[21  9] ; [88 18],[24.04411765  5.95588235] ; [84.95588235 21.04411765],0
b3,1,0.121615,2.396394,[ 2 13] ; [18 35],[ 4.41176471 10.58823529] ; [15.58823529 37.41176471],0
b2,1,0.121615,2.396394,[ 2 13] ; [18 35],[ 4.41176471 10.58823529] ; [15.58823529 37.41176471],0
d5,1,0.143949,2.135227,[20 10] ; [85 22],[22.99270073  7.00729927] ; [82.00729927 24.99270073],0
v1,1,0.146187,2.111589,[11 17] ; [58 48],[14.41791045 13.58208955] ; [54.58208955 51.41791045],0
p7,1,0.15531,2.019309,[13 15] ; [65 41],[16.29850746 11.70149254] ; [61.70149254 44.29850746],0
s4,1,0.167106,1.90872,[ 3 27] ; [22 82],[ 5.59701493 24.40298507] ; [19.40298507 84.59701493],0
d2,1,0.232394,1.426151,[ 9 21] ; [45 62],[11.82481752 18.17518248] ; [42.17518248 64.82481752],0
u2,1,0.249466,1.326289,[9 5] ; [21 24],[7.11864407 6.88135593] ; [22.88135593 22.11864407],0
s6,1,0.268541,1.224186,[20 10] ; [82 25],[22.33576642  7.66423358] ; [79.66423358 27.33576642],0
d1,1,0.295437,1.09468,[14 16] ; [62 46],[16.52173913 13.47826087] ; [59.47826087 48.52173913],0
s1,1,0.31853,0.994974,[ 1 28] ; [  1 106],[ 0.42647059 28.57352941] ; [  1.57352941 105.42647059],0
d4,1,0.332743,0.938192,[24  6] ; [94 14],[25.65217391  4.34782609] ; [92.34782609 15.65217391],0
a4,1,0.33422,0.932476,[ 8 22] ; [39 69],[10.2173913 19.7826087] ; [36.7826087 71.2173913],0
n1,1,0.345779,0.888889,[3 5] ; [ 5 19],[2. 6.] ; [ 6. 18.],0
p6,1,0.375466,0.785495,[ 7 22] ; [35 72],[ 8.95588235 20.04411765] ; [33.04411765 73.95588235],0
v4,1,0.390769,0.736548,[27  3] ; [101   6],[28.02919708  1.97080292] ; [99.97080292  7.02919708],0
d3,1,0.399245,0.710598,[18 12] ; [73 34],[19.9270073 10.0729927] ; [71.0729927 35.9270073],0
a2,1,0.442002,0.59108,[ 4 26] ; [21 87],[ 5.43478261 24.56521739] ; [19.56521739 88.43478261],0
a8,1,0.476216,0.507517,[ 4 24] ; [10 94],[ 2.96969697 25.03030303] ; [11.03030303 92.96969697],0
a1,1,0.48143,0.495623,[ 2 28] ; [  4 104],[ 1.30434783 28.69565217] ; [  4.69565217 103.30434783],0
u1,1,0.498354,0.45844,[ 3 27] ; [16 92],[ 4.13043478 25.86956522] ; [14.86956522 93.13043478],0
r1,1,0.499749,0.455469,[22  7] ; [75 33],[20.53284672  8.46715328] ; [76.46715328 31.53284672],0
r4,1,0.505355,0.443673,[25  5] ; [95 13],[26.08695652  3.91304348] ; [93.91304348 14.08695652],0
