Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,122.305518,[327  25] ; [15 31],[302.47236181  49.52763819] ; [39.52763819  6.47236181],1
v4,1,7.8e-05,15.616751,[343   7] ; [40  6],[338.51010101  11.48989899] ; [44.48989899  1.51010101],1
p11,1,9.9e-05,15.154072,[287  65] ; [26 20],[276.8241206  75.1758794] ; [36.1758794  9.8241206],1
p2,1,0.00032,12.951346,[307  44] ; [31 15],[298.83627204  52.16372796] ; [39.16372796  6.83627204],1
n6,1,0.000863,11.099606,[304  42] ; [32 14],[296.57142857  49.42857143] ; [39.42857143  6.57142857],1
n5,1,0.00097,10.884076,[280  69] ; [27 19],[271.24810127  77.75189873] ; [35.75189873 10.24810127],1
r4,1,0.000979,10.866873,[327  25] ; [36 10],[321.04522613  30.95477387] ; [41.95477387  4.04522613],1
s7,1,0.001132,10.59831,[246  95] ; [20 22],[236.83028721 104.16971279] ; [29.16971279 12.83028721],0
s5,1,0.001545,10.024594,[172 160] ; [12 33],[162.03713528 169.96286472] ; [21.96286472 23.03713528],0
s8,1,0.001617,9.940005,[229 122] ; [19 27],[219.26448363 131.73551637] ; [28.73551637 17.26448363],0
r2,1,0.001934,9.611293,[337  11] ; [40  6],[332.98477157  15.01522843] ; [44.01522843  1.98477157],0
p4,1,0.002825,8.917398,[245 106] ; [22 24],[236.06297229 114.93702771] ; [30.93702771 15.06297229],0
s3,1,0.005487,7.711387,[311  40] ; [34 12],[305.02518892  45.97481108] ; [39.97481108  6.02518892],0
b1,1,0.005777,7.618722,[132 220] ; [27 19],[140.62311558 211.37688442] ; [18.37688442 27.62311558],0
a5,1,0.008427,6.940312,[282  70] ; [29 17],[275.05527638  76.94472362] ; [35.94472362 10.05527638],0
p6,1,0.028361,4.805999,[161 188] ; [13 32],[154.12690355 194.87309645] ; [19.87309645 25.12690355],0
n3,1,0.029092,4.762176,[53 20] ; [6 8],[49.50574713 23.49425287] ; [9.49425287 4.50574713],0
s1,1,0.029422,4.742758,[ 13 335] ; [ 5 41],[ 15.89847716 332.10152284] ; [ 2.10152284 43.89847716],0
v1,1,0.039365,4.245056,[208 130] ; [21 25],[201.56770833 136.43229167] ; [27.43229167 18.56770833],0
a4,1,0.04269,4.107654,[186 166] ; [17 29],[179.53768844 172.46231156] ; [23.46231156 22.53768844],0
d1,1,0.05754,3.606909,[261  91] ; [28 18],[255.59798995  96.40201005] ; [33.40201005 12.59798995],0
a3,1,0.062214,3.477356,[279  72] ; [31 15],[274.08060453  76.91939547] ; [35.91939547 10.08060453],0
p5,1,0.063819,3.435248,[ 49 298] ; [ 2 44],[ 45.03053435 301.96946565] ; [ 5.96946565 40.03053435],0
n4,1,0.064429,3.419538,[285  66] ; [32 14],[280.26952141  70.73047859] ; [36.73047859  9.26952141],0
a6,1,0.076158,3.145035,[237 114] ; [25 21],[231.64231738 119.35768262] ; [30.35768262 15.64231738],0
v2,1,0.132662,2.261073,[207 128] ; [22 22],[202.41424802 132.58575198] ; [26.58575198 17.41424802],0
a2,1,0.137715,2.203302,[106 246] ; [ 9 37],[101.70854271 250.29145729] ; [13.29145729 32.70854271],0
p3,1,0.141423,2.162402,[201 151] ; [21 25],[196.34170854 155.65829146] ; [25.65829146 20.34170854],0
a7,1,0.158982,1.983886,[263  88] ; [30 16],[259.05037783  91.94962217] ; [33.94962217 12.05037783],0
s6,1,0.159536,1.978621,[304  42] ; [37  9],[300.98469388  45.01530612] ; [40.01530612  5.98469388],0
p7,1,0.173825,1.849639,[231 109] ; [26 19],[226.96103896 113.03896104] ; [30.03896104 14.96103896],0
d5,1,0.206574,1.595273,[307  45] ; [37  9],[304.24120603  47.75879397] ; [39.75879397  6.24120603],0
d3,1,0.210531,1.567772,[274  78] ; [32 14],[270.63316583  81.36683417] ; [35.36683417 10.63316583],0
a8,1,0.241075,1.374295,[ 53 275] ; [ 4 39],[ 50.393531 277.606469] ; [ 6.606469 36.393531],0
p1,1,0.275125,1.191013,[ 32 318] ; [ 2 44],[ 30.05050505 319.94949495] ; [ 3.94949495 42.05050505],0
u3,1,0.304879,1.052731,[52 19] ; [9 6],[50.36046512 20.63953488] ; [10.63953488  4.36046512],0
p8,1,0.3472,0.883665,[192 156] ; [22 24],[189.01522843 158.98477157] ; [24.98477157 21.01522843],0
b5,1,0.410408,0.677617,[221 131] ; [26 20],[218.45226131 133.54773869] ; [28.54773869 17.45226131],0
