Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,28.576045,[19 40] ; [34  5],[31.90816327 27.09183673] ; [21.09183673 17.90816327],1
s7,1,0.0,25.824561,[15 39] ; [31  7],[27. 27.] ; [19. 19.],1
p9,1,6.9e-05,15.84238,[27 30] ; [34  5],[36.21875 20.78125] ; [24.78125 14.21875],1
r4,1,0.000276,13.229714,[35 24] ; [37  3],[42.90909091 16.09090909] ; [29.09090909 10.90909091],1
s2,1,0.000365,12.705228,[17 42] ; [26 14],[25.62626263 33.37373737] ; [17.37373737 22.62626263],1
s3,1,0.00042,12.439158,[20 39] ; [28 12],[28.60606061 30.39393939] ; [19.39393939 20.60606061],1
p10,1,0.000503,12.105033,[26 33] ; [31  8],[34.31632653 24.68367347] ; [22.68367347 16.31632653],1
v4,1,0.000865,11.095551,[42 17] ; [39  1],[48.27272727 10.72727273] ; [32.72727273  7.27272727],1
p6,1,0.003358,8.601705,[ 6 51] ; [14 26],[11.75257732 45.24742268] ; [ 8.24742268 31.75257732],0
n5,1,0.005322,7.766586,[31 28] ; [32  8],[37.54545455 21.45454545] ; [25.45454545 14.54545455],0
n6,1,0.005613,7.670435,[36 22] ; [35  5],[42.02040816 15.97959184] ; [28.97959184 11.02040816],0
r1,1,0.006371,7.442144,[35 24] ; [34  6],[41.12121212 17.87878788] ; [27.87878788 12.12121212],0
r3,1,0.008191,6.991245,[44 15] ; [38  2],[48.86868687 10.13131313] ; [33.13131313  6.86868687],0
p11,1,0.010997,6.465763,[26 33] ; [28 12],[32.18181818 26.81818182] ; [21.81818182 18.18181818],0
s5,1,0.013689,6.077789,[10 47] ; [15 22],[15.15957447 41.84042553] ; [ 9.84042553 27.15957447],0
u2,1,0.024619,5.050505,[3 7] ; [8 2],[5.5 4.5] ; [5.5 4.5],0
v1,1,0.040589,4.193103,[17 41] ; [19 19],[21.75 36.25] ; [14.25 23.75],0
p3,1,0.054713,3.690802,[14 44] ; [17 23],[18.34693878 39.65306122] ; [12.65306122 27.34693878],0
p12,1,0.059381,3.554585,[ 1 58] ; [ 4 35],[ 3.01020408 55.98979592] ; [ 1.98979592 37.01020408],0
v3,1,0.059892,3.540385,[14 42] ; [15 19],[18.04444444 37.95555556] ; [10.95555556 23.04444444],0
a5,1,0.080825,3.048228,[43 16] ; [35  5],[46.48484848 12.51515152] ; [31.51515152  8.48484848],0
b5,1,0.099949,2.706351,[30 29] ; [27 13],[33.96969697 25.03030303] ; [23.03030303 16.96969697],0
n1,1,0.117811,2.446183,[13 20] ; [9 5],[15.44680851 17.55319149] ; [6.55319149 7.44680851],0
p4,1,0.124677,2.357561,[16 42] ; [17 23],[19.53061224 38.46938776] ; [13.46938776 26.53061224],0
v2,1,0.136898,2.212481,[26 30] ; [23 14],[29.50537634 26.49462366] ; [19.49462366 17.50537634],0
p5,1,0.14376,2.137242,[ 2 57] ; [ 4 33],[ 3.6875 55.3125] ; [ 2.3125 34.6875],0
n4,1,0.164218,1.93495,[38 21] ; [31  9],[41.12121212 17.87878788] ; [27.87878788 12.12121212],0
u1,1,0.171735,1.867735,[12 47] ; [13 27],[14.8989899 44.1010101] ; [10.1010101 29.8989899],0
u4,1,0.176184,1.829524,[ 2 57] ; [ 4 36],[ 3.57575758 55.42424242] ; [ 2.42424242 37.57575758],0
n2,1,0.206677,1.594549,[17 16] ; [10  4],[18.95744681 14.04255319] ; [8.04255319 5.95744681],0
a6,1,0.21406,1.543752,[35 23] ; [29 11],[37.87755102 20.12244898] ; [26.12244898 13.87755102],0
u3,1,0.216522,1.527273,[6 5] ; [8 2],[7.33333333 3.66666667] ; [6.66666667 3.33333333],0
b1,1,0.216978,1.524244,[25 34] ; [22 18],[28.01010101 30.98989899] ; [18.98989899 21.01010101],0
a4,1,0.250768,1.319021,[34 24] ; [28 12],[36.69387755 21.30612245] ; [25.30612245 14.69387755],0
a2,1,0.364522,0.822254,[17 42] ; [15 25],[19.07070707 39.92929293] ; [12.92929293 27.07070707],0
b4,1,0.40919,0.681153,[35 24] ; [27 13],[36.94949495 22.05050505] ; [25.05050505 14.94949495],0
n3,1,0.428346,0.627304,[16 15] ; [9 5],[17.22222222 13.77777778] ; [7.77777778 6.22222222],0
a3,1,0.447796,0.576225,[48 11] ; [30 10],[46.48484848 12.51515152] ; [31.51515152  8.48484848],0
p8,1,0.447796,0.576225,[11 48] ; [10 30],[12.51515152 46.48484848] ; [ 8.48484848 31.51515152],0
b2,1,0.465209,0.533333,[15 21] ; [12 24],[13.5 22.5] ; [13.5 22.5],0
b3,1,0.465209,0.533333,[15 21] ; [12 24],[13.5 22.5] ; [13.5 22.5],0
p1,1,0.508094,0.437991,[ 5 54] ; [ 2 38],[ 4.17171717 54.82828283] ; [ 2.82828283 37.17171717],0
s4,1,0.544885,0.36656,[10 47] ; [ 9 31],[11.16494845 45.83505155] ; [ 7.83505155 32.16494845],0
a8,1,0.597118,0.279365,[ 3 53] ; [ 3 34],[ 3.61290323 52.38709677] ; [ 2.38709677 34.61290323],0
a1,1,0.650277,0.205551,[ 6 53] ; [ 3 37],[ 5.36363636 53.63636364] ; [ 3.63636364 36.36363636],0
d2,1,0.668129,0.183798,[42 15] ; [31  9],[42.89690722 14.10309278] ; [30.10309278  9.89690722],0
d3,1,0.794083,0.068127,[49  9] ; [33  7],[48.53061224  9.46938776] ; [33.46938776  6.53061224],0
p7,1,0.855657,0.03309,[17 40] ; [12 26],[17.4 39.6] ; [11.6 26.4],0
a7,1,0.898716,0.016201,[42 17] ; [28 12],[41.71717172 17.28282828] ; [28.28282828 11.71717172],0
