Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,6e-06,20.412806,[52 54] ; [39  5],[64.30666667 41.69333333] ; [26.69333333 17.30666667],1
s2,1,0.000124,14.737967,[37 69] ; [31 14],[47.73509934 58.26490066] ; [20.26490066 24.73509934],1
p5,1,0.003154,8.716339,[ 9 97] ; [12 33],[14.74172185 91.25827815] ; [ 6.25827815 38.74172185],0
s7,1,0.003376,8.592454,[36 66] ; [26 16],[43.91666667 58.08333333] ; [18.08333333 23.91666667],0
p9,1,0.013933,6.046612,[77 29] ; [40  4],[82.68 23.32] ; [34.32  9.68],0
s4,1,0.014763,5.944591,[10 96] ; [11 34],[14.74172185 91.25827815] ; [ 6.25827815 38.74172185],0
p8,1,0.016141,5.787398,[47 59] ; [29 15],[53.70666667 52.29333333] ; [22.29333333 21.70666667],0
p10,1,0.018508,5.547452,[71 34] ; [38  6],[76.81208054 28.18791946] ; [32.18791946 11.81208054],0
p12,1,0.018865,5.513986,[  6 100] ; [ 8 37],[ 9.82781457 96.17218543] ; [ 4.17218543 40.82781457],0
s8,1,0.051653,3.786987,[31 76] ; [20 24],[36.13907285 70.86092715] ; [14.86092715 29.13907285],0
p3,1,0.053722,3.721327,[39 68] ; [24 21],[44.34868421 62.65131579] ; [18.65131579 26.34868421],0
a5,1,0.083546,2.994527,[55 52] ; [30 15],[59.83552632 47.16447368] ; [25.16447368 19.83552632],0
p6,1,0.099246,2.717624,[31 75] ; [19 25],[35.33333333 70.66666667] ; [14.66666667 29.33333333],0
p1,1,0.105591,2.618997,[11 96] ; [ 9 36],[14.07894737 92.92105263] ; [ 5.92105263 39.07894737],0
p7,1,0.122501,2.385049,[57 46] ; [31 14],[61.24324324 41.75675676] ; [26.75675676 18.24324324],0
a1,1,0.130056,2.291838,[  2 105] ; [ 3 42],[  3.51973684 103.48026316] ; [ 1.48026316 43.51973684],0
n6,1,0.164059,1.936406,[85 22] ; [40  5],[87.99342105 19.00657895] ; [37.00657895  7.99342105],0
n5,1,0.210462,1.568243,[71 34] ; [35 10],[74.2 30.8] ; [31.8 13.2],0
b2,1,0.215283,1.535542,[22 44] ; [11 12],[24.47191011 41.52808989] ; [ 8.52808989 14.47191011],0
b3,1,0.215283,1.535542,[22 44] ; [11 12],[24.47191011 41.52808989] ; [ 8.52808989 14.47191011],0
n2,1,0.245785,1.347101,[20  3] ; [7 3],[18.81818182  4.18181818] ; [8.18181818 1.81818182],0
u3,1,0.290385,1.117837,[26 24] ; [15  8],[28.08219178 21.91780822] ; [12.91780822 10.08219178],0
a7,1,0.31576,1.006428,[67 40] ; [32 13],[69.69078947 37.30921053] ; [29.30921053 15.69078947],0
s3,1,0.319588,0.990634,[60 45] ; [29 15],[62.71812081 42.28187919] ; [26.28187919 17.71812081],0
p4,1,0.325087,0.96837,[48 57] ; [24 20],[50.73825503 54.26174497] ; [21.26174497 22.73825503],0
b1,1,0.338989,0.91425,[41 66] ; [21 24],[43.64473684 63.35526316] ; [18.35526316 26.64473684],0
r3,1,0.431669,0.618329,[103   4] ; [42  3],[102.07236842   4.92763158] ; [42.92763158  2.07236842],0
u1,1,0.431669,0.618329,[  4 103] ; [ 3 42],[  4.92763158 102.07236842] ; [ 2.07236842 42.92763158],0
s1,1,0.455032,0.558087,[  4 100] ; [ 3 42],[ 4.88590604 99.11409396] ; [ 2.11409396 42.88590604],0
n4,1,0.47241,0.516334,[69 37] ; [32 13],[70.90066225 35.09933775] ; [30.09933775 14.90066225],0
