Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,33.655936,[100  16] ; [23 30],[84.4260355 31.5739645] ; [38.5739645 14.4260355],1
p9,1,5e-06,20.773976,[104  14] ; [29 22],[92.86390533 25.13609467] ; [40.13609467 10.86390533],1
p2,1,0.000238,13.50727,[93 22] ; [29 25],[83.01775148 31.98224852] ; [38.98224852 15.01775148],1
n6,1,0.001547,10.021978,[99 18] ; [34 20],[91. 26.] ; [42. 12.],0
s8,1,0.002111,9.450776,[45 73] ; [ 8 46],[36.36046512 81.63953488] ; [16.63953488 37.36046512],0
p8,1,0.003088,8.755013,[56 59] ; [13 40],[47.23214286 67.76785714] ; [21.76785714 31.23214286],0
r3,1,0.003218,8.679738,[106  12] ; [39 15],[99.47674419 18.52325581] ; [45.52325581  8.47674419],0
v4,1,0.003616,8.467244,[109   8] ; [42 12],[103.31578947  13.68421053] ; [47.68421053  6.31578947],0
b4,1,0.003648,8.451159,[80 38] ; [24 30],[71.34883721 46.65116279] ; [32.65116279 21.34883721],0
b1,1,0.005195,7.810245,[39 79] ; [30 24],[47.3372093 70.6627907] ; [21.6627907 32.3372093],0
d5,1,0.008763,6.87047,[92 26] ; [31 22],[84.87719298 33.12280702] ; [38.12280702 14.87719298],0
d4,1,0.008817,6.859576,[89 29] ; [30 24],[81.63953488 36.36046512] ; [37.36046512 16.63953488],0
r4,1,0.009293,6.765626,[87 31] ; [29 25],[79.58139535 38.41860465] ; [36.41860465 17.58139535],0
s6,1,0.012558,6.230393,[66 49] ; [19 33],[58.53293413 56.46706587] ; [26.46706587 25.53293413],0
p6,1,0.012922,6.17976,[46 68] ; [11 42],[38.91017964 75.08982036] ; [18.08982036 34.91017964],0
s7,1,0.018067,5.589676,[50 63] ; [13 39],[43.14545455 69.85454545] ; [19.85454545 32.14545455],0
n5,1,0.057453,3.609429,[85 33] ; [31 23],[79.58139535 38.41860465] ; [36.41860465 17.58139535],0
p4,1,0.061646,3.49255,[60 57] ; [19 34],[54.37058824 62.62941176] ; [24.62941176 28.37058824],0
a3,1,0.096185,2.767683,[76 42] ; [27 26],[71.07602339 46.92397661] ; [31.92397661 21.07602339],0
d1,1,0.102049,2.673224,[55 63] ; [18 36],[50.08139535 67.91860465] ; [22.91860465 31.08139535],0
a7,1,0.119911,2.418483,[75 43] ; [27 26],[70.38596491 47.61403509] ; [31.61403509 21.38596491],0
n4,1,0.120716,2.408006,[80 38] ; [30 24],[75.46511628 42.53488372] ; [34.53488372 19.46511628],0
p7,1,0.189986,1.71773,[63 51] ; [24 30],[59.03571429 54.96428571] ; [27.96428571 26.03571429],0
s3,1,0.191083,1.709245,[59 58] ; [21 32],[55.05882353 61.94117647] ; [24.94117647 28.05882353],0
d2,1,0.199032,1.649465,[43 74] ; [25 28],[46.8 70.2] ; [21.2 31.8],0
n3,1,0.252658,1.308544,[27 11] ; [10  8],[25.10714286 12.89285714] ; [11.89285714  6.10714286],0
v2,1,0.258207,1.278343,[48 65] ; [18 36],[44.65868263 68.34131737] ; [21.34131737 32.65868263],0
s2,1,0.283412,1.150653,[54 64] ; [20 34],[50.76744186 67.23255814] ; [23.23255814 30.76744186],0
u2,1,0.292039,1.110198,[20 22] ; [ 9 17],[17.91176471 24.08823529] ; [11.08823529 14.91176471],0
p5,1,0.30538,1.05055,[ 12 104] ; [ 3 51],[ 10.23529412 105.76470588] ; [ 4.76470588 49.23529412],0
a8,1,0.305436,1.05031,[  9 103] ; [ 2 51],[  7.46666667 104.53333333] ; [ 3.53333333 49.46666667],0
p3,1,0.309952,1.030881,[53 64] ; [20 34],[49.94736842 67.05263158] ; [23.05263158 30.94736842],0
a1,1,0.334973,0.929578,[  8 110] ; [ 6 48],[  9.60465116 108.39534884] ; [ 4.39534884 49.60465116],0
s4,1,0.337349,0.920481,[21 97] ; [13 41],[23.3255814 94.6744186] ; [10.6744186 43.3255814],0
v1,1,0.382489,0.762687,[49 65] ; [19 34],[46.41916168 67.58083832] ; [21.58083832 31.41916168],0
u1,1,0.386222,0.750802,[  5 113] ; [ 4 50],[  6.1744186 111.8255814] ; [ 2.8255814 51.1744186],0
a5,1,0.407165,0.687065,[67 51] ; [27 27],[64.48837209 53.51162791] ; [29.51162791 24.48837209],0
u3,1,0.45162,0.566582,[21 21] ; [11 16],[19.47826087 22.52173913] ; [12.52173913 14.47826087],0
s5,1,0.49255,0.470952,[27 84] ; [15 36],[28.77777778 82.22222222] ; [13.22222222 37.77777778],0
v3,1,0.515559,0.422768,[38 76] ; [15 38],[36.17964072 77.82035928] ; [16.82035928 36.17964072],0
b5,1,0.516866,0.420143,[76 42] ; [32 22],[74.09302326 43.90697674] ; [33.90697674 20.09302326],0
b2,1,0.534939,0.385,[26 49] ; [10 14],[27.27272727 47.72727273] ; [ 8.72727273 15.27272727],0
b3,1,0.534939,0.385,[26 49] ; [10 14],[27.27272727 47.72727273] ; [ 8.72727273 15.27272727],0
