Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.6e-05,16.596681,[44 21] ; [47 81],[30.64766839 34.35233161] ; [60.35233161 67.64766839],1
n4,1,0.006791,7.327385,[49 17] ; [70 59],[40.27692308 25.72307692] ; [78.72307692 50.27692308],0
b4,1,0.013498,6.102612,[44 22] ; [63 68],[35.84771574 30.15228426] ; [71.15228426 59.84771574],0
r1,1,0.023902,5.101744,[55 11] ; [88 41],[48.4 17.6] ; [94.6 34.4],0
v1,1,0.065785,3.385174,[35 31] ; [51 79],[28.95918367 37.04081633] ; [57.04081633 72.95918367],0
d3,1,0.068045,3.329568,[50 16] ; [81 48],[44.33846154 21.66153846] ; [86.66153846 42.33846154],0
p8,1,0.115807,2.473131,[27 37] ; [40 90],[22.10309278 41.89690722] ; [44.89690722 85.10309278],0
n1,1,0.125905,2.342285,[ 6 16] ; [25 29],[ 8.97368421 13.02631579] ; [22.02631579 31.97368421],0
p10,1,0.135346,2.230088,[42 22] ; [69 58],[37.19371728 26.80628272] ; [73.80628272 53.19371728],0
u1,1,0.149399,2.078374,[15 51] ; [ 19 112],[11.39086294 54.60913706] ; [ 22.60913706 108.39086294],0
s5,1,0.158635,1.987191,[26 38] ; [37 85],[21.67741935 42.32258065] ; [41.32258065 80.67741935],0
s6,1,0.168105,1.899766,[45 19] ; [77 51],[40.66666667 23.33333333] ; [81.33333333 46.66666667],0
a5,1,0.192705,1.696812,[47 19] ; [81 50],[42.88324873 23.11675127] ; [85.11675127 45.88324873],0
p12,1,0.200037,1.642105,[ 3 62] ; [  2 128],[ 1.66666667 63.33333333] ; [  3.33333333 126.66666667],0
p4,1,0.206505,1.595764,[33 29] ; [57 74],[28.9119171 33.0880829] ; [61.0880829 69.9119171],0
p5,1,0.234566,1.412959,[ 7 57] ; [  8 123],[ 4.92307692 59.07692308] ; [ 10.07692308 120.92307692],0
r4,1,0.245458,1.348973,[56 10] ; [102  29],[52.93401015 13.06598985] ; [105.06598985  25.93401015],0
s8,1,0.249756,1.324669,[28 37] ; [45 85],[24.33333333 40.66666667] ; [48.66666667 81.33333333],0
a1,1,0.256603,1.286993,[ 5 61] ; [  5 126],[ 3.35025381 62.64974619] ; [  6.64974619 124.35025381],0
s3,1,0.264965,1.242627,[30 35] ; [71 59],[33.66666667 31.33333333] ; [67.33333333 62.66666667],0
s4,1,0.2916,1.112221,[12 53] ; [33 98],[14.92346939 50.07653061] ; [ 30.07653061 100.92346939],0
r2,1,0.326704,0.961918,[62  3] ; [119  11],[60.33333333  4.66666667] ; [120.66666667   9.33333333],0
n5,1,0.342107,0.90252,[44 22] ; [77 52],[40.95384615 25.04615385] ; [80.04615385 48.95384615],0
s2,1,0.390196,0.73833,[35 30] ; [62 69],[32.16836735 32.83163265] ; [64.83163265 66.16836735],0
d4,1,0.445285,0.582627,[54 12] ; [101  30],[51.92893401 14.07106599] ; [103.07106599  27.92893401],0
b1,1,0.448555,0.574301,[32 34] ; [71 60],[34.50761421 31.49238579] ; [68.49238579 62.50761421],0
s7,1,0.465438,0.532787,[30 30] ; [54 68],[27.69230769 32.30769231] ; [56.30769231 65.69230769],0
b5,1,0.499471,0.45606,[46 20] ; [85 46],[43.88832487 22.11167513] ; [87.11167513 43.88832487],0
a2,1,0.499873,0.455205,[18 48] ; [ 30 101],[16.08121827 49.91878173] ; [31.91878173 99.08121827],0
d2,1,0.513731,0.426459,[36 30] ; [65 66],[33.83756345 32.16243655] ; [67.16243655 63.83756345],0
n6,1,0.562027,0.336207,[50 15] ; [95 35],[48.33333333 16.66666667] ; [96.66666667 33.33333333],0
p1,1,0.578115,0.309292,[ 4 61] ; [ 11 120],[ 4.9744898 60.0255102] ; [ 10.0255102 120.9744898],0
p6,1,0.584676,0.298737,[21 42] ; [38 91],[19.359375 43.640625] ; [39.640625 89.359375],0
b3,1,0.609279,0.261226,[ 9 24] ; [21 44],[10.10204082 22.89795918] ; [19.89795918 45.10204082],0
b2,1,0.609279,0.261226,[ 9 24] ; [21 44],[10.10204082 22.89795918] ; [19.89795918 45.10204082],0
p3,1,0.617712,0.249096,[26 38] ; [48 82],[24.41237113 39.58762887] ; [49.58762887 80.41237113],0
r3,1,0.617888,0.248848,[58  8] ; [110  19],[56.86153846  9.13846154] ; [111.13846154  17.86153846],0
a7,1,0.702193,0.1462,[46 20] ; [94 36],[47.14285714 18.85714286] ; [92.85714286 37.14285714],0
n2,1,0.715902,0.132453,[17  7] ; [36 18],[16.30769231  7.69230769] ; [36.69230769 17.30769231],0
p9,1,0.748851,0.102499,[41 23] ; [83 42],[41.98941799 22.01058201] ; [82.01058201 42.98941799],0
a3,1,0.801948,0.062914,[44 21] ; [85 44],[43.22164948 21.77835052] ; [85.77835052 43.22164948],0
u3,1,0.809362,0.058201,[11 10] ; [25 20],[11.45454545  9.54545455] ; [24.54545455 20.45454545],0
u2,1,0.809362,0.058201,[10 11] ; [20 25],[ 9.54545455 11.45454545] ; [20.45454545 24.54545455],0
s1,1,0.809455,0.058143,[ 3 62] ; [  7 122],[ 3.35051546 61.64948454] ; [  6.64948454 122.35051546],0
a8,1,0.829057,0.046618,[ 6 52] ; [ 11 107],[ 5.60227273 52.39772727] ; [ 11.39772727 106.60227273],0
a4,1,0.847551,0.036958,[29 37] ; [59 71],[29.63265306 36.36734694] ; [58.36734694 71.63265306],0
p7,1,0.920595,0.009937,[31 31] ; [64 66],[30.67708333 31.32291667] ; [64.32291667 65.67708333],0
d5,1,0.959947,0.002522,[53 13] ; [104  26],[52.86734694 13.13265306] ; [104.13265306  25.86734694],0
d1,1,0.963194,0.002129,[36 30] ; [71 60],[35.84771574 30.15228426] ; [71.15228426 59.84771574],0
a6,1,0.967506,0.001659,[40 26] ; [79 52],[39.8680203 26.1319797] ; [79.1319797 51.8680203],0
n3,1,0.982883,0.00046,[16  7] ; [37 16],[16.03947368  6.96052632] ; [36.96052632 16.03947368],0
p2,1,0.994616,4.6e-05,[44 20] ; [90 41],[43.97948718 20.02051282] ; [90.02051282 40.97948718],0
