Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,29.904044,[ 20 259] ; [19 40],[ 32.19230769 246.80769231] ; [ 6.80769231 52.19230769],1
p1,1,1e-06,23.914952,[ 17 263] ; [16 44],[ 27.17647059 252.82352941] ; [ 5.82352941 54.17647059],1
p8,1,9e-06,19.732145,[153 121] ; [52  8],[168.17365269 105.82634731] ; [36.82634731 23.17365269],1
p6,1,5.1e-05,16.403983,[115 162] ; [41 17],[128.99104478 148.00895522] ; [27.00895522 30.99104478],1
p3,1,5.3e-05,16.331227,[153 127] ; [49 10],[166.84365782 113.15634218] ; [35.15634218 23.84365782],1
s5,1,0.000104,15.064846,[110 163] ; [39 18],[123.26363636 149.73636364] ; [25.73636364 31.26363636],1
a1,1,0.000453,12.301322,[ 10 271] ; [ 9 51],[ 15.6568915 265.3431085] ; [ 3.3431085 56.6568915],1
p4,1,0.00106,10.719243,[181  99] ; [51  8],[191.62241888  88.37758112] ; [40.37758112 18.62241888],0
b5,1,0.00199,9.55865,[169 112] ; [23 37],[158.2170088 122.7829912] ; [33.7829912 26.2170088],0
s1,1,0.006122,7.514124,[  7 272] ; [ 6 54],[ 10.69911504 268.30088496] ; [ 2.30088496 57.69911504],0
p7,1,0.007606,7.123933,[198  74] ; [51  6],[205.86018237  66.13981763] ; [43.13981763 13.86018237],0
v3,1,0.011892,6.326885,[125 149] ; [37 21],[133.69879518 140.30120482] ; [28.30120482 29.69879518],0
u4,1,0.013638,6.08447,[  6 275] ; [ 5 55],[  9.06451613 271.93548387] ; [ 1.93548387 58.06451613],0
v1,1,0.039721,4.229768,[153 120] ; [41 17],[160.0060423 112.9939577] ; [33.9939577 24.0060423],0
b2,1,0.06047,3.524459,[ 83 123] ; [26 21],[ 88.75098814 117.24901186] ; [20.24901186 26.75098814],0
b3,1,0.06047,3.524459,[ 83 123] ; [26 21],[ 88.75098814 117.24901186] ; [20.24901186 26.75098814],0
a2,1,0.069811,3.28747,[ 84 197] ; [11 49],[ 78.28445748 202.71554252] ; [16.71554252 43.28445748],0
s8,1,0.069977,3.28357,[189  90] ; [47 12],[194.80473373  84.19526627] ; [41.19526627 17.80473373],0
p10,1,0.070451,3.272484,[249  31] ; [57  2],[252.74336283  27.25663717] ; [53.25663717  5.74336283],0
p9,1,0.073526,3.202506,[248  30] ; [58  2],[251.68047337  26.31952663] ; [54.31952663  5.68047337],0
s4,1,0.098863,2.723783,[ 64 215] ; [ 8 52],[ 59.25663717 219.74336283] ; [12.74336283 47.25663717],0
n5,1,0.106996,2.598044,[227  52] ; [54  6],[231.26548673  47.73451327] ; [49.73451327 10.26548673],0
n4,1,0.142013,2.156015,[237  44] ; [55  5],[240.62170088  40.37829912] ; [51.37829912  8.62170088],0
s6,1,0.143947,2.13525,[228  49] ; [54  6],[231.79228487  45.20771513] ; [50.20771513  9.79228487],0
n6,1,0.162057,1.954931,[248  31] ; [56  3],[250.93491124  28.06508876] ; [53.06508876  5.93491124],0
u1,1,0.1713,1.871526,[ 70 211] ; [10 50],[ 65.92375367 215.07624633] ; [14.07624633 45.92375367],0
a3,1,0.221104,1.497193,[229  51] ; [53  7],[232.23529412  47.76470588] ; [49.76470588 10.23529412],0
r1,1,0.364945,0.820803,[229  51] ; [52  8],[231.41176471  48.58823529] ; [49.58823529 10.41176471],0
r3,1,0.394591,0.724746,[272   8] ; [57  3],[270.94117647   9.05882353] ; [58.05882353  1.94117647],0
n3,1,0.455733,0.556355,[35 12] ; [9 5],[33.90163934 13.09836066] ; [10.09836066  3.90163934],0
u2,1,0.470889,0.519888,[36 15] ; [4 3],[35.17241379 15.82758621] ; [4.82758621 2.17241379],0
u3,1,0.470985,0.519664,[38 14] ; [6 1],[38.77966102 13.22033898] ; [5.22033898 1.77966102],0
a8,1,0.493857,0.468111,[ 47 208] ; [ 8 47],[ 45.24193548 209.75806452] ; [ 9.75806452 45.24193548],0
b4,1,0.518771,0.416336,[158 123] ; [31 29],[155.74486804 125.25513196] ; [33.25513196 26.74486804],0
a7,1,0.575525,0.313526,[191  90] ; [43 17],[192.82697947  88.17302053] ; [41.17302053 18.82697947],0
a4,1,0.580503,0.305422,[137 143] ; [27 33],[135.05882353 144.94117647] ; [28.94117647 31.05882353],0
n2,1,0.585329,0.297698,[38 10] ; [12  2],[38.70967742  9.29032258] ; [11.29032258  2.70967742],0
p2,1,0.589443,0.291215,[245  35] ; [54  6],[246.23529412  33.76470588] ; [52.76470588  7.23529412],0
r2,1,0.597765,0.27838,[266  10] ; [56  3],[265.28955224  10.71044776] ; [56.71044776  2.28955224],0
d1,1,0.626714,0.236544,[178 103] ; [40 20],[179.64222874 101.35777126] ; [38.35777126 21.64222874],0
a6,1,0.646173,0.21076,[189  91] ; [38 21],[187.49262537  92.50737463] ; [39.50737463 19.49262537],0
r4,1,0.698071,0.150486,[253  28] ; [55  5],[253.80645161  27.19354839] ; [54.19354839  5.80645161],0
d2,1,0.751144,0.100573,[154 127] ; [31 28],[152.89705882 128.10294118] ; [32.10294118 26.89705882],0
s2,1,0.781026,0.077274,[201  79] ; [42 18],[200.11764706  79.88235294] ; [42.88235294 17.11764706],0
