Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,125.64617,[272 120] ; [ 59 188],[203.05477308 188.94522692] ; [127.94522692 119.05477308],1
p6,1,0.0,58.799401,[188 201] ; [ 44 199],[142.79746835 246.20253165] ; [ 89.20253165 153.79746835],1
p8,1,0.0,45.071004,[253 136] ; [ 93 153],[211.95905512 177.04094488] ; [134.04094488 111.95905512],1
p7,1,0.0,44.497228,[288 100] ; [114 124],[249.1629393 138.8370607] ; [152.8370607  85.1629393],1
s7,1,1e-06,24.81432,[210 157] ; [ 89 154],[179.89016393 187.10983607] ; [119.10983607 123.89016393],1
p2,1,1e-06,24.155781,[359  30] ; [194  52],[338.76692913  50.23307087] ; [214.23307087  31.76692913],1
p5,1,3e-06,22.02716,[ 71 317] ; [ 13 232],[ 51.48815166 336.51184834] ; [ 32.51184834 212.48815166],1
n5,1,9e-06,19.692726,[324  65] ; [167  78],[301.26025237  87.73974763] ; [189.73974763  55.26025237],1
n4,1,1.5e-05,18.707263,[330  61] ; [173  74],[308.26489028  82.73510972] ; [194.73510972  52.26489028],1
s6,1,4.9e-05,16.489895,[276 109] ; [137 108],[252.38888889 132.61111111] ; [160.61111111  84.38888889],1
v1,1,0.000127,14.687903,[240 140] ; [113 125],[217.05501618 162.94498382] ; [135.94498382 102.05501618],1
s2,1,0.000134,14.585766,[210 179] ; [ 95 152],[186.54874214 202.45125786] ; [118.45125786 128.54874214],1
s8,1,0.000169,14.150425,[202 187] ; [ 91 157],[178.9277865 210.0722135] ; [114.0722135 133.9277865],1
p10,1,0.000548,11.94544,[363  27] ; [208  38],[350.14150943  39.85849057] ; [220.85849057  25.14150943],1
d1,1,0.001037,10.760826,[249 143] ; [125 123],[229.075 162.925] ; [144.925 103.075],0
a5,1,0.001182,10.51822,[309  83] ; [167  81],[291.55 100.45] ; [184.45  63.55],0
r4,1,0.003215,8.681336,[361  31] ; [210  38],[349.7375  42.2625] ; [221.2625  26.7375],0
s5,1,0.003364,8.598763,[134 245] ; [ 58 182],[117.55735057 261.44264943] ; [ 74.44264943 165.55735057],0
d3,1,0.004446,8.091987,[280 112] ; [149  97],[263.5862069 128.4137931] ; [165.4137931  80.5862069],0
u2,1,0.005325,7.765663,[65 31] ; [37 42],[55.95428571 40.04571429] ; [46.04571429 32.95428571],0
d2,1,0.006117,7.515517,[203 189] ; [100 146],[186.169279 205.830721] ; [116.830721 129.169279],0
n6,1,0.006491,7.408642,[343  47] ; [196  49],[331.03937008  58.96062992] ; [207.96062992  37.03937008],0
u3,1,0.006653,7.364378,[61 33] ; [36 45],[52.10285714 41.89714286] ; [44.89714286 36.10285714],0
p12,1,0.007844,7.0687,[ 45 346] ; [ 13 233],[ 35.60125589 355.39874411] ; [ 22.39874411 223.60125589],0
v4,1,0.007925,7.050335,[377  12] ; [226  19],[369.97949527  19.02050473] ; [233.02050473  11.97949527],0
a4,1,0.018563,5.542238,[194 197] ; [ 99 148],[179.56583072 211.43416928] ; [113.43416928 133.56583072],0
p11,1,0.020178,5.396442,[336  56] ; [195  53],[325.2375  66.7625] ; [205.7625  42.2375],0
d5,1,0.020735,5.348906,[328  63] ; [189  58],[316.84482759  74.15517241] ; [200.15517241  46.84482759],0
v3,1,0.02244,5.211369,[169 204] ; [ 86 153],[155.41666667 217.58333333] ; [ 99.58333333 139.41666667],0
d4,1,0.023022,5.166862,[333  58] ; [193  54],[322.36050157  68.63949843] ; [203.63949843  43.36050157],0
