Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,135.613676,[299  59] ; [138 200],[224.77873563 133.22126437] ; [212.22126437 125.77873563],1
p4,1,0.0,60.33345,[272  92] ; [159 185],[221.58757062 142.41242938] ; [209.41242938 134.58757062],1
p2,1,0.0,53.023186,[337  25] ; [248  94],[300.80965909  61.19034091] ; [284.19034091  57.80965909],1
p6,1,0.0,46.675385,[175 185] ; [ 81 260],[131.46932953 228.53067047] ; [124.53067047 216.46932953],1
p3,1,0.0,44.664607,[231 132] ; [132 211],[186.64164306 176.35835694] ; [176.35835694 166.64164306],1
p5,1,0.0,30.450996,[ 62 301] ; [ 14 325],[ 39.2991453 323.7008547] ; [ 36.7008547 302.2991453],1
p11,1,0.0,30.270598,[311  53] ; [234 110],[280.19774011  83.80225989] ; [264.80225989  79.19774011],1
p9,1,4.7e-05,16.561767,[323  39] ; [264  75],[303.12981455  58.87018545] ; [283.87018545  55.12981455],1
p10,1,9.1e-05,15.308171,[316  47] ; [257  83],[295.87339972  67.12660028] ; [277.12660028  62.87339972],1
r4,1,0.0003,13.072371,[349  15] ; [305  39],[336.23728814  27.76271186] ; [317.76271186  26.23728814],1
v1,1,0.000379,12.633567,[218 138] ; [159 174],[194.79245283 161.20754717] ; [182.20754717 150.79245283],1
v4,1,0.000764,11.32751,[355   6] ; [320  23],[346.12926136  14.87073864] ; [328.87073864  14.12926136],1
n5,1,0.003594,8.478126,[288  75] ; [238 103],[271.21875  91.78125] ; [254.78125  86.21875],0
b5,1,0.004184,8.202159,[203 161] ; [228 116],[221.58757062 142.41242938] ; [209.41242938 134.58757062],0
d4,1,0.005299,7.774292,[335  29] ; [293  50],[323.32673267  40.67326733] ; [304.67326733  38.32673267],0
n6,1,0.0059,7.580526,[316  44] ; [275  68],[302.6458037  57.3541963] ; [288.3541963  54.6458037],0
d3,1,0.006683,7.356284,[288  76] ; [241 102],[272.35643564  91.64356436] ; [256.64356436  86.35643564],0
r1,1,0.013483,6.104566,[313  49] ; [271  70],[300.72261735  61.27738265] ; [283.27738265  57.72261735],0
d1,1,0.013575,6.09258,[273  91] ; [229 115],[258.09039548 105.90960452] ; [243.90960452 100.09039548],0
s8,1,0.014916,5.92642,[182 178] ; [142 201],[165.91749644 194.08250356] ; [158.08250356 184.91749644],0
s5,1,0.016013,5.801426,[138 211] ; [101 228],[123.02507375 225.97492625] ; [115.97492625 213.02507375],0
a8,1,0.025922,4.961237,[ 52 276] ; [ 31 281],[ 42.5375 285.4625] ; [ 40.4625 271.5375],0
p1,1,0.041284,4.164314,[ 36 324] ; [ 20 323],[ 28.67709815 331.32290185] ; [ 27.32290185 315.67709815],0
n4,1,0.058719,3.573207,[293  71] ; [255  87],[282.53824363  81.46175637] ; [265.46175637  76.53824363],0
a4,1,0.080989,3.044952,[173 190] ; [186 157],[184.58498584 178.41501416] ; [174.41501416 168.58498584],0
r3,1,0.100145,2.70324,[351  11] ; [324  19],[346.59574468  15.40425532] ; [328.40425532  14.59574468],0
s6,1,0.11121,2.536941,[249 102] ; [222 118],[239.24891462 111.75108538] ; [231.75108538 108.24891462],0
a7,1,0.117829,2.445938,[280  83] ; [247  96],[270.96458924  92.03541076] ; [256.03541076  86.96458924],0
v3,1,0.13086,2.282267,[150 202] ; [120 205],[140.38404727 211.61595273] ; [129.61595273 195.38404727],0
a2,1,0.140611,2.171257,[ 90 274] ; [102 242],[ 98.71186441 265.28813559] ; [ 93.28813559 250.71186441],0
s1,1,0.14514,2.122599,[  8 354] ; [ 14 325],[ 11.36091298 350.63908702] ; [ 10.63908702 328.36091298],0
n2,1,0.155339,2.019028,[49 14] ; [73 35],[44.94736842 18.05263158] ; [77.05263158 30.94736842],0
