Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,49.738098,[47 61] ; [217  53],[75.42857143 32.57142857] ; [188.57142857  81.42857143],1
d3,1,0.0,46.422677,[47 61] ; [215  56],[74.65963061 33.34036939] ; [187.34036939  83.65963061],1
a2,1,0.0,30.135389,[ 9 99] ; [ 99 172],[30.77572559 77.22427441] ; [ 77.22427441 193.77572559],1
u1,1,5e-06,20.880335,[ 9 99] ; [ 83 188],[26.21635884 81.78364116] ; [ 65.78364116 205.21635884],1
b5,1,0.000206,13.77356,[46 62] ; [172  99],[62.12137203 45.87862797] ; [155.87862797 115.12137203],1
r2,1,0.000282,13.186197,[96 11] ; [262   5],[102.42245989   4.57754011] ; [255.57754011  11.42245989],1
d1,1,0.002285,9.304895,[57 51] ; [188  83],[69.81530343 38.18469657] ; [175.18469657  95.81530343],0
s8,1,0.005099,7.843987,[69 39] ; [128 139],[56.736 51.264] ; [140.264 126.736],0
v4,1,0.006127,7.512474,[99  9] ; [263   6],[103.70291777   4.29708223] ; [258.29708223  10.70291777],0
r4,1,0.008808,6.861393,[94 14] ; [257  14],[100.02110818   7.97889182] ; [250.97889182  20.02110818],0
p4,1,0.013944,6.045184,[80 28] ; [230  41],[88.33773087 19.66226913] ; [221.66226913  49.33773087],0
n2,1,0.034721,4.458852,[10  8] ; [32  7],[13.26315789  4.73684211] ; [28.73684211 10.26315789],0
p6,1,0.04437,4.042415,[45 62] ; [143 124],[53.78609626 53.21390374] ; [134.21390374 132.78609626],0
d5,1,0.048157,3.904515,[85 22] ; [237  34],[91.14814815 15.85185185] ; [230.85185185  40.14814815],0
b1,1,0.050251,3.833053,[57 51] ; [113 158],[48.44327177 59.55672823] ; [121.55672823 149.44327177],0
n3,1,0.068132,3.327455,[12  6] ; [34  5],[14.52631579  3.47368421] ; [31.47368421  7.52631579],0
a4,1,0.073554,3.201865,[47 61] ; [145 125],[54.85714286 53.14285714] ; [137.14285714 132.85714286],0
r3,1,0.087284,2.923756,[100   8] ; [259   9],[103.11702128   4.88297872] ; [255.88297872  12.11702128],0
s7,1,0.087884,2.91271,[69 35] ; [142 109],[61.81408451 42.18591549] ; [149.18591549 101.81408451],0
v1,1,0.097002,2.754149,[57 47] ; [170  95],[63.97831978 40.02168022] ; [163.02168022 101.97831978],0
v2,1,0.129438,2.299232,[58 46] ; [171  95],[64.36756757 39.63243243] ; [164.63243243 101.36756757],0
d4,1,0.141866,2.157597,[85 22] ; [232  39],[89.73280423 17.26719577] ; [227.26719577  43.73280423],0
u3,1,0.146437,2.108984,[12 14] ; [39 23],[15.06818182 10.93181818] ; [35.93181818 26.06818182],0
p7,1,0.17927,1.803669,[76 31] ; [208  60],[81.03466667 25.96533333] ; [202.96533333  65.03466667],0
s4,1,0.214449,1.541136,[22 86] ; [ 40 225],[17.95174263 90.04825737] ; [ 44.04825737 220.95174263],0
b4,1,0.226432,1.463137,[56 52] ; [159 112],[61.26649077 46.73350923] ; [153.73350923 117.26649077],0
r1,1,0.227511,1.456356,[86 22] ; [228  41],[89.95225464 18.04774536] ; [224.04774536  44.95225464],0
s1,1,0.230735,1.436327,[  6 102] ; [  8 261],[  4.01061008 103.98938992] ; [  9.98938992 259.01061008],0
s5,1,0.235794,1.405565,[45 56] ; [ 97 160],[40.06145251 60.93854749] ; [101.93854749 155.06145251],0
p2,1,0.250137,1.322538,[91 16] ; [242  29],[94.26190476 12.73809524] ; [238.73809524  32.26190476],0
p10,1,0.260703,1.26502,[91 16] ; [240  29],[94.19414894 12.80585106] ; [236.80585106  32.19414894],0
p12,1,0.277268,1.180434,[ 9 96] ; [ 34 237],[12.00797872 92.99202128] ; [ 30.99202128 240.00797872],0
b3,1,0.287015,1.133572,[38 44] ; [ 68 105],[34.08627451 47.91372549] ; [ 71.91372549 101.08627451],0
b2,1,0.287015,1.133572,[38 44] ; [ 68 105],[34.08627451 47.91372549] ; [ 71.91372549 101.08627451],0
u2,1,0.305936,1.048139,[12 14] ; [36 26],[14.18181818 11.81818182] ; [33.81818182 28.18181818],0
u4,1,0.307498,1.041393,[  5 103] ; [  7 263],[  3.42857143 104.57142857] ; [  8.57142857 261.42857143],0
p9,1,0.326132,0.964195,[93 14] ; [244  26],[95.64721485 11.35278515] ; [241.35278515  28.64721485],0
s3,1,0.360812,0.835063,[68 39] ; [156 111],[64.0855615 42.9144385] ; [159.9144385 107.0855615],0
n6,1,0.363037,0.82736,[96 12] ; [248  22],[98.28571429  9.71428571] ; [245.71428571  24.28571429],0
v3,1,0.477504,0.504559,[54 51] ; [124 138],[50.92643052 54.07356948] ; [127.07356948 134.92643052],0
p5,1,0.483349,0.491299,[24 84] ; [ 51 217],[21.54255319 86.45744681] ; [ 53.45744681 214.54255319],0
a8,1,0.514437,0.425031,[13 91] ; [ 36 201],[14.94428152 89.05571848] ; [ 34.05571848 202.94428152],0
a5,1,0.560525,0.338796,[84 24] ; [218  53],[86.05804749 21.94195251] ; [215.94195251  55.05804749],0
s6,1,0.602426,0.271352,[76 28] ; [185  78],[73.96185286 30.03814714] ; [187.03814714  75.96185286],0
p1,1,0.651782,0.20366,[12 95] ; [ 35 236],[13.3042328 93.6957672] ; [ 33.6957672 237.3042328],0
n5,1,0.765319,0.089104,[94 14] ; [238  32],[94.85714286 13.14285714] ; [237.14285714  32.85714286],0
a3,1,0.77092,0.084781,[82 26] ; [208  61],[83.07692308 24.92307692] ; [206.92307692  62.07692308],0
n1,1,0.786908,0.073077,[9 9] ; [18 21],[8.52631579 9.47368421] ; [18.47368421 20.52631579],0
d2,1,0.789703,0.071127,[58 49] ; [151 120],[59.16137566 47.83862434] ; [149.83862434 121.16137566],0
a1,1,0.79171,0.069744,[  6 102] ; [ 17 254],[  6.55408971 101.44591029] ; [ 16.44591029 254.55408971],0
