Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,42.247594,[56 43] ; [357  60],[79.23837209 19.76162791] ; [333.76162791  83.23837209],1
p10,1,0.0,30.919033,[55 45] ; [340  78],[76.25482625 23.74517375] ; [318.74517375  99.25482625],1
p7,1,0.0,25.771574,[36 63] ; [265 147],[58.31506849 40.68493151] ; [242.68493151 169.31506849],1
p8,1,1e-06,24.865072,[26 76] ; [220 195],[48.53384913 53.46615087] ; [197.46615087 217.53384913],1
p4,1,2e-06,22.795778,[33 68] ; [248 172],[54.47408829 46.52591171] ; [226.52591171 193.47408829],1
p11,1,2e-06,22.747584,[57 45] ; [332  89],[75.86615679 26.13384321] ; [313.13384321 107.86615679],1
r3,1,4e-06,21.378277,[84 18] ; [400  19],[94.756238  7.243762] ; [389.243762  29.756238],1
r4,1,5e-05,16.448482,[80 22] ; [388  33],[91.27342256 10.72657744] ; [376.72657744  44.27342256],1
v4,1,6.1e-05,16.063456,[88 14] ; [404  15],[96.32245681  5.67754319] ; [395.67754319  23.32245681],1
s6,1,0.000167,14.174674,[47 52] ; [281 134],[63.17509728 35.82490272] ; [264.82490272 150.17509728],1
a7,1,0.000418,12.450961,[58 44] ; [313 107],[72.49425287 29.50574713] ; [298.50574713 121.49425287],1
p6,1,0.001027,10.77871,[21 80] ; [159 258],[35.0965251 65.9034749] ; [144.9034749 272.0965251],0
n6,1,0.001716,9.831417,[70 31] ; [349  71],[81.22648752 19.77351248] ; [337.77351248  82.22648752],0
d3,1,0.003574,8.488248,[54 48] ; [286 133],[66.56429942 35.43570058] ; [273.43570058 145.56429942],0
n4,1,0.006323,7.455968,[61 41] ; [308 111],[72.24184261 29.75815739] ; [296.75815739 122.24184261],0
a6,1,0.006396,7.43517,[56 46] ; [291 130],[67.6749522 34.3250478] ; [279.3250478 141.6749522],0
r1,1,0.00877,6.869039,[70 32] ; [336  81],[79.79190751 22.20809249] ; [326.20809249  90.79190751],0
b1,1,0.01274,6.204913,[51 51] ; [154 267],[39.98087954 62.01912046] ; [165.01912046 255.98087954],0
s7,1,0.015916,5.812125,[31 67] ; [182 222],[41.58167331 56.41832669] ; [171.41832669 232.58167331],0
a1,1,0.021852,5.25755,[ 7 95] ; [ 10 411],[ 3.31548757 98.68451243] ; [ 13.68451243 407.31548757],0
d5,1,0.029106,4.76136,[72 30] ; [338  82],[80.11494253 21.88505747] ; [329.88505747  90.11494253],0
p3,1,0.03352,4.519011,[35 67] ; [193 227],[44.55172414 57.44827586] ; [183.44827586 236.55172414],0
a5,1,0.035164,4.437195,[62 40] ; [301 120],[70.79541109 31.20458891] ; [292.20458891 128.79541109],0
s3,1,0.035166,4.437106,[45 56] ; [236 184],[54.47408829 46.52591171] ; [226.52591171 193.47408829],0
a3,1,0.041349,4.161657,[59 42] ; [290 130],[67.65642994 33.34357006] ; [281.34357006 138.65642994],0
n5,1,0.041457,4.157216,[62 39] ; [300 118],[70.44701349 30.55298651] ; [291.55298651 126.44701349],0
v1,1,0.042051,4.133137,[35 66] ; [188 222],[44.07632094 56.92367906] ; [178.92367906 231.07632094],0
u4,1,0.057924,3.595849,[ 3 99] ; [  3 418],[  1.17017208 100.82982792] ; [  4.82982792 416.17017208],0
p5,1,0.057936,3.595518,[ 3 97] ; [ 36 385],[ 7.48560461 92.51439539] ; [ 31.51439539 389.48560461],0
s2,1,0.075287,3.163821,[39 62] ; [203 216],[47.00384615 53.99615385] ; [194.99615385 224.00384615],0
u2,1,0.075918,3.150183,[16 26] ; [70 60],[21. 21.] ; [65. 65.],0
a8,1,0.077405,3.118559,[ 7 93] ; [ 52 334],[12.1399177 87.8600823] ; [ 46.8600823 339.1399177],0
s1,1,0.095635,2.776876,[ 6 95] ; [ 11 405],[ 3.32108317 97.67891683] ; [ 13.67891683 402.32108317],0
d4,1,0.136165,2.220776,[75 27] ; [337  83],[80.50574713 21.49425287] ; [331.49425287  88.50574713],0
s5,1,0.159838,1.975763,[24 70] ; [135 274],[29.71371769 64.28628231] ; [129.28628231 279.71371769],0
s8,1,0.165721,1.921229,[31 70] ; [160 260],[37.0268714 63.9731286] ; [153.9731286 266.0268714],0
n1,1,0.245631,1.347983,[22 23] ; [37 59],[18.82978723 26.17021277] ; [40.17021277 55.82978723],0
