Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.004302,8.151908,[13  1] ; [22 22],[8.44827586 5.55172414] ; [26.55172414 17.44827586],0
v1,1,0.011371,6.406389,[8 6] ; [10 36],[4.2 9.8] ; [13.8 32.2],0
d2,1,0.053818,3.718336,[8 6] ; [13 32],[4.98305085 9.01694915] ; [16.01694915 28.98305085],0
a5,1,0.091047,2.855761,[10  4] ; [21 25],[7.23333333 6.76666667] ; [23.76666667 22.23333333],0
v2,1,0.101732,2.67818,[5 9] ; [ 7 38],[ 2.84745763 11.15254237] ; [ 9.15254237 35.84745763],0
s1,1,0.103543,2.650104,[ 3 11] ; [ 3 43],[ 1.4 12.6] ; [ 4.6 41.4],0
s2,1,0.172238,1.863354,[ 4 10] ; [ 6 40],[ 2.33333333 11.66666667] ; [ 7.66666667 38.33333333],0
a2,1,0.19379,1.68857,[ 3 11] ; [ 4 42],[ 1.63333333 12.36666667] ; [ 5.36666667 40.63333333],0
p2,1,0.23013,1.440056,[ 3 10] ; [19 27],[4.84745763 8.15254237] ; [17.15254237 28.84745763],0
n2,1,0.236532,1.401144,[5 2] ; [13 15],[3.6 3.4] ; [14.4 13.6],0
s4,1,0.274816,1.192547,[ 1 13] ; [ 9 37],[ 2.33333333 11.66666667] ; [ 7.66666667 38.33333333],0
a1,1,0.308848,1.035595,[ 3 11] ; [ 5 41],[ 1.86666667 12.13333333] ; [ 6.13333333 39.86666667],0
s8,1,0.308848,1.035595,[ 3 11] ; [ 5 41],[ 1.86666667 12.13333333] ; [ 6.13333333 39.86666667],0
p6,1,0.324732,0.969791,[ 3 11] ; [ 5 40],[ 1.89830508 12.10169492] ; [ 6.10169492 38.89830508],0
r2,1,0.32597,0.96484,[10  3] ; [28 17],[8.51724138 4.48275862] ; [29.48275862 15.51724138],0
b3,1,0.331382,0.943491,[5 4] ; [12 20],[3.73170732 5.26829268] ; [13.26829268 18.73170732],0
b2,1,0.331382,0.943491,[5 4] ; [12 20],[3.73170732 5.26829268] ; [13.26829268 18.73170732],0
a4,1,0.355313,0.854391,[6 8] ; [13 31],[4.5862069 9.4137931] ; [14.4137931 29.5862069],0
s6,1,0.359823,0.838509,[ 4 10] ; [ 8 38],[ 2.8 11.2] ; [ 9.2 36.8],0
p12,1,0.364466,0.822446,[ 1 13] ; [ 1 45],[ 0.46666667 13.53333333] ; [ 1.53333333 44.46666667],0
u1,1,0.364466,0.822446,[ 1 13] ; [ 1 45],[ 0.46666667 13.53333333] ; [ 1.53333333 44.46666667],0
