Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.001849,9.693239,[31 21] ; [28 58],[22.23188406 29.76811594] ; [36.76811594 49.23188406],0
a4,1,0.005327,7.764857,[16 36] ; [10 76],[ 9.79710145 42.20289855] ; [16.20289855 69.79710145],0
a3,1,0.009542,6.718401,[33 19] ; [35 51],[25.62318841 26.37681159] ; [42.37681159 43.62318841],0
p9,1,0.012117,6.293664,[43  8] ; [54 30],[36.64444444 14.35555556] ; [60.35555556 23.64444444],0
v3,1,0.01719,5.67682,[17 34] ; [13 70],[11.41791045 39.58208955] ; [18.58208955 64.41791045],0
v2,1,0.018112,5.585284,[26 25] ; [25 57],[19.55639098 31.44360902] ; [31.44360902 50.55639098],0
a2,1,0.0183,5.567186,[ 5 47] ; [ 1 85],[ 2.26086957 49.73913043] ; [ 3.73913043 82.26086957],0
r1,1,0.029056,4.764305,[37 15] ; [45 41],[30.89855072 21.10144928] ; [51.10144928 34.89855072],0
p10,1,0.031974,4.599873,[39 12] ; [49 35],[33.24444444 17.75555556] ; [54.75555556 29.24444444],0
s7,1,0.039138,4.254883,[20 31] ; [19 65],[14.73333333 36.26666667] ; [24.26666667 59.73333333],0
s6,1,0.041267,4.165026,[30 20] ; [36 50],[24.26470588 25.73529412] ; [41.73529412 44.26470588],0
d4,1,0.063205,3.45122,[35 17] ; [44 42],[29.76811594 22.23188406] ; [49.23188406 36.76811594],0
u3,1,0.111269,2.536102,[13  6] ; [23 26],[10.05882353  8.94117647] ; [25.94117647 23.05882353],0
p1,1,0.140423,2.173317,[ 5 47] ; [ 3 82],[ 3.03649635 48.96350365] ; [ 4.96350365 80.03649635],0
p3,1,0.172278,1.863004,[19 33] ; [22 64],[15.44927536 36.55072464] ; [25.55072464 60.44927536],0
n2,1,0.24874,1.330366,[17  3] ; [22  9],[15.29411765  4.70588235] ; [23.70588235  7.29411765],0
d2,1,0.307418,1.041735,[10 42] ; [11 75],[ 7.91304348 44.08695652] ; [13.08695652 72.91304348],0
b5,1,0.30966,1.032124,[25 27] ; [49 37],[27.88405797 24.11594203] ; [46.11594203 39.88405797],0
r4,1,0.361822,0.83156,[40 12] ; [60 26],[37.68115942 14.31884058] ; [62.31884058 23.68115942],0
d5,1,0.365513,0.818862,[28 24] ; [39 46],[25.43065693 26.56934307] ; [41.56934307 43.43065693],0
r2,1,0.368468,0.808824,[44  7] ; [69 17],[42.06569343  8.93430657] ; [70.93430657 15.06569343],0
p2,1,0.378535,0.775454,[38 14] ; [56 29],[35.67883212 16.32116788] ; [58.32116788 26.67883212],0
n6,1,0.383143,0.760592,[30 22] ; [56 30],[32.4057971 19.5942029] ; [53.5942029 32.4057971],0
p6,1,0.416096,0.661316,[ 9 40] ; [21 65],[10.88888889 38.11111111] ; [19.11111111 66.88888889],0
b4,1,0.456055,0.55556,[30 22] ; [44 42],[27.88405797 24.11594203] ; [46.11594203 39.88405797],0
p7,1,0.465411,0.53285,[31 20] ; [44 37],[28.97727273 22.02272727] ; [46.02272727 34.97727273],0
p8,1,0.471655,0.518095,[19 32] ; [37 48],[21. 30.] ; [35. 50.],0
n5,1,0.471655,0.518095,[23 28] ; [33 52],[21. 30.] ; [35. 50.],0
s2,1,0.516498,0.42088,[21 31] ; [30 56],[19.2173913 32.7826087] ; [31.7826087 54.2173913],0
s8,1,0.520947,0.412018,[15 36] ; [21 65],[13.40145985 37.59854015] ; [22.59854015 63.40145985],0
a8,1,0.567012,0.327708,[ 3 47] ; [ 7 73],[ 3.84615385 46.15384615] ; [ 6.15384615 73.84615385],0
n1,1,0.588688,0.292398,[ 4 16] ; [ 8 22],[ 4.8 15.2] ; [ 7.2 22.8],0
p12,1,0.605883,0.266214,[ 2 50] ; [ 2 84],[ 1.50724638 50.49275362] ; [ 2.49275362 83.50724638],0
s3,1,0.614322,0.253929,[23 28] ; [35 51],[21.59124088 29.40875912] ; [36.40875912 49.59124088],0
s1,1,0.626771,0.236465,[ 2 49] ; [ 5 81],[ 2.60583942 48.39416058] ; [ 4.39416058 81.60583942],0
s5,1,0.651665,0.203807,[12 39] ; [17 67],[10.95555556 40.04444444] ; [18.04444444 65.95555556],0
a7,1,0.749522,0.101933,[31 21] ; [53 32],[31.88321168 20.11678832] ; [52.11678832 32.88321168],0
b1,1,0.760894,0.092603,[21 31] ; [37 49],[21.85507246 30.14492754] ; [36.14492754 49.85507246],0
a1,1,0.771777,0.084129,[ 3 49] ; [ 4 82],[ 2.63768116 49.36231884] ; [ 4.36231884 81.63768116],0
s4,1,0.774334,0.082203,[11 41] ; [20 66],[11.68115942 40.31884058] ; [19.31884058 66.68115942],0
p5,1,0.796124,0.066753,[ 3 49] ; [ 4 80],[ 2.67647059 49.32352941] ; [ 4.32352941 79.67647059],0
v4,1,0.840825,0.040336,[45  6] ; [74 11],[44.625  6.375] ; [74.375 10.625],0
p11,1,0.843948,0.038748,[33 19] ; [56 30],[33.53623188 18.46376812] ; [55.46376812 30.53623188],0
b2,1,0.908775,0.013129,[ 5 18] ; [ 8 31],[ 4.82258065 18.17741935] ; [ 8.17741935 30.82258065],0
b3,1,0.908775,0.013129,[ 5 18] ; [ 8 31],[ 4.82258065 18.17741935] ; [ 8.17741935 30.82258065],0
r3,1,0.928667,0.008014,[43  8] ; [73 13],[43.18248175  7.81751825] ; [72.81751825 13.18248175],0
n3,1,0.940968,0.005484,[14  6] ; [22  9],[14.11764706  5.88235294] ; [21.88235294  9.11764706],0
d3,1,0.941307,0.005421,[22 30] ; [35 49],[21.79411765 30.20588235] ; [35.20588235 48.79411765],0
p4,1,0.964453,0.001986,[21 31] ; [34 51],[20.87591241 31.12408759] ; [34.12408759 50.87591241],0
a6,1,0.967422,0.001668,[28 24] ; [46 40],[27.88405797 24.11594203] ; [46.11594203 39.88405797],0
u2,1,1.0,0.0,[9 9] ; [25 25],[9. 9.] ; [25. 25.],0
