Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,107.312749,[ 46 119] ; [117  16],[90.25167785 74.74832215] ; [72.74832215 60.25167785],1
s7,1,0.0,65.761804,[ 31 132] ; [87 46],[64.97972973 98.02027027] ; [53.02027027 79.97972973],1
s6,1,0.0,42.309915,[71 94] ; [106  26],[98.33333333 66.66666667] ; [78.66666667 53.33333333],1
s8,1,0.0,35.051807,[ 39 128] ; [76 58],[ 63.80398671 103.19601329] ; [51.19601329 82.80398671],1
s5,1,0.0,30.380633,[ 25 137] ; [57 70],[ 45.96539792 116.03460208] ; [36.03460208 90.96539792],1
s4,1,5e-06,20.842513,[ 14 152] ; [38 95],[ 28.86956522 137.13043478] ; [ 23.13043478 109.86956522],1
u3,1,0.00313,8.729869,[19 37] ; [28 16],[26.32 29.68] ; [20.68 23.32],0
r2,1,0.003188,8.696537,[148  16] ; [130   2],[154.02702703   9.97297297] ; [123.97297297   8.02702703],0
p6,1,0.003342,8.610649,[ 19 143] ; [ 33 100],[ 28.5559322 133.4440678] ; [ 23.4440678 109.5559322],0
u1,1,0.004764,7.966913,[ 13 154] ; [ 25 109],[ 21.08305648 145.91694352] ; [ 16.91694352 117.08305648],0
p10,1,0.018095,5.586888,[135  31] ; [121  12],[142.1270903  23.8729097] ; [113.8729097  19.1270903],0
v2,1,0.025974,4.957735,[75 84] ; [75 49],[84.27561837 74.72438163] ; [65.72438163 58.27561837],0
d2,1,0.057797,3.599508,[ 57 109] ; [60 73],[ 64.95652174 101.04347826] ; [52.04347826 80.95652174],0
v1,1,0.072052,3.235648,[67 95] ; [67 62],[74.59793814 87.40206186] ; [59.40206186 69.59793814],0
v4,1,0.072087,3.234857,[151  15] ; [127   5],[154.8590604  11.1409396] ; [123.1409396   8.8590604],0
d5,1,0.09135,2.85042,[120  47] ; [106  26],[126.22742475  40.77257525] ; [99.77257525 32.22742475],0
v3,1,0.095367,2.78136,[ 50 114] ; [51 77],[ 56.7260274 107.2739726] ; [44.2739726 83.7260274],0
p5,1,0.115286,2.480217,[ 10 156] ; [  3 129],[  7.24161074 158.75838926] ; [  5.75838926 126.24161074],0
r4,1,0.132024,2.268542,[138  29] ; [119  15],[142.58803987  24.41196013] ; [114.41196013  19.58803987],0
r3,1,0.141279,2.163974,[153  13] ; [128   5],[156.00668896   9.99331104] ; [124.99331104   8.00668896],0
a8,1,0.158569,1.987817,[ 19 139] ; [ 22 100],[ 23.13571429 134.86428571] ; [ 17.86428571 104.13571429],0
s1,1,0.176892,1.82354,[  3 162] ; [  6 127],[  4.98322148 160.01677852] ; [  4.01677852 128.98322148],0
d1,1,0.197195,1.663026,[76 91] ; [71 63],[81.55813953 85.44186047] ; [65.44186047 68.55813953],0
a5,1,0.222798,1.486261,[106  61] ; [94 40],[110.96345515  56.03654485] ; [89.03654485 44.96345515],0
p12,1,0.224999,1.472201,[  6 159] ; [  9 125],[  8.27759197 156.72240803] ; [  6.72240803 127.27759197],0
p7,1,0.31362,1.015371,[75 88] ; [65 60],[79.23611111 83.76388889] ; [60.76388889 64.23611111],0
n2,1,0.344246,0.894556,[38 12] ; [32  6],[39.77272727 10.22727273] ; [30.22727273  7.77272727],0
