Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,98.037021,[623  31] ; [10 13],[611.49483013  42.50516987] ; [21.50516987  1.49483013],1
r1,1,0.0,48.280096,[556  96] ; [ 7 16],[543.8162963 108.1837037] ; [19.1837037  3.8162963],1
a5,1,1e-06,23.819109,[512 141] ; [ 8 15],[502.30769231 150.69230769] ; [17.69230769  5.30769231],1
a3,1,0.000127,14.682122,[487 163] ; [ 9 14],[479.04903418 170.95096582] ; [16.95096582  6.04903418],1
r3,1,0.001626,9.930534,[627  25] ; [19  4],[623.98814815  28.01185185] ; [22.01185185  0.98814815],0
a7,1,0.001976,9.572138,[475 176] ; [10 13],[468.4495549 182.5504451] ; [16.5504451  6.4495549],0
d1,1,0.002226,9.352829,[406 248] ; [ 7 16],[398.9689808 255.0310192] ; [14.0310192  8.9689808],0
n6,1,0.002356,9.249078,[585  67] ; [16  7],[580.52148148  71.47851852] ; [20.47851852  2.52148148],0
p10,1,0.004538,8.054953,[540 106] ; [14  9],[534.95366218 111.04633782] ; [19.04633782  3.95366218],0
s4,1,0.006914,7.295091,[ 92 551] ; [ 8 15],[ 96.54654655 546.45345345] ; [ 3.45345345 19.54654655],0
a4,1,0.008394,6.947454,[323 327] ; [ 5 18],[316.79049034 333.20950966] ; [11.20950966 11.79049034],0
v1,1,0.009761,6.677925,[367 270] ; [ 7 16],[360.96666667 276.03333333] ; [13.03333333  9.96666667],0
d3,1,0.024348,5.069696,[455 196] ; [11 12],[450.09792285 200.90207715] ; [15.90207715  7.09792285],0
s3,1,0.024686,5.045792,[374 267] ; [ 8 15],[368.76807229 272.23192771] ; [13.23192771  9.76807229],0
a6,1,0.027196,4.878324,[452 198] ; [11 12],[447.17682021 202.82317979] ; [15.82317979  7.17682021],0
p9,1,0.0281,4.821935,[553  90] ; [16  7],[549.34984985  93.65015015] ; [19.65015015  3.34984985],0
s2,1,0.03131,4.635867,[344 302] ; [ 7 16],[338.93273543 307.06726457] ; [12.06726457 10.93273543],0
b1,1,0.033707,4.509517,[254 400] ; [14  9],[258.89512555 395.10487445] ; [ 9.10487445 13.89512555],0
d2,1,0.038409,4.286835,[340 309] ; [ 7 16],[335.1235119 313.8764881] ; [11.8764881 11.1235119],0
n5,1,0.081387,3.036993,[565  87] ; [17  6],[562.16888889  89.83111111] ; [19.83111111  3.16888889],0
s7,1,0.090468,2.866031,[337 285] ; [ 7 13],[333.2834891 288.7165109] ; [10.7165109  9.2834891],0
d4,1,0.103754,2.646875,[537 112] ; [16  7],[534.07291667 114.92708333] ; [18.92708333  4.07291667],0
d5,1,0.107142,2.595885,[538 113] ; [16  7],[535.09495549 115.90504451] ; [18.90504451  4.09495549],0
s8,1,0.109556,2.560617,[307 341] ; [ 7 16],[303.23695976 344.76304024] ; [10.76304024 12.23695976],0
p6,1,0.170913,1.874918,[258 382] ; [ 6 17],[254.84162896 385.15837104] ; [ 9.15837104 13.84162896],0
n2,1,0.214054,1.543792,[97 28] ; [4 3],[95.64393939 29.35606061] ; [5.35606061 1.64393939],0
p8,1,0.284679,1.144618,[349 288] ; [10 13],[346.48939394 290.51060606] ; [12.51060606 10.48939394],0
u3,1,0.289118,1.123722,[96 71] ; [6 8],[94.11049724 72.88950276] ; [7.88950276 6.11049724],0
b4,1,0.297785,1.084088,[384 270] ; [11 12],[381.58050222 272.41949778] ; [13.41949778  9.58050222],0
p11,1,0.316311,1.00414,[537 117] ; [17  6],[535.17872969 118.82127031] ; [18.82127031  4.17872969],0
b2,1,0.318095,0.996763,[163 250] ; [ 4 11],[161.14719626 251.85280374] ; [5.85280374 9.14719626],0
b3,1,0.318095,0.996763,[163 250] ; [ 4 11],[161.14719626 251.85280374] ; [5.85280374 9.14719626],0
