Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,98.004211,[143  22] ; [26 73],[105.625  59.375] ; [63.375 35.625],1
n1,1,0.225932,1.466291,[14 11] ; [ 8 13],[11.95652174 13.04347826] ; [10.04347826 10.95652174],0
a1,1,0.292221,1.109361,[ 14 152] ; [ 5 95],[ 11.85714286 154.14285714] ; [ 7.14285714 92.85714286],0
p3,1,0.328611,0.954366,[112  53] ; [62 38],[108.33962264  56.66037736] ; [65.66037736 34.33962264],0
b5,1,0.348581,0.878617,[101  65] ; [55 45],[97.35338346 68.64661654] ; [58.64661654 41.35338346],0
b2,1,0.371362,0.799103,[54 52] ; [29 37],[51.15116279 54.84883721] ; [31.84883721 34.15116279],0
b3,1,0.371362,0.799103,[54 52] ; [29 37],[51.15116279 54.84883721] ; [31.84883721 34.15116279],0
u2,1,0.382759,0.761821,[20 13] ; [17 17],[18.2238806 14.7761194] ; [18.7761194 15.2238806],0
b1,1,0.388703,0.742995,[72 94] ; [38 62],[68.64661654 97.35338346] ; [41.35338346 58.64661654],0
d5,1,0.509588,0.434913,[138  26] ; [81 19],[136.04545455  27.95454545] ; [82.95454545 17.04545455],0
r4,1,0.603866,0.269205,[154  12] ; [91  9],[152.89473684  13.10526316] ; [92.10526316  7.89473684],0
a7,1,0.63284,0.22823,[120  45] ; [70 30],[118.30188679  46.69811321] ; [71.69811321 28.30188679],0
p9,1,0.6571,0.197065,[155  11] ; [91  8],[154.09811321  11.90188679] ; [91.90188679  7.09811321],0
p10,1,0.661654,0.19152,[147  19] ; [85 13],[145.87878788  20.12121212] ; [86.12121212 11.87878788],0
p4,1,0.67491,0.175913,[137  28] ; [81 19],[135.73584906  29.26415094] ; [82.26415094 17.73584906],0
a6,1,0.694803,0.153935,[106  58] ; [67 33],[107.46969697  56.53030303] ; [65.53030303 34.46969697],0
v3,1,0.712075,0.136213,[71 88] ; [47 53],[72.44015444 86.55984556] ; [45.55984556 54.44015444],0
n3,1,0.801251,0.063367,[17  8] ; [15  6],[17.39130435  7.60869565] ; [14.60869565  6.39130435],0
v2,1,0.808006,0.059048,[99 63] ; [59 40],[98.06896552 63.93103448] ; [59.93103448 39.06896552],0
v4,1,0.872786,0.025639,[160   6] ; [96  4],[159.7593985   6.2406015] ; [96.2406015  3.7593985],0
n4,1,0.901,0.015475,[152  14] ; [92  8],[152.27067669  13.72932331] ; [91.72932331  8.27067669],0
p7,1,0.912318,0.012125,[140  24] ; [85 14],[140.30418251  23.69581749] ; [84.69581749 14.30418251],0
v1,1,0.9151,0.011365,[107  56] ; [65 35],[106.60076046  56.39923954] ; [65.39923954 34.60076046],0
p8,1,0.918522,0.010464,[121  45] ; [72 26],[121.35606061  44.64393939] ; [71.64393939 26.35606061],0
p11,1,0.921813,0.009633,[137  29] ; [83 17],[137.29323308  28.70676692] ; [82.70676692 17.29323308],0
p1,1,0.95285,0.003496,[ 22 144] ; [13 87],[ 21.84210526 144.15789474] ; [13.15789474 86.84210526],0
r3,1,0.955856,0.003064,[157   8] ; [95  5],[156.90566038   8.09433962] ; [95.09433962  4.90566038],0
