Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.002754,8.96369,[3 7] ; [11  1],[6.36363636 3.63636364] ; [7.63636364 4.36363636],0
d2,1,0.006432,7.425103,[2 9] ; [9 3],[5.26086957 5.73913043] ; [5.73913043 6.26086957],0
p11,1,0.006432,7.425103,[2 9] ; [9 3],[5.26086957 5.73913043] ; [5.73913043 6.26086957],0
s6,1,0.010198,6.6,[2 9] ; [8 3],[5. 6.] ; [5. 6.],0
s3,1,0.022097,5.238095,[ 1 10] ; [6 5],[3.5 7.5] ; [3.5 7.5],0
d1,1,0.033179,4.536526,[ 1 10] ; [6 6],[3.34782609 7.65217391] ; [3.65217391 8.34782609],0
p4,1,0.058856,3.56933,[3 8] ; [8 4],[5.26086957 5.73913043] ; [5.73913043 6.26086957],0
a2,1,0.075529,3.158571,[ 1 10] ; [5 7],[2.86956522 8.13043478] ; [3.13043478 8.86956522],0
n6,1,0.096401,2.764103,[4 6] ; [9 3],[5.90909091 4.09090909] ; [7.09090909 4.90909091],0
a4,1,0.133348,2.253089,[3 8] ; [7 5],[4.7826087 6.2173913] ; [5.2173913 6.7826087],0
n4,1,0.133918,2.246483,[6 5] ; [10  2],[7.65217391 3.34782609] ; [8.34782609 3.65217391],0
d5,1,0.146976,2.103355,[5 6] ; [9 3],[6.69565217 4.30434783] ; [7.30434783 4.69565217],0
a3,1,0.159128,1.982492,[10  1] ; [8 4],[8.60869565 2.39130435] ; [9.39130435 2.60869565],0
b2,1,0.211088,1.563946,[3 4] ; [ 2 10],[1.84210526 5.15789474] ; [3.15789474 8.84210526],0
b3,1,0.211088,1.563946,[3 4] ; [ 2 10],[1.84210526 5.15789474] ; [3.15789474 8.84210526],0
r4,1,0.221433,1.495062,[2 9] ; [5 7],[3.34782609 7.65217391] ; [3.65217391 8.34782609],0
s1,1,0.231289,1.432915,[3 8] ; [ 1 11],[1.91304348 9.08695652] ; [2.08695652 9.91304348],0
b1,1,0.264589,1.244589,[8 3] ; [6 6],[6.69565217 4.30434783] ; [7.30434783 4.69565217],0
p7,1,0.292053,1.110135,[4 7] ; [7 5],[5.26086957 5.73913043] ; [5.73913043 6.26086957],0
d4,1,0.303552,1.058523,[6 5] ; [9 3],[7.17391304 3.82608696] ; [7.82608696 4.17391304],0
p2,1,0.303552,1.058523,[6 5] ; [9 3],[7.17391304 3.82608696] ; [7.82608696 4.17391304],0
n5,1,0.303552,1.058523,[6 5] ; [9 3],[7.17391304 3.82608696] ; [7.82608696 4.17391304],0
b4,1,0.305319,1.050816,[5 6] ; [8 4],[6.2173913 4.7826087] ; [6.7826087 5.2173913],0
b5,1,0.305319,1.050816,[5 6] ; [8 4],[6.2173913 4.7826087] ; [6.7826087 5.2173913],0
p9,1,0.375399,0.785714,[6 5] ; [8 3],[7. 4.] ; [7. 4.],0
s2,1,0.375399,0.785714,[3 8] ; [5 6],[4. 7.] ; [4. 7.],0
p8,1,0.469064,0.524179,[3 8] ; [5 7],[3.82608696 7.17391304] ; [4.17391304 7.82608696],0
r2,1,0.509903,0.434266,[7 4] ; [6 6],[6.2173913 4.7826087] ; [6.7826087 5.2173913],0
p3,1,0.509903,0.434266,[4 7] ; [6 6],[4.7826087 6.2173913] ; [5.2173913 6.7826087],0
s5,1,0.534428,0.385965,[ 1 10] ; [2 9],[1.5 9.5] ; [1.5 9.5],0
a6,1,0.536809,0.381485,[5 6] ; [7 5],[5.73913043 5.26086957] ; [6.26086957 5.73913043],0
r1,1,0.536809,0.381485,[5 6] ; [7 5],[5.73913043 5.26086957] ; [6.26086957 5.73913043],0
a7,1,0.536809,0.381485,[5 6] ; [7 5],[5.73913043 5.26086957] ; [6.26086957 5.73913043],0
s4,1,0.537892,0.379461,[3 8] ; [ 2 10],[2.39130435 8.60869565] ; [2.60869565 9.39130435],0
a5,1,0.55409,0.350041,[7 4] ; [9 3],[7.65217391 3.34782609] ; [8.34782609 3.65217391],0
n1,1,0.659243,0.194444,[2 2] ; [1 2],[1.71428571 2.28571429] ; [1.28571429 1.71428571],0
p10,1,0.664558,0.188034,[6 5] ; [7 4],[6.5 4.5] ; [6.5 4.5],0
v3,1,0.794625,0.067761,[4 7] ; [5 7],[4.30434783 6.69565217] ; [4.69565217 7.30434783],0
s7,1,0.800838,0.063636,[4 6] ; [5 6],[4.28571429 5.71428571] ; [4.71428571 6.28571429],0
d3,1,0.827435,0.047521,[6 5] ; [6 6],[5.73913043 5.26086957] ; [6.26086957 5.73913043],0
a8,1,1.0,0.0,[ 1 10] ; [ 1 10],[ 1. 10.] ; [ 1. 10.],0
