Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,40.206558,[263  14] ; [7 7],[257.01030928  19.98969072] ; [12.98969072  1.01030928],1
r4,1,0.0,35.041161,[256  22] ; [6 8],[249.43835616  28.56164384] ; [12.56164384  1.43835616],1
p9,1,0.001263,10.395916,[228  44] ; [7 7],[223.4965035  48.5034965] ; [11.5034965  2.4965035],0
a6,1,0.001515,10.060503,[192  85] ; [ 4 10],[186.57044674  90.42955326] ; [9.42955326 4.57044674],0
a5,1,0.004319,8.144567,[199  79] ; [5 9],[194.21917808  83.78082192] ; [9.78082192 4.21917808],0
p10,1,0.008115,7.007906,[218  55] ; [7 7],[214.02439024  58.97560976] ; [10.97560976  3.02439024],0
p2,1,0.009239,6.776087,[221  57] ; [7 7],[217.06849315  60.93150685] ; [10.93150685  3.06849315],0
r1,1,0.01652,5.746633,[229  48] ; [8 6],[225.59793814  51.40206186] ; [11.40206186  2.59793814],0
s2,1,0.029477,4.739533,[178  98] ; [5 9],[174.16551724 101.83448276] ; [8.83448276 5.16551724],0
p7,1,0.055672,3.661834,[144 119] ; [ 4 10],[140.5198556 122.4801444] ; [7.4801444 6.5198556],0
v1,1,0.086888,2.931106,[141 130] ; [ 4 10],[137.87719298 133.12280702] ; [7.12280702 6.87719298],0
d2,1,0.089622,2.881146,[114 162] ; [9 5],[117.06206897 158.93793103] ; [5.93793103 8.06206897],0
r3,1,0.113252,2.508249,[264  13] ; [12  2],[262.72164948  14.27835052] ; [13.27835052  0.72164948],0
s3,1,0.125757,2.344112,[189  83] ; [7 7],[186.40559441  85.59440559] ; [9.59440559 4.40559441],0
a2,1,0.178479,1.810248,[ 62 216] ; [ 1 13],[ 59.97945205 218.02054795] ; [ 3.02054795 10.97945205],0
u2,1,0.195098,1.678694,[56 37] ; [2 4],[54.48484848 38.51515152] ; [3.51515152 2.48484848],0
p5,1,0.199071,1.649177,[ 16 260] ; [ 2 12],[ 17.13103448 258.86896552] ; [ 0.86896552 13.13103448],0
s5,1,0.201611,1.630669,[104 167] ; [ 3 11],[101.74385965 169.25614035] ; [5.25614035 8.74385965],0
p8,1,0.207585,1.588186,[110 161] ; [ 3 10],[107.82746479 163.17253521] ; [5.17253521 7.82746479],0
d3,1,0.236369,1.40212,[199  78] ; [8 6],[197.04123711  79.95876289] ; [9.95876289 4.04123711],0
s7,1,0.260766,1.264683,[149 125] ; [5 8],[147.02439024 126.97560976] ; [6.97560976 6.02439024],0
v2,1,0.358657,0.842589,[136 127] ; [9 5],[137.67148014 125.32851986] ; [7.32851986 6.67148014],0
a7,1,0.360517,0.836091,[209  69] ; [9 5],[207.54794521  70.45205479] ; [10.45205479  3.54794521],0
b4,1,0.368287,0.809435,[165 113] ; [10  4],[166.60958904 111.39041096] ; [8.39041096 5.60958904],0
n5,1,0.378699,0.77492,[208  70] ; [9 5],[206.59589041  71.40410959] ; [10.40410959  3.59589041],0
a4,1,0.399087,0.711077,[110 166] ; [ 4 10],[108.49655172 167.50344828] ; [5.50344828 8.49655172],0
u1,1,0.411873,0.673388,[ 42 236] ; [ 1 13],[ 40.93835616 237.06164384] ; [ 2.06164384 11.93835616],0
n4,1,0.421102,0.647237,[205  72] ; [9 5],[203.70446735  73.29553265] ; [10.29553265  3.70446735],0
n3,1,0.434881,0.609754,[57 26] ; [2 2],[56.28735632 26.71264368] ; [2.71264368 1.28735632],0
b2,1,0.439803,0.596797,[ 50 108] ; [2 8],[ 48.9047619 109.0952381] ; [3.0952381 6.9047619],0
b3,1,0.439803,0.596797,[ 50 108] ; [2 8],[ 48.9047619 109.0952381] ; [3.0952381 6.9047619],0
a3,1,0.474435,0.511627,[184  93] ; [8 6],[182.7628866  94.2371134] ; [9.2371134 4.7628866],0
p6,1,0.581274,0.30418,[ 77 196] ; [ 3 11],[ 76.09756098 196.90243902] ; [ 3.90243902 10.09756098],0
p4,1,0.603118,0.270319,[118 158] ; [5 9],[117.06206897 158.93793103] ; [5.93793103 8.06206897],0
v3,1,0.618378,0.248154,[ 94 174] ; [ 4 10],[ 93.13475177 174.86524823] ; [4.86524823 9.13475177],0
s8,1,0.629777,0.232363,[137 140] ; [6 8],[136.12027491 140.87972509] ; [6.87972509 7.12027491],0
a8,1,0.63349,0.227358,[ 41 207] ; [ 3 11],[ 41.64885496 206.35114504] ; [ 2.35114504 11.64885496],0
u3,1,0.636654,0.223145,[55 37] ; [3 3],[54.44897959 37.55102041] ; [3.55102041 2.44897959],0
s1,1,0.637613,0.221878,[ 12 258] ; [ 1 13],[ 12.35915493 257.64084507] ; [ 0.64084507 13.35915493],0
b5,1,0.646515,0.210322,[182  96] ; [10  4],[182.79452055  95.20547945] ; [9.20547945 4.79452055],0
n6,1,0.66595,0.186376,[230  47] ; [11  3],[229.40549828  47.59450172] ; [11.59450172  2.40549828],0
b1,1,0.705131,0.143189,[ 93 185] ; [ 4 10],[ 92.34931507 185.65068493] ; [4.65068493 9.34931507],0
d1,1,0.772015,0.083949,[150 128] ; [7 7],[149.47260274 128.52739726] ; [7.52739726 6.47260274],0
p1,1,0.782019,0.076557,[ 15 262] ; [ 1 13],[ 15.23024055 261.76975945] ; [ 0.76975945 13.23024055],0
p11,1,0.799995,0.064188,[207  71] ; [10  4],[206.59589041  71.40410959] ; [10.40410959  3.59589041],0
d4,1,0.804403,0.061332,[225  52] ; [11  3],[224.64604811  52.35395189] ; [11.35395189  2.64604811],0
p12,1,0.924106,0.009075,[ 18 259] ; [ 1 13],[ 18.08591065 258.91408935] ; [ 0.91408935 13.08591065],0
d5,1,0.964952,0.001931,[219  58] ; [11  3],[218.9347079  58.0652921] ; [11.0652921  2.9347079],0
s4,1,0.987042,0.000264,[ 59 214] ; [ 3 11],[ 58.97560976 214.02439024] ; [ 3.02439024 10.97560976],0
